일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2005년 08월 11일 15시,0,17.9,124.8,994,18,65,480,약,중형,북서,37,null
2005년 08월 11일 15시,24,20.5,121,992,22,79,480,약,중형,북서,29,150
2005년 08월 11일 15시,48,21.9,118.3,992,22,79,480,약,중형,서북서,18,250
2005년 08월 11일 15시,72,24.3,115.1,996,18,65,440,약,중형,북서,24,400
2005년 08월 12일 15시,0,19.9,119.1,990,23,83,450,약,중형,서북서,28,null
2005년 08월 12일 15시,24,23.3,115.5,985,27,97,480,중,중형,북서,30,150
2005년 08월 12일 15시,48,25.9,113,992,22,79,440,약,중형,북서,21,250
2005년 08월 12일 15시,72,27.5,110.1,998,null,null,null,null,null,서북서,18,400
2005년 08월 13일 15시,0,23.8,116.3,985,25,90,480,중,중형,북서,22,null
2005년 08월 13일 15시,12,26.1,114.2,994,20,72,380,약,중형,북서,36,80
2005년 08월 13일 15시,24,27.9,112.4,1000,null,null,null,null,null,북서,29,150
2005년 08월 14일 09시,0,27,115,998,null,null,null,null,null,북북서,19,null
