일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2013년 10월 11일 03시,0,13.6,142.9,996,19,68,330,약,중형,북북서,11,0
2013년 10월 11일 03시,24,15.6,141.1,985,27,97,350,중,중형,북서,12,140
2013년 10월 11일 03시,48,18.5,139,970,36,130,400,강,중형,북서,16,230
2013년 10월 11일 03시,72,21.1,136.4,960,40,144,450,강,중형,북서,17,320
2013년 10월 11일 03시,96,24.3,134.8,955,41,148,480,강,중형,북북서,16,460
2013년 10월 11일 03시,120,27.5,136.1,960,40,144,450,강,중형,북북동,16,550
2013년 10월 11일 09시,0,13.8,142.2,994,21,76,340,약,중형,서북서,13,0
2013년 10월 11일 09시,24,16.3,139.7,985,27,97,360,중,중형,북서,16,140
2013년 10월 11일 09시,48,18.6,137.6,970,36,130,400,강,중형,북서,14,230
2013년 10월 11일 09시,72,21,135.2,960,40,144,450,강,중형,북서,15,320
2013년 10월 11일 09시,96,24.4,133.6,955,41,148,480,강,중형,북북서,18,460
2013년 10월 11일 09시,120,28.8,135.6,960,40,144,450,강,중형,북북동,22,550
2013년 10월 11일 15시,0,14.2,141.6,994,21,76,340,약,중형,서북서,13,0
2013년 10월 11일 15시,24,16.8,139.1,985,27,97,360,중,중형,북서,16,140
2013년 10월 11일 15시,48,19,137.5,970,36,130,400,강,중형,북서,12,230
2013년 10월 11일 15시,72,22,134.9,960,40,144,450,강,중형,북서,18,320
2013년 10월 11일 15시,96,26,134.3,950,43,155,480,강,중형,북,19,460
2013년 10월 11일 15시,120,30.3,137,955,41,148,450,강,중형,북북동,23,550
2013년 10월 11일 21시,0,14.8,141.3,992,22,79,350,약,중형,북북서,12,0
2013년 10월 11일 21시,24,17.1,138.9,980,31,112,380,중,중형,북서,15,140
2013년 10월 11일 21시,48,19.4,136.9,965,38,137,450,강,중형,북서,14,230
2013년 10월 11일 21시,72,23.1,134.4,950,43,155,480,강,중형,북서,20,320
2013년 10월 11일 21시,96,27.4,135.4,955,41,148,460,강,중형,북북동,20,460
2013년 10월 11일 21시,120,32.6,139.4,965,38,137,430,강,중형,북동,29,550
2013년 10월 12일 03시,0,15.7,139.7,985,27,97,370,중,중형,서북서,33,0
2013년 10월 12일 03시,24,17.7,137.9,975,34,122,400,강,중형,북서,12,140
2013년 10월 12일 03시,48,20.5,135.9,960,40,144,450,강,중형,북서,16,230
2013년 10월 12일 03시,72,23.8,133.8,950,43,155,480,강,중형,북북서,18,320
2013년 10월 12일 03시,96,29.3,136.8,960,40,144,450,강,중형,북북동,29,460
2013년 10월 12일 03시,120,35.7,141.9,980,31,112,380,중,중형,북동,36,550
2013년 10월 12일 09시,0,16.4,139.2,980,31,112,370,중,중형,북서,16,0
2013년 10월 12일 09시,24,18.5,137.2,970,36,130,400,강,중형,북서,13,140
2013년 10월 12일 09시,48,21.7,134.7,950,43,155,450,강,중형,북서,18,230
2013년 10월 12일 09시,72,25.1,133.4,955,41,148,430,강,중형,북북서,17,320
2013년 10월 12일 09시,96,31.1,137.4,970,36,130,380,강,중형,북동,32,460
2013년 10월 12일 09시,120,38.3,144.2,990,24,86,350,약,중형,북동,42,550
2013년 10월 12일 15시,0,16.9,138.7,980,31,112,370,중,중형,북서,13,0
2013년 10월 12일 15시,24,19.3,136.5,960,40,144,420,강,중형,북서,15,140
2013년 10월 12일 15시,48,22.8,134,950,43,155,450,강,중형,북서,20,230
2013년 10월 12일 15시,72,26.4,133.7,955,41,148,420,강,중형,북,17,320
2013년 10월 12일 15시,96,33.8,139.3,975,34,122,350,강,중형,북동,41,460
2013년 10월 12일 15시,120,43.1,148.9,994,-1,-4,0,-,-,북동,55,0
2013년 10월 12일 21시,0,17.6,138.3,970,36,130,380,강,중형,북북서,15,0
2013년 10월 12일 21시,24,20.3,135.8,960,40,144,420,강,중형,북서,17,140
2013년 10월 12일 21시,48,23.7,133.8,950,43,155,450,강,중형,북북서,18,230
2013년 10월 12일 21시,72,28.3,134.9,960,40,144,430,강,중형,북북동,22,320
2013년 10월 12일 21시,96,37,142.8,980,31,112,350,중,중형,북동,51,460
2013년 10월 12일 21시,120,46.6,153.7,994,-1,-4,0,-,-,북동,58,0
2013년 10월 13일 03시,0,18,137.9,965,38,137,400,강,중형,북서,10,0
2013년 10월 13일 03시,24,21.3,135.3,960,40,144,420,강,중형,북서,19,140
2013년 10월 13일 03시,48,24.9,133.2,950,43,155,450,강,중형,북북서,19,230
2013년 10월 13일 03시,72,30.1,137,965,38,137,400,강,중형,북동,29,320
2013년 10월 13일 03시,96,40.6,145.9,985,-1,-4,0,-,-,북동,59,0
2013년 10월 13일 09시,0,18.5,137.4,965,38,137,400,강,중형,북서,13,0
2013년 10월 13일 09시,24,21.7,134.5,955,41,148,430,강,중형,북서,20,140
2013년 10월 13일 09시,48,25.7,133.3,950,43,155,450,강,중형,북북서,19,230
2013년 10월 13일 09시,72,32.4,138.4,965,38,137,380,강,중형,북동,37,320
2013년 10월 13일 09시,96,41.8,147.4,990,-1,-4,0,-,-,북동,55,0
2013년 10월 13일 15시,0,19.2,137.1,955,41,148,400,강,중형,북북서,14,0
2013년 10월 13일 15시,24,22.6,134.1,945,45,162,450,매우강,중형,북서,20,140
2013년 10월 13일 15시,48,27.3,134.3,945,45,162,430,매우강,중형,북,22,230
2013년 10월 13일 15시,72,34.8,140.5,970,36,130,350,강,중형,북동,42,320
