일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2002년 08월 12일 09시,0,10.2,157.8,998,18,65,330,약,중형,서북서,12,null
2002년 08월 12일 09시,24,12,155.5,null,null,null,null,null,null,null,null,180
2002년 08월 12일 09시,48,14.4,153.4,null,null,null,null,null,null,null,null,310
2002년 08월 13일 15시,0,15.6,156.3,980,28,101,400,중,중형,북북서,30,null
2002년 08월 13일 15시,24,19.5,152.3,null,null,null,null,null,null,null,null,200
2002년 08월 13일 15시,48,22,148.4,null,null,null,null,null,null,null,null,330
2002년 08월 14일 15시,0,19.1,150.6,965,36,130,550,강,대형,북서,31,null
2002년 08월 14일 15시,24,23,146.3,null,null,null,null,null,null,null,null,200
2002년 08월 14일 15시,48,25,141.8,null,null,null,null,null,null,null,null,300
2002년 08월 15일 15시,0,22,145.7,950,41,148,830,강,초대형,북서,28,null
2002년 08월 15일 15시,24,25.5,141,null,null,null,null,null,null,null,null,200
2002년 08월 15일 15시,48,28.8,137.5,null,null,null,null,null,null,null,null,300
2002년 08월 16일 15시,0,25.4,141,940,44,158,600,매우강,대형,북서,26,null
2002년 08월 16일 15시,24,28.3,138.8,null,null,null,null,null,null,null,null,200
2002년 08월 16일 15시,48,30.6,139.4,null,null,null,null,null,null,null,null,400
2002년 08월 17일 15시,0,28.5,138,945,40,144,460,강,중형,북서,18,null
2002년 08월 17일 15시,24,31.4,137.4,null,null,null,null,null,null,null,null,180
2002년 08월 17일 15시,48,32.5,139,null,null,null,null,null,null,null,null,370
2002년 08월 18일 09시,0,30.7,136.6,945,41,148,410,강,중형,북북서,13,null
2002년 08월 18일 09시,12,32,137.7,null,null,null,null,null,null,null,null,100
2002년 08월 18일 09시,24,33.3,139,null,null,null,null,null,null,null,null,190
2002년 08월 18일 09시,36,35.2,142.8,null,null,null,null,null,null,null,null,300
2002년 08월 18일 09시,48,37.7,149.3,null,null,null,null,null,null,null,null,410
2002년 08월 18일 21시,0,31.4,137,955,39,140,320,강,중형,북동,11,null
2002년 08월 18일 21시,24,34,140.8,null,null,null,null,null,null,null,null,200
2002년 08월 18일 21시,48,36.7,146.3,null,null,null,null,null,null,null,null,400
2002년 08월 19일 15시,0,32.7,139.9,965,34,122,300,강,중형,동북동,15,null
2002년 08월 19일 15시,24,36.3,146.8,null,null,null,null,null,null,null,null,200
2002년 08월 19일 15시,48,42.4,152.8,null,null,null,null,null,null,null,null,500
2002년 08월 20일 15시,0,36.1,149.1,975,31,112,700,중,대형,북동,60,null
2002년 08월 20일 15시,12,40.7,151.8,null,null,null,null,null,null,null,null,100
2002년 08월 20일 15시,24,46.5,152.7,null,null,null,null,null,null,null,null,180
2002년 08월 21일 12시,0,44.1,152,970,31,112,700,중,대형,서북서,30,null
