일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2002년 08월 30일 12시,0,12.3,180,965,36,130,300,강,중형,북서,17,null
2002년 08월 30일 12시,24,15.2,177.3,null,null,null,null,null,null,null,null,190
2002년 08월 30일 12시,48,19,175.5,null,null,null,null,null,null,null,null,330
2002년 08월 31일 09시,0,14.5,178,950,43,155,300,강,중형,서북서,20,null
2002년 08월 31일 09시,24,17.5,176.5,null,null,null,null,null,null,null,null,190
2002년 08월 31일 09시,48,22,175,null,null,null,null,null,null,null,null,330
2002년 09월 01일 09시,0,17.9,176.8,950,43,155,300,강,중형,북서,20,null
2002년 09월 01일 09시,24,22,175,null,null,null,null,null,null,null,null,190
2002년 09월 01일 09시,48,26.1,175.1,null,null,null,null,null,null,null,null,330
2002년 09월 02일 09시,0,21.7,175.1,945,44,158,540,매우강,대형,북북서,20,null
2002년 09월 02일 09시,24,25.8,175.1,null,null,null,null,null,null,null,null,190
2002년 09월 02일 09시,48,28.2,175.3,null,null,null,null,null,null,null,null,330
2002년 09월 03일 09시,0,24.9,175.7,940,46,166,540,매우강,대형,북,15,null
2002년 09월 03일 09시,24,26.1,176.2,null,null,null,null,null,null,null,null,170
2002년 09월 03일 09시,48,27.5,175.8,null,null,null,null,null,null,null,null,330
2002년 09월 04일 09시,0,26,176.9,945,44,158,540,매우강,대형,북서,4,null
2002년 09월 04일 09시,24,27.8,174.6,null,null,null,null,null,null,null,null,190
2002년 09월 04일 09시,48,30.8,170,null,null,null,null,null,null,null,null,330
2002년 09월 05일 09시,0,27.8,175.7,965,33,119,520,강,대형,서,18,null
2002년 09월 05일 09시,24,30.3,172,null,null,null,null,null,null,null,null,190
2002년 09월 05일 09시,48,33.2,167.8,null,null,null,null,null,null,null,null,330
2002년 09월 06일 09시,0,30.1,173.8,965,33,119,550,강,대형,북서,15,null
2002년 09월 06일 09시,24,32.4,169.7,null,null,null,null,null,null,null,null,190
2002년 09월 06일 09시,48,35,167,null,null,null,null,null,null,null,null,330
2002년 09월 07일 09시,0,32.7,170.9,975,31,112,480,중,중형,북서,18,null
2002년 09월 07일 09시,24,35,168,null,null,null,null,null,null,null,null,190
2002년 09월 07일 09시,48,37.5,166.7,null,null,null,null,null,null,null,null,330
2002년 09월 08일 09시,0,34.5,166.7,990,26,94,230,중,소형,서북서,17,null
2002년 09월 08일 09시,24,36.9,164.8,null,null,null,null,null,null,null,null,190
2002년 09월 08일 09시,48,41,165.2,null,null,null,null,null,null,null,null,330
2002년 09월 09일 09시,0,36.9,165.1,992,21,76,290,약,소형,북북서,13,null
2002년 09월 09일 09시,24,40.3,165.2,null,null,null,null,null,null,null,null,190
2002년 09월 10일 03시,0,39.9,167.3,1000,15,54,null,null,null,북북동,28,null
