일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2017년 08월 11일 21시,0,17.4,168,1004,18,65,130,약,소형,서북서,22,0
2017년 08월 11일 21시,24,21.3,165,1000,18,65,150,약,소형,북서,22,140
2017년 08월 11일 21시,48,25.9,165.1,996,20,72,170,약,소형,북,21,230
2017년 08월 11일 21시,72,31.4,168.8,998,19,68,150,약,소형,북동,30,320
2017년 08월 11일 21시,96,36.7,172.4,0,-1,-4,0,-,-,북동,28,0
2017년 08월 12일 03시,0,18.3,167.2,1002,18,65,150,약,소형,북서,22,0
2017년 08월 12일 03시,24,22.2,164.4,998,19,68,180,약,소형,북서,22,140
2017년 08월 12일 03시,48,26.5,165.4,996,20,72,200,약,소형,북북동,20,230
2017년 08월 12일 03시,72,32.5,168.7,1000,-1,-4,0,-,-,북북동,31,0
2017년 08월 12일 09시,0,18.7,165.7,1000,18,65,180,약,소형,서북서,27,0
2017년 08월 12일 09시,24,23.3,164.3,990,24,86,200,약,소형,북북서,20,140
2017년 08월 12일 09시,48,28.3,165.8,990,24,86,200,약,소형,북북동,24,230
2017년 08월 12일 09시,72,33.6,169.4,1000,-1,-4,0,-,-,북동,28,0
2017년 08월 12일 15시,0,19.1,165,994,21,76,180,약,소형,서북서,14,0
2017년 08월 12일 15시,24,23.8,164.1,985,27,97,200,중,소형,북북서,22,140
2017년 08월 12일 15시,48,28.6,165,985,27,97,200,중,소형,북,23,230
2017년 08월 12일 15시,72,33.9,166.8,1002,-1,-4,0,-,-,북북동,26,0
2017년 08월 12일 21시,0,20,164.8,985,27,97,200,중,소형,북북서,17,0
2017년 08월 12일 21시,24,23.8,164,980,29,104,220,중,소형,북북서,18,140
2017년 08월 12일 21시,48,29.1,164.9,985,27,97,200,중,소형,북,25,230
2017년 08월 12일 21시,72,33.7,166.9,990,-1,-4,0,-,-,북북동,22,0
2017년 08월 13일 03시,0,20.5,164.3,970,35,126,200,강,소형,북서,13,0
2017년 08월 13일 03시,24,23.3,163.6,960,39,140,220,강,소형,북북서,13,140
2017년 08월 13일 03시,48,26.9,162.7,975,32,115,180,중,소형,북북서,17,230
2017년 08월 13일 03시,72,31.4,162.9,985,27,97,150,중,소형,북,21,320
2017년 08월 13일 03시,96,38.7,168.2,992,-1,-4,0,-,-,북동,39,0
2017년 08월 13일 09시,0,21,164.1,970,35,126,200,강,소형,북북서,10,0
2017년 08월 13일 09시,24,23.9,163.2,960,39,140,220,강,소형,북북서,14,140
2017년 08월 13일 09시,48,27.6,162,975,32,115,180,중,소형,북북서,18,230
2017년 08월 13일 09시,72,32.7,163,985,27,97,150,중,소형,북,22,320
2017년 08월 13일 09시,96,40.3,169,992,-1,-4,0,-,-,북동,41,0
2017년 08월 13일 15시,0,21.5,163.9,970,35,126,200,강,소형,북북서,10,0
2017년 08월 13일 15시,24,24.5,162.7,960,39,140,230,강,소형,북북서,15,140
2017년 08월 13일 15시,48,28.2,161.8,975,32,115,180,중,소형,북북서,18,230
2017년 08월 13일 15시,72,33.6,163.3,985,27,97,150,중,소형,북북동,26,320
2017년 08월 13일 15시,96,41.1,172.2,992,-1,-4,0,-,-,북동,48,0
2017년 08월 13일 21시,0,21.8,163.8,970,35,126,200,강,소형,북북서,6,0
2017년 08월 13일 21시,24,24.3,162.7,975,32,115,180,중,소형,북북서,12,140
2017년 08월 13일 21시,48,28.4,162.2,980,29,104,170,중,소형,북,19,230
2017년 08월 13일 21시,72,35.1,165.8,985,27,97,150,중,소형,북북동,34,320
2017년 08월 13일 21시,96,42.5,174.9,994,-1,-4,0,-,-,북동,49,0
2017년 08월 14일 03시,0,22.1,163.6,970,35,126,200,강,소형,북북서,7,0
2017년 08월 14일 03시,24,24.6,161.7,975,32,115,180,중,소형,북서,14,140
2017년 08월 14일 03시,48,29.6,161,980,29,104,170,중,소형,북,23,230
2017년 08월 14일 03시,72,36,166.9,985,27,97,150,중,소형,북동,37,320
2017년 08월 14일 03시,96,43.1,178.9,994,-1,-4,0,-,-,동북동,54,0
2017년 08월 14일 09시,0,22.6,163.4,970,35,126,200,강,소형,북북서,10,0
2017년 08월 14일 09시,24,26,161.5,975,32,115,180,중,소형,북북서,18,140
2017년 08월 14일 09시,48,30.9,161.7,980,29,104,170,중,소형,북,23,230
2017년 08월 14일 09시,72,38.2,169.3,985,-1,-4,0,-,-,북동,45,0
2017년 08월 14일 15시,0,23.2,163.3,970,35,126,200,강,소형,북,11,0
2017년 08월 14일 15시,24,27.2,161.3,975,32,115,180,중,소형,북북서,20,140
2017년 08월 14일 15시,48,32.6,163.2,980,29,104,170,중,소형,북북동,26,230
2017년 08월 14일 15시,72,40.2,172.6,985,-1,-4,0,-,-,북동,50,0
2017년 08월 14일 21시,0,24.3,163.4,970,35,126,200,강,소형,북,20,0
