일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2021년 08월 05일 15시,0,26.8,128.3,992,18,65,150,-,소형,북동,20,null
2021년 08월 05일 15시,12,27.3,129.1,990,20,72,160,-,소형,북동,8,60
2021년 08월 05일 15시,24,28.1,130.6,990,22,79,170,-,소형,동북동,14,110
2021년 08월 05일 15시,36,28.8,132.1,990,22,79,170,-,소형,동북동,14,140
2021년 08월 05일 15시,48,30.2,135.1,990,22,79,170,-,소형,동북동,28,170
2021년 08월 05일 15시,72,35,140.4,990,23,83,150,-,소형,북동,30,230
2021년 08월 05일 15시,96,38.9,150.7,985,24,86,160,-,소형,동북동,42,310
2021년 08월 05일 15시,120,40.6,160.7,985,25,90,0,-,-,동북동,36,0
2021년 08월 05일 21시,0,27,129.1,992,18,65,150,-,소형,북,4,null
2021년 08월 05일 21시,12,27.5,130.4,990,20,72,160,-,소형,동북동,12,60
2021년 08월 05일 21시,24,28.2,132,990,22,79,170,-,소형,동북동,15,110
2021년 08월 05일 21시,36,29.9,134.2,990,22,79,170,-,소형,북동,23,140
2021년 08월 05일 21시,48,31.6,137.1,990,22,79,170,-,소형,북동,29,170
2021년 08월 05일 21시,72,36.5,143.4,985,23,83,180,-,소형,북동,33,230
2021년 08월 05일 21시,96,39.4,152.2,985,24,86,180,-,소형,동북동,35,310
2021년 08월 05일 21시,120,40,161.7,990,23,83,0,-,-,동,34,0
2021년 08월 06일 03시,0,26.9,130.1,990,20,72,210,-,소형,동,30,null
2021년 08월 06일 03시,12,27.4,131.7,990,22,79,230,-,소형,동북동,14,60
2021년 08월 06일 03시,24,28.3,134,990,22,79,230,-,소형,동북동,21,110
2021년 08월 06일 03시,36,30.4,136.5,985,23,83,240,-,소형,북동,28,140
2021년 08월 06일 03시,48,33,139.2,985,23,83,240,-,소형,북동,32,170
2021년 08월 06일 03시,72,37.8,146,985,24,86,250,-,소형,북동,34,230
2021년 08월 06일 03시,96,40.1,154.5,990,22,79,0,-,-,동북동,32,0
2021년 08월 06일 09시,0,26.9,131.3,990,20,72,210,-,소형,동,27,null
2021년 08월 06일 09시,12,28,133.8,990,20,72,230,-,소형,동북동,23,60
2021년 08월 06일 09시,24,29.7,136.4,985,23,83,240,-,소형,북동,26,110
2021년 08월 06일 09시,36,32.1,138.4,985,23,83,240,-,소형,북북동,19,140
2021년 08월 06일 09시,48,34.4,141,985,23,83,240,-,소형,북동,38,170
2021년 08월 06일 09시,72,38.7,148.9,985,23,83,240,-,소형,북동,35,230
2021년 08월 06일 09시,96,40.4,158.2,990,22,79,0,-,-,동북동,34,0
2021년 08월 06일 15시,0,27.3,133.1,985,23,83,220,-,소형,동북동,24,null
2021년 08월 06일 15시,12,28.9,135.4,985,23,83,240,-,소형,북동,24,60
2021년 08월 06일 15시,24,30.9,137.4,985,23,83,240,-,소형,북동,24,110
2021년 08월 06일 15시,36,33.1,139.3,985,23,83,240,-,소형,북동,24,140
2021년 08월 06일 15시,48,35.4,142.6,985,23,83,240,-,소형,북동,32,170
2021년 08월 06일 15시,72,39.3,151.4,985,23,83,0,-,-,동북동,39,0
2021년 08월 06일 21시,0,28,134.7,985,23,83,230,-,소형,동북동,26,null
2021년 08월 06일 21시,12,29.8,136.4,985,23,83,240,-,소형,북동,22,60
2021년 08월 06일 21시,24,32,138.3,985,23,83,240,-,소형,북북동,25,110
2021년 08월 06일 21시,36,34.1,140.6,985,23,83,240,-,소형,북동,27,140
2021년 08월 06일 21시,48,36.5,144.2,985,23,83,240,-,소형,북동,35,170
2021년 08월 06일 21시,72,39.1,153.4,990,22,79,0,-,-,동북동,36,0
2021년 08월 07일 03시,0,28.3,136.5,985,23,83,230,-,소형,동북동,35,null
2021년 08월 07일 03시,12,30.5,138.3,985,23,83,240,-,소형,북동,25,60
2021년 08월 07일 03시,24,33.2,139.7,985,23,83,240,-,소형,북북동,27,110
2021년 08월 07일 03시,36,35.3,141.9,985,23,83,240,-,소형,북동,26,140
2021년 08월 07일 03시,48,37.2,146.3,985,23,83,240,-,소형,동북동,37,170
2021년 08월 07일 03시,72,38.6,154.8,990,22,79,0,-,-,동북동,32,0
2021년 08월 07일 09시,0,29.3,137.6,985,23,83,230,-,소형,북동,24,null
2021년 08월 07일 09시,12,31.8,139,985,23,83,240,-,소형,북북동,26,60
2021년 08월 07일 09시,24,34.3,140.9,985,23,83,240,-,소형,북북동,28,110
2021년 08월 07일 09시,36,36.3,143.7,985,23,83,240,-,소형,북동,28,140
2021년 08월 07일 09시,48,37.7,148.3,985,23,83,240,-,소형,동북동,34,170
2021년 08월 07일 09시,72,38.5,156.8,990,22,79,0,-,-,동,31,0
2021년 08월 07일 15시,0,30.8,138.3,985,23,83,240,-,소형,북북동,31,null
2021년 08월 07일 15시,12,33.1,139.9,985,23,83,240,-,소형,북북동,28,60
2021년 08월 07일 15시,24,35.4,142.5,985,23,83,240,-,소형,북동,30,110
2021년 08월 07일 15시,36,37.1,145.7,985,23,83,240,-,소형,동북동,28,140
2021년 08월 07일 15시,48,37.9,150.4,990,22,79,0,-,-,동,33,0
2021년 08월 07일 21시,0,31.8,138.9,985,23,83,240,-,소형,동북동,15,null
2021년 08월 07일 21시,12,34.3,141.1,985,23,83,240,-,소형,북동,30,60
2021년 08월 07일 21시,24,36.3,144,985,23,83,240,-,소형,북동,27,110
2021년 08월 07일 21시,36,37.6,148.2,985,23,83,240,-,소형,동북동,41,140
2021년 08월 07일 21시,48,38.2,152.1,990,22,79,0,-,-,동,23,0
2021년 08월 08일 03시,0,33.5,139.4,985,23,83,240,-,소형,북북동,31,null
2021년 08월 08일 03시,12,34.9,142.1,985,23,83,240,-,소형,동북동,25,60
2021년 08월 08일 03시,24,36.7,145.3,985,23,83,240,-,소형,북동,29,110
2021년 08월 08일 03시,36,37.9,149.4,985,23,83,240,-,소형,동북동,32,140
2021년 08월 08일 03시,48,38.4,154.1,990,22,79,0,-,-,동,35,0
2021년 08월 08일 09시,0,34,140.8,985,23,83,240,-,소형,동북동,33,null
2021년 08월 08일 09시,12,35.8,143.7,985,23,83,240,-,소형,북동,29,60
2021년 08월 08일 09시,24,37.4,147.3,985,23,83,240,-,소형,동북동,32,110
2021년 08월 08일 09시,36,38.3,152,985,23,83,240,-,소형,동,40,140
2021년 08월 08일 09시,48,38.6,155.8,990,22,79,0,-,-,동,33,0
2021년 08월 08일 15시,0,35,142,985,23,83,240,-,소형,북동,25,null
2021년 08월 08일 15시,12,36.6,145.3,985,23,83,240,-,소형,동북동,30,60
2021년 08월 08일 15시,24,37.9,149.7,985,23,83,240,-,소형,동북동,37,110
2021년 08월 08일 15시,36,38.5,154.2,990,22,79,0,-,-,동,32,0
2021년 08월 08일 21시,0,36.3,143.4,985,23,83,240,-,소형,북북동,35,null
2021년 08월 08일 21시,12,37.7,147.7,985,23,83,240,-,소형,동북동,34,60
2021년 08월 08일 21시,24,38.4,152.2,985,23,83,240,-,소형,동북동,34,110
2021년 08월 08일 21시,36,38.6,156.5,990,22,79,0,-,-,동,31,0
2021년 08월 09일 03시,0,37.1,145.2,985,23,83,240,-,소형,북동,36,null
2021년 08월 09일 03시,12,38.1,150,985,23,83,240,-,소형,동북동,36,60
2021년 08월 09일 03시,24,38.6,154.6,990,22,79,0,-,-,동,36,0
2021년 08월 09일 09시,0,37.8,147.7,985,23,83,240,-,소형,동북동,58,null
2021년 08월 09일 09시,12,38.9,152,985,23,83,240,-,소형,동북동,33,60
2021년 08월 09일 09시,24,38.7,158,990,22,79,0,-,-,동,43,0
2021년 08월 09일 15시,0,38.4,149.7,985,23,83,270,-,소형,동북동,39,null
2021년 08월 09일 15시,12,38.8,155.2,990,22,79,260,-,소형,동,40,60
2021년 08월 09일 15시,24,38.4,161.4,992,20,72,0,-,-,동,45,0
2021년 08월 09일 21시,0,38.6,152.7,985,23,83,270,-,소형,동,56,null
2021년 08월 09일 21시,12,38.7,160.1,990,20,72,0,-,-,동,54,0
2021년 08월 10일 03시,0,38.6,156,990,20,72,0,-,-,동,44,null
