일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2015년 02월 08일 03시,0,11.4,157.4,1000,18,65,220,약,소형,북,13,0
2015년 02월 08일 03시,24,11.7,155.9,994,21,76,230,약,소형,서북서,7,140
2015년 02월 08일 03시,48,12.3,153.5,990,24,86,250,약,소형,서북서,11,230
2015년 02월 08일 03시,72,13.7,150.7,985,27,97,280,중,소형,서북서,14,320
2015년 02월 08일 03시,96,15.1,148.6,994,21,76,220,약,소형,북서,11,460
2015년 02월 08일 03시,120,17.1,147.6,1000,-1,-4,0,-,-,북북서,10,0
2015년 02월 08일 09시,0,12,157.4,994,21,76,230,약,소형,북,11,0
2015년 02월 08일 09시,24,12.9,155.4,990,24,86,240,약,소형,서북서,10,140
2015년 02월 08일 09시,48,14.2,152.7,985,27,97,250,중,소형,서북서,14,230
2015년 02월 08일 09시,72,15.6,150.5,985,27,97,250,중,소형,서북서,12,320
2015년 02월 08일 09시,96,17,149.2,990,24,86,220,약,소형,북서,9,460
2015년 02월 08일 09시,120,18.4,148.6,1000,-1,-4,0,-,-,북북서,7,0
2015년 02월 08일 15시,0,12.4,157.1,990,24,86,250,약,소형,북서,9,0
2015년 02월 08일 15시,24,13.7,155.2,980,31,112,270,중,소형,북서,11,140
2015년 02월 08일 15시,48,15,152.7,975,34,122,300,강,중형,서북서,12,230
2015년 02월 08일 15시,72,16.4,150.6,985,27,97,260,중,소형,북서,12,320
2015년 02월 08일 15시,96,18,149.5,1000,-1,-4,0,-,-,북서,9,0
2015년 02월 08일 21시,0,12.5,156.8,990,24,86,250,약,소형,서북서,6,0
2015년 02월 08일 21시,24,14,154.8,980,31,112,280,중,소형,북서,11,140
2015년 02월 08일 21시,48,15.2,152.4,985,27,97,270,중,소형,서북서,12,230
2015년 02월 08일 21시,72,16.8,150.3,990,24,86,230,약,소형,북서,12,320
2015년 02월 08일 21시,96,18.3,149.8,1000,-1,-4,0,-,-,북북서,7,0
2015년 02월 09일 03시,0,12.6,156.4,980,31,112,280,중,소형,서북서,7,0
2015년 02월 09일 03시,24,13.8,154.2,975,34,122,300,강,중형,서북서,11,140
2015년 02월 09일 03시,48,15.4,152.3,980,31,112,260,중,소형,북서,11,230
2015년 02월 09일 03시,72,17.2,150.4,995,20,72,220,약,소형,북서,12,320
2015년 02월 09일 03시,96,19.4,149.9,1000,-1,-4,0,-,-,북,11,0
2015년 02월 09일 09시,0,12.4,156.2,980,31,112,280,중,소형,남서,5,0
2015년 02월 09일 09시,24,13.6,154.4,975,34,122,300,강,중형,서북서,10,140
2015년 02월 09일 09시,48,15.5,152.1,980,31,112,260,중,소형,북서,10,230
2015년 02월 09일 09시,72,17.6,150.8,995,20,72,220,약,소형,북북서,11,320
2015년 02월 09일 09시,96,19.7,150.6,1000,-1,-4,0,-,-,북,10,0
2015년 02월 09일 15시,0,12.3,156.3,980,29,104,280,중,소형,남동,3,0
