일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2003년 09월 12일 03시,12,31.7,126.5,null,null,null,null,null,null,null,null,50
2003년 09월 12일 03시,18,33.5,127.3,null,null,null,null,null,null,null,null,100
2003년 09월 12일 03시,24,35,128,null,null,null,null,null,null,null,null,150
2003년 09월 12일 03시,36,39.3,132.1,null,null,null,null,null,null,null,null,250
2003년 09월 12일 03시,48,43.4,138,null,null,null,null,null,null,null,null,400
2003년 09월 12일 06시,0,29.5,126.1,940,41,148,440,강,중형,북북동,32,null
2003년 09월 12일 06시,9,31.7,126.5,null,null,null,null,null,null,null,null,50
2003년 09월 12일 06시,15,33.5,127.3,null,null,null,null,null,null,null,null,100
2003년 09월 12일 06시,21,35,128,null,null,null,null,null,null,null,null,150
2003년 09월 12일 06시,27,37.3,130,null,null,null,null,null,null,null,null,200
2003년 09월 12일 06시,45,43.4,138,null,null,null,null,null,null,null,null,400
2003년 09월 12일 09시,0,30.5,126.5,945,41,148,440,강,중형,북북동,38,null
2003년 09월 12일 09시,6,32.3,126.7,null,null,null,null,null,null,null,null,50
2003년 09월 12일 09시,12,34.3,127.6,null,null,null,null,null,null,null,null,100
2003년 09월 12일 09시,18,36.3,129,null,null,null,null,null,null,null,null,150
2003년 09월 12일 09시,24,38.6,131.2,null,null,null,null,null,null,null,null,200
2003년 09월 12일 09시,42,43.7,138.7,null,null,null,null,null,null,null,null,400
2003년 09월 12일 12시,0,31.6,126.7,945,41,148,440,강,중형,북북동,40,null
2003년 09월 12일 12시,6,33.7,127.3,null,null,null,null,null,null,null,null,70
2003년 09월 12일 12시,12,35.8,128.7,null,null,null,null,null,null,null,null,120
2003년 09월 12일 12시,18,37.6,130.2,null,null,null,null,null,null,null,null,170
2003년 09월 12일 12시,24,39.6,132.1,null,null,null,null,null,null,null,null,200
2003년 09월 12일 12시,39,44.7,139,null,null,null,null,null,null,null,null,400
2003년 09월 12일 15시,0,32.7,127,950,41,148,440,강,중형,북북동,40,null
2003년 09월 12일 15시,6,34.9,128,null,null,null,null,null,null,null,null,100
2003년 09월 12일 15시,12,36.8,129.5,null,null,null,null,null,null,null,null,150
2003년 09월 12일 15시,18,38.7,131.1,null,null,null,null,null,null,null,null,200
2003년 09월 12일 15시,24,41,134,null,null,null,null,null,null,null,null,300
2003년 09월 12일 15시,36,44.7,139,null,null,null,null,null,null,null,null,400
2003년 09월 12일 18시,0,33.8,127.5,950,41,148,440,강,중형,북북동,40,null
2003년 09월 12일 18시,6,35.9,128.8,null,null,null,null,null,null,null,null,100
2003년 09월 12일 18시,12,37.8,130.2,null,null,null,null,null,null,null,null,150
2003년 09월 12일 18시,18,40,132.5,null,null,null,null,null,null,null,null,200
2003년 09월 12일 18시,24,42.8,136.5,null,null,null,null,null,null,null,null,300
2003년 09월 12일 18시,33,44.8,139.2,null,null,null,null,null,null,null,null,400
2003년 09월 12일 21시,0,35.1,128.4,955,38,137,330,강,중형,북북동,44,null
2003년 09월 12일 21시,6,36.8,129.5,null,null,null,null,null,null,null,null,50
2003년 09월 12일 21시,12,38.7,131.1,null,null,null,null,null,null,null,null,100
2003년 09월 12일 21시,18,41,134,null,null,null,null,null,null,null,null,200
2003년 09월 12일 21시,24,43.6,137,null,null,null,null,null,null,null,null,250
2003년 09월 12일 21시,30,45.8,140.5,null,null,null,null,null,null,null,null,300
2003년 09월 13일 00시,0,35.8,128.7,960,36,130,300,강,중형,북북동,42,null
2003년 09월 13일 00시,6,37.9,130.3,null,null,null,null,null,null,null,null,50
2003년 09월 13일 00시,12,40,132.5,null,null,null,null,null,null,null,null,100
2003년 09월 13일 00시,18,42.3,135.4,null,null,null,null,null,null,null,null,150
2003년 09월 13일 00시,24,44.3,138.5,null,null,null,null,null,null,null,null,200
2003년 09월 13일 03시,0,37.1,129.7,970,31,112,300,중,중형,북북동,42,null
2003년 09월 13일 03시,12,41,134.5,null,null,null,null,null,null,null,null,100
2003년 09월 13일 03시,24,43.9,139.7,null,null,null,null,null,null,null,null,200
2003년 09월 13일 06시,0,37.8,130.7,970,31,112,300,중,중형,북동,40,null
2003년 09월 13일 06시,12,41.5,135.6,null,null,null,null,null,null,null,null,100
2003년 09월 13일 06시,24,44.6,141.7,null,null,null,null,null,null,null,null,200
2003년 09월 13일 09시,0,38.6,131.7,975,28,101,300,중,중형,북동,40,null
2003년 09월 13일 09시,12,42.2,137,null,null,null,null,null,null,null,null,100
2003년 09월 13일 09시,24,45.5,143.2,null,null,null,null,null,null,null,null,200
2003년 09월 13일 15시,0,40.5,134.5,980,26,94,370,중,중형,동북동,46,null
2003년 09월 13일 15시,12,43.8,140,null,null,null,null,null,null,null,null,100
2003년 09월 13일 15시,24,46.5,146,null,null,null,null,null,null,null,null,185
2003년 09월 13일 21시,0,42.3,138.1,980,26,94,370,중,중형,북동,56,null
2003년 09월 13일 21시,12,45,143,null,null,null,null,null,null,null,null,100
2003년 09월 13일 21시,24,48,149,null,null,null,null,null,null,null,null,185
2003년 09월 14일 06시,0,46,144,984,null,null,null,null,대형,북동,55,null
