일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2019년 08월 27일 09시,0,14.6,126.9,998,18,65,270,-,소형,서,31,null
2019년 08월 27일 09시,12,15.7,123.3,996,20,72,300,-,중형,서북서,33,48
2019년 08월 27일 09시,24,16.5,119.7,996,20,72,300,-,중형,서북서,33,110
2019년 08월 27일 09시,36,16.8,116.3,994,21,76,320,-,중형,서,30,140
2019년 08월 27일 09시,48,17.2,113.4,990,24,86,330,-,중형,서,26,170
2019년 08월 27일 09시,72,18.1,110.7,985,27,97,350,중,중형,서북서,12,260
2019년 08월 27일 09시,96,18.8,108.1,985,27,97,350,중,중형,서북서,12,370
2019년 08월 27일 09시,120,19.5,106,985,27,97,350,중,중형,서북서,10,480
2019년 08월 27일 15시,0,15.1,125,998,18,65,270,-,소형,서북서,32,null
2019년 08월 27일 15시,12,16.3,121.2,996,20,72,300,-,중형,서북서,36,50
2019년 08월 27일 15시,24,16.8,117.3,994,21,76,320,-,중형,서,34,110
2019년 08월 27일 15시,36,17.1,114.1,992,23,83,330,-,중형,서,29,140
2019년 08월 27일 15시,48,17.6,111.8,985,27,97,350,중,중형,서북서,21,170
2019년 08월 27일 15시,72,18.3,108.8,985,27,97,350,중,중형,서북서,13,260
2019년 08월 27일 15시,96,19.3,106.4,985,27,97,350,중,중형,북서,11,370
2019년 08월 27일 15시,120,19.8,105.1,998,18,65,270,-,소형,서북서,6,480
2019년 08월 27일 21시,0,15.8,123.2,998,19,68,300,-,중형,서북서,35,null
2019년 08월 27일 21시,12,16.6,119.2,996,20,72,300,-,중형,서,36,48
2019년 08월 27일 21시,24,16.9,115.6,990,24,86,320,-,중형,서,32,110
2019년 08월 27일 21시,36,17.4,112.9,985,27,97,350,중,중형,서,25,140
2019년 08월 27일 21시,48,17.8,111.1,985,27,97,350,중,중형,서북서,17,170
2019년 08월 27일 21시,72,18.6,108.2,985,27,97,350,중,중형,서북서,13,260
2019년 08월 27일 21시,96,19.5,105.6,990,24,86,330,-,중형,서북서,12,370
2019년 08월 27일 21시,120,20,104,998,15,54,0,-,-,서북서,8,0
2019년 08월 28일 03시,0,16,120.5,998,19,68,300,-,중형,서,48,null
2019년 08월 28일 03시,12,16.7,116.6,992,23,83,310,-,중형,서,35,48
2019년 08월 28일 03시,24,17.2,113.2,990,24,86,330,-,중형,서,31,110
2019년 08월 28일 03시,36,17.7,110.6,985,27,97,350,중,중형,서,23,140
2019년 08월 28일 03시,48,18.2,108.8,985,27,97,350,중,중형,서북서,17,170
2019년 08월 28일 03시,72,19.2,105.2,990,24,86,300,-,중형,서북서,16,260
2019년 08월 28일 03시,96,19.9,102,998,15,54,0,-,-,서북서,15,0
2019년 08월 28일 09시,0,17,118.6,996,20,72,310,-,중형,서북서,46,null
2019년 08월 28일 09시,12,17.3,114.6,992,23,83,320,-,중형,서,36,50
2019년 08월 28일 09시,24,17.7,111.7,990,24,86,330,-,중형,서,26,110
2019년 08월 28일 09시,36,18,109.5,985,27,97,350,중,중형,서,20,140
2019년 08월 28일 09시,48,18.4,107.8,985,27,97,350,중,중형,서북서,15,170
2019년 08월 28일 09시,72,19.4,104.5,992,23,83,320,-,중형,서북서,15,260
2019년 08월 28일 09시,96,20.1,101.6,1002,15,54,0,-,-,서북서,13,0
2019년 08월 28일 15시,0,17,116.1,994,21,76,310,-,중형,서,46,null
2019년 08월 28일 15시,12,17.4,112.9,992,23,83,320,-,중형,서,29,50
2019년 08월 28일 15시,24,17.8,110.3,990,24,86,330,-,중형,서,23,110
2019년 08월 28일 15시,36,18.2,108.2,985,27,97,350,중,중형,서,19,140
2019년 08월 28일 15시,48,18.6,106.2,985,27,97,350,중,중형,서,18,170
2019년 08월 28일 15시,72,19.4,102.4,996,15,54,0,-,-,서북서,17,0
2019년 08월 28일 21시,0,16.9,114.4,994,21,76,320,-,중형,서,22,null
2019년 08월 28일 21시,12,17.5,111.8,990,24,86,320,-,중형,서북서,24,50
2019년 08월 28일 21시,24,17.9,109.3,985,27,97,330,중,중형,서,23,110
2019년 08월 28일 21시,36,18.4,106.9,985,27,97,340,중,중형,서,21,140
2019년 08월 28일 21시,48,18.8,104.8,990,24,86,300,-,중형,서,19,170
2019년 08월 28일 21시,72,19.5,101.7,996,15,54,0,-,-,서북서,14,0
2019년 08월 29일 03시,0,17,113.4,992,23,83,320,-,중형,서북서,18,null
2019년 08월 29일 03시,12,17.6,110.8,990,24,86,320,-,중형,서북서,24,50
2019년 08월 29일 03시,24,18.1,108.1,985,27,97,330,중,중형,서,24,110
2019년 08월 29일 03시,36,18.6,105.6,990,24,86,300,-,중형,서,23,140
2019년 08월 29일 03시,48,19.1,103.3,996,15,54,0,-,-,서북서,21,0
2019년 08월 29일 09시,0,17.2,111.7,992,23,83,320,-,중형,서북서,29,null
2019년 08월 29일 09시,12,17.7,109.2,990,24,86,320,-,중형,서북서,23,50
2019년 08월 29일 09시,24,18,106.7,985,27,97,330,중,중형,서,22,110
2019년 08월 29일 09시,36,18.3,104.3,992,23,83,300,-,중형,서,21,140
2019년 08월 29일 09시,48,18.5,102.5,998,15,54,0,-,-,서,16,0
2019년 08월 29일 15시,0,17.6,110.3,992,23,83,320,-,중형,서북서,29,null
2019년 08월 29일 15시,12,18,106.7,990,24,86,320,-,중형,서,32,48
2019년 08월 29일 15시,24,18.2,104.5,996,18,65,250,-,소형,서,19,110
2019년 08월 29일 15시,36,18.5,102.7,1000,15,54,0,-,-,서,16,0
2019년 08월 29일 21시,0,17.5,108.1,990,24,86,300,-,중형,서,39,null
2019년 08월 29일 21시,12,17.5,104.8,994,21,76,270,-,소형,서북서,23,48
2019년 08월 29일 21시,24,17.8,103.4,998,15,54,0,-,-,서북서,13,0
2019년 08월 30일 03시,0,17.6,106.7,992,20,72,270,-,소형,서,25,null
2019년 08월 30일 03시,12,17.7,104.1,998,15,54,0,-,-,서,23,0
2019년 08월 30일 09시,0,16.6,104.8,994,14,50,0,-,-,남서,36,null
