일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2016년 08월 18일 09시,0,20.9,111.3,985,18,65,330,약,중형,서북서,14,0
2016년 08월 18일 09시,24,20.5,108.1,980,24,86,350,약,중형,서,14,140
2016년 08월 18일 09시,48,20.7,103.8,992,-1,-4,0,-,-,서,19,0
2016년 08월 18일 15시,0,21.2,110.2,985,19,68,330,약,중형,서북서,20,0
2016년 08월 18일 15시,24,20.4,106.8,980,24,86,350,약,중형,서남서,15,140
2016년 08월 18일 15시,48,21,101.4,996,-1,-4,0,-,-,서,24,0
2016년 08월 18일 21시,0,20.6,108.9,985,21,76,330,약,중형,서남서,25,0
2016년 08월 18일 21시,24,20.6,105.6,980,24,86,350,약,중형,서,14,140
2016년 08월 18일 21시,48,21.3,97.9,998,-1,-4,0,-,-,서,33,0
2016년 08월 19일 03시,0,20.2,107.8,980,24,86,300,약,중형,서남서,20,0
2016년 08월 19일 03시,24,20.7,104,985,20,72,200,약,소형,서,17,140
2016년 08월 19일 03시,48,21.8,96,1000,-1,-4,0,-,-,서,35,0
2016년 08월 19일 09시,0,20.3,107.4,980,24,86,300,약,중형,서북서,7,0
2016년 08월 19일 09시,24,21,102.2,992,-1,-4,0,-,-,서,23,0
2016년 08월 19일 15시,0,20.5,106.6,980,24,86,300,약,중형,서북서,14,0
2016년 08월 19일 15시,24,21.4,99.6,996,-1,-4,0,-,-,서,31,0
2016년 08월 19일 21시,0,21.1,105.4,990,-1,-4,0,-,-,서북서,24,0
