일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2002년 06월 29일 18시,0,5.2,155.7,992,20,72,330,약,중형,null,null,null
2002년 06월 29일 18시,24,6.8,153.6,null,null,null,null,null,null,null,null,170
2002년 06월 29일 18시,48,7,153,null,null,null,null,null,null,null,null,330
2002년 06월 30일 09시,0,5.5,155.8,985,25,90,330,중,중형,null,null,null
2002년 06월 30일 09시,24,7.5,153.5,null,null,null,null,null,null,null,null,180
2002년 06월 30일 09시,48,8,151.5,null,null,null,null,null,null,null,null,330
2002년 07월 01일 09시,0,6.8,154.8,985,25,90,350,중,중형,북서,15,null
2002년 07월 01일 09시,24,8.1,152.2,null,null,null,null,null,null,null,null,180
2002년 07월 01일 09시,48,9.2,148.9,null,null,null,null,null,null,null,null,330
2002년 07월 02일 09시,0,7.3,153.6,990,23,83,200,약,소형,null,null,null
2002년 07월 02일 09시,24,11.1,149.9,null,null,null,null,null,null,null,null,200
2002년 07월 02일 09시,48,14.5,146.5,null,null,null,null,null,null,null,null,310
2002년 07월 03일 09시,0,7.8,150.9,994,21,76,190,약,소형,null,null,null
2002년 07월 03일 09시,24,8.8,148.2,null,null,null,null,null,null,null,null,180
2002년 07월 03일 09시,48,11.8,146.1,null,null,null,null,null,null,null,null,310
2002년 07월 04일 09시,0,10.6,148.7,985,26,94,330,중,중형,북서,15,null
2002년 07월 04일 09시,24,13.4,145.8,null,null,null,null,null,null,null,null,180
2002년 07월 04일 09시,48,16.3,142.3,null,null,null,null,null,null,null,null,330
2002년 07월 05일 09시,0,13.8,144.4,970,33,119,450,강,중형,북서,24,null
2002년 07월 05일 09시,24,16.8,141.2,null,null,null,null,null,null,null,null,200
2002년 07월 05일 09시,48,19.3,138.4,null,null,null,null,null,null,null,null,330
2002년 07월 06일 09시,0,15.9,141,945,45,162,480,매우강,중형,북서,20,null
2002년 07월 06일 09시,24,18.9,137.5,null,null,null,null,null,null,null,null,200
2002년 07월 06일 09시,48,21.8,133.7,null,null,null,null,null,null,null,null,330
2002년 07월 07일 09시,0,18.8,137.3,940,44,158,550,매우강,대형,북서,24,null
2002년 07월 07일 09시,24,21,133.3,null,null,null,null,null,null,null,null,180
2002년 07월 07일 09시,48,23.5,131.2,null,null,null,null,null,null,null,null,310
2002년 07월 08일 09시,0,21.6,133.6,930,49,176,500,매우강,대형,북북서,15,null
2002년 07월 08일 09시,24,26.8,130.8,null,null,null,null,null,null,null,null,200
2002년 07월 08일 09시,48,30,130,null,null,null,null,null,null,null,null,310
2002년 07월 08일 21시,0,23.9,132.9,930,49,176,500,매우강,대형,북북서,20,null
2002년 07월 08일 21시,24,29.3,131.1,null,null,null,null,null,null,null,null,200
2002년 07월 08일 21시,48,34,135,null,null,null,null,null,null,null,null,310
2002년 07월 09일 09시,0,26.4,132.4,940,44,158,550,매우강,대형,북북서,22,null
2002년 07월 09일 09시,12,29,131.9,null,null,null,null,null,null,null,null,150
2002년 07월 09일 09시,24,31.3,132.7,null,null,null,null,null,null,null,null,200
2002년 07월 09일 09시,36,33.8,134.8,null,null,null,null,null,null,null,null,280
2002년 07월 09일 09시,48,37,137.9,null,null,null,null,null,null,null,null,390
2002년 07월 09일 15시,0,27.7,132.3,945,41,148,550,강,대형,북,22,null
2002년 07월 09일 15시,12,30.5,132,null,null,null,null,null,null,null,null,160
2002년 07월 09일 15시,24,33.6,133.5,null,null,null,null,null,null,null,null,250
2002년 07월 09일 15시,36,36.2,136.5,null,null,null,null,null,null,null,null,310
2002년 07월 09일 15시,48,40,140,null,null,null,null,null,null,null,null,420
2002년 07월 09일 21시,0,28.2,132.9,950,38,137,550,강,대형,북북동,15,null
2002년 07월 09일 21시,12,32,133.7,null,null,null,null,null,null,null,null,160
2002년 07월 09일 21시,24,35,136.5,null,null,null,null,null,null,null,null,210
2002년 07월 09일 21시,36,38.6,140,null,null,null,null,null,null,null,null,350
2002년 07월 09일 21시,48,42,142.2,null,null,null,null,null,null,null,null,450
2002년 07월 10일 03시,0,29,133.8,960,33,119,530,강,대형,북북동,20,null
2002년 07월 10일 03시,12,32.2,135.3,null,null,null,null,null,null,null,null,110
2002년 07월 10일 03시,24,35.7,139,null,null,null,null,null,null,null,null,200
2002년 07월 10일 03시,36,38.9,141.8,null,null,null,null,null,null,null,null,330
2002년 07월 10일 03시,48,42.7,144.2,null,null,null,null,null,null,null,null,450
2002년 07월 10일 09시,0,30.6,134.8,965,31,112,430,중,중형,북북동,30,null
2002년 07월 10일 09시,12,33.4,137,null,null,null,null,null,null,null,null,150
2002년 07월 10일 09시,24,36,139.5,null,null,null,null,null,null,null,null,220
2002년 07월 10일 09시,36,38.6,141.8,null,null,null,null,null,null,null,null,300
2002년 07월 10일 09시,48,41,144.6,null,null,null,null,null,null,null,null,500
2002년 07월 10일 15시,0,31.9,136,965,31,112,380,중,중형,북북동,32,null
2002년 07월 10일 15시,12,35.7,139.4,null,null,null,null,null,null,null,null,120
2002년 07월 10일 15시,24,39.8,142.6,null,null,null,null,null,null,null,null,180
2002년 07월 10일 15시,36,43.3,143.5,null,null,null,null,null,null,null,null,240
2002년 07월 10일 15시,48,46.4,144.2,null,null,null,null,null,null,null,null,320
2002년 07월 10일 21시,0,33.9,138.7,970,28,101,280,중,소형,북동,52,null
2002년 07월 10일 21시,12,38,141.8,null,null,null,null,null,null,null,null,120
2002년 07월 10일 21시,24,42.3,143.9,null,null,null,null,null,null,null,null,180
2002년 07월 10일 21시,36,45,144.2,null,null,null,null,null,null,null,null,240
2002년 07월 10일 21시,48,47.3,144.7,null,null,null,null,null,null,null,null,320
2002년 07월 11일 09시,0,39,142.5,975,28,101,280,중,소형,북북동,57,null
2002년 07월 11일 09시,12,41.5,143.6,null,null,null,null,null,null,null,null,110
2002년 07월 11일 09시,24,46.1,144.3,null,null,null,null,null,null,null,null,200
2002년 07월 11일 21시,0,42.9,144.3,980,20,72,370,약,중형,북북서,32,null
