일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2014년 04월 05일 09시,0,4.1,140.7,998,18,65,150,약,소형,서북서,22,0
2014년 04월 05일 09시,24,5.8,136.4,994,21,76,180,약,소형,서북서,21,150
2014년 04월 05일 09시,48,6.9,132.8,990,24,86,200,약,소형,서북서,18,250
2014년 04월 05일 09시,72,7.7,129.6,985,27,97,220,중,소형,서북서,15,400
2014년 04월 05일 09시,96,8.4,126.9,980,31,112,250,중,소형,서북서,13,550
2014년 04월 05일 09시,120,9.2,124.3,985,27,97,220,중,소형,서북서,12,700
2014년 04월 05일 15시,0,4.6,139.6,998,18,65,160,약,소형,서북서,22,0
2014년 04월 05일 15시,24,6.3,135.3,994,21,76,180,약,소형,서북서,22,150
2014년 04월 05일 15시,48,7,131.5,990,24,86,200,약,소형,서,18,250
2014년 04월 05일 15시,72,7.8,128.8,985,27,97,220,중,소형,서북서,13,400
2014년 04월 05일 15시,96,8.5,126.3,985,27,97,220,중,소형,서북서,12,550
2014년 04월 05일 15시,120,9.5,123.9,990,24,86,200,약,소형,서북서,12,700
2014년 04월 05일 21시,0,5,138.3,998,18,65,160,약,소형,서북서,25,0
2014년 04월 05일 21시,24,6.5,134,992,22,79,180,약,소형,서북서,21,150
2014년 04월 05일 21시,48,7.4,130.3,990,24,86,200,약,소형,서북서,18,250
2014년 04월 05일 21시,72,8,128.2,985,27,97,220,중,소형,서북서,10,400
2014년 04월 05일 21시,96,8.7,126.3,985,27,97,220,중,소형,서북서,10,550
2014년 04월 05일 21시,120,9.5,124.4,990,24,86,200,약,소형,서북서,9,700
2014년 04월 06일 03시,0,5.6,137,998,18,65,160,약,소형,서북서,26,0
2014년 04월 06일 03시,24,6.8,133,992,22,79,180,약,소형,서북서,20,150
2014년 04월 06일 03시,48,7.6,129.5,990,24,86,200,약,소형,서북서,17,250
2014년 04월 06일 03시,72,8.1,127.9,985,27,97,220,중,소형,서북서,8,400
2014년 04월 06일 03시,96,8.8,126.3,990,24,86,200,약,소형,서북서,8,550
2014년 04월 06일 03시,120,9.5,124.9,992,22,79,180,약,소형,서북서,7,700
2014년 04월 06일 09시,0,5.8,136.9,998,18,65,160,약,소형,북북서,4,0
2014년 04월 06일 09시,24,7,132.6,992,22,79,180,약,소형,서북서,21,150
2014년 04월 06일 09시,48,7.6,129.2,990,24,86,200,약,소형,서,16,250
2014년 04월 06일 09시,72,8.1,127.5,985,27,97,220,중,소형,서북서,8,400
2014년 04월 06일 09시,96,8.9,126.1,990,24,86,200,약,소형,서북서,8,550
2014년 04월 06일 09시,120,9.6,124.7,992,22,79,180,약,소형,서북서,7,700
2014년 04월 06일 15시,0,6.4,135.3,998,18,65,190,약,소형,서북서,32,0
2014년 04월 06일 15시,24,7.2,131.9,990,24,86,200,약,소형,서북서,16,150
2014년 04월 06일 15시,48,7.8,128.8,985,27,97,220,중,소형,서북서,15,250
2014년 04월 06일 15시,72,8.5,127,990,24,86,200,약,소형,서북서,9,400
2014년 04월 06일 15시,96,9.2,125.8,992,22,79,180,약,소형,서북서,7,550
2014년 04월 06일 15시,120,9.8,124.7,996,19,68,160,약,소형,서북서,6,700
2014년 04월 06일 21시,0,7.1,134.8,998,18,65,190,약,소형,북서,16,0
2014년 04월 06일 21시,24,7.5,131.2,990,24,86,200,약,소형,서,16,150
2014년 04월 06일 21시,48,7.9,128.8,985,27,97,220,중,소형,서,11,250
2014년 04월 06일 21시,72,8.8,127.1,985,27,97,220,중,소형,서북서,9,400
2014년 04월 06일 21시,96,9.4,125.9,992,22,79,180,약,소형,서북서,6,550
2014년 04월 06일 21시,120,10.2,124.8,996,19,68,160,약,소형,북서,6,700
2014년 04월 07일 03시,0,7,134.4,998,18,65,180,약,소형,서남서,8,0
2014년 04월 07일 03시,24,7.5,130.9,992,22,79,190,약,소형,서,17,150
2014년 04월 07일 03시,48,8,128.6,990,24,86,210,약,소형,서,11,250
2014년 04월 07일 03시,72,8.8,127,990,24,86,210,약,소형,서북서,8,400
2014년 04월 07일 03시,96,9.6,125.9,996,19,68,180,약,소형,북서,6,550
2014년 04월 07일 03시,120,10.5,124.9,998,18,65,160,약,소형,북서,6,700
2014년 04월 07일 09시,0,6.9,133.3,1000,18,65,160,약,소형,서,20,0
2014년 04월 07일 09시,24,7.7,130,996,19,68,180,약,소형,서,18,150
2014년 04월 07일 09시,48,8.5,127.7,994,21,76,200,약,소형,서북서,11,250
2014년 04월 07일 09시,72,9.1,126.6,990,24,86,210,약,소형,서북서,6,400
2014년 04월 07일 09시,96,9.8,125.7,996,19,68,180,약,소형,북서,5,550
2014년 04월 07일 09시,120,10.7,125,998,18,65,160,약,소형,북서,5,700
2014년 04월 07일 15시,0,6.7,132.1,1000,18,65,160,약,소형,서,22,0
2014년 04월 07일 15시,24,7.4,129.1,998,18,65,170,약,소형,서북서,14,150
2014년 04월 07일 15시,48,8.1,127.7,994,21,76,200,약,소형,서북서,7,250
2014년 04월 07일 15시,72,8.9,126.7,990,24,86,220,약,소형,북서,6,400
2014년 04월 07일 15시,96,9.8,125.8,996,19,68,180,약,소형,북서,6,550
2014년 04월 07일 15시,120,10.7,125.2,998,18,65,170,약,소형,북서,5,700
2014년 04월 07일 21시,0,6.5,131.6,1000,18,65,160,약,소형,서남서,10,0
2014년 04월 07일 21시,24,7.2,129.7,998,18,65,180,약,소형,서북서,9,150
2014년 04월 07일 21시,48,7.9,128.4,996,19,68,190,약,소형,서북서,7,250
2014년 04월 07일 21시,72,8.7,127.5,994,21,76,200,약,소형,북서,6,400
2014년 04월 07일 21시,96,9.6,126.5,996,19,68,190,약,소형,북서,6,550
2014년 04월 07일 21시,120,10.5,125.6,998,18,65,180,약,소형,북서,6,700
2014년 04월 08일 03시,0,6.7,131.5,1000,18,65,180,약,소형,북북서,4,0
2014년 04월 08일 03시,24,7.4,130.3,996,19,68,190,약,소형,서북서,6,150
2014년 04월 08일 03시,48,8.1,129.2,996,19,68,190,약,소형,서북서,6,250
2014년 04월 08일 03시,72,8.9,128.3,994,21,76,200,약,소형,북서,6,400
2014년 04월 08일 03시,96,9.9,127.4,996,19,68,190,약,소형,북서,6,550
2014년 04월 08일 03시,120,10.8,126.5,998,18,65,180,약,소형,북서,6,700
2014년 04월 08일 09시,0,6.9,131.5,1000,18,65,180,약,소형,북,4,0
