일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2017년 07월 21일 15시,0,26.6,176.6,1006,18,65,250,약,소형,북북서,23,0
2017년 07월 21일 15시,24,29.2,171.5,996,20,72,300,약,중형,서북서,24,140
2017년 07월 21일 15시,48,30.3,166.3,990,24,86,320,약,중형,서북서,22,230
2017년 07월 21일 15시,72,31.6,162.3,985,27,97,350,중,중형,서북서,17,320
2017년 07월 21일 15시,96,32.5,160.3,985,27,97,350,중,중형,서북서,9,460
2017년 07월 21일 15시,120,33.6,158.3,990,24,86,320,약,중형,서북서,9,550
2017년 07월 21일 21시,0,28,176.6,1006,18,65,250,약,소형,북,26,0
2017년 07월 21일 21시,24,29.5,170,994,21,76,320,약,중형,서북서,28,140
2017년 07월 21일 21시,48,30.9,164.9,990,24,86,330,약,중형,서북서,22,230
2017년 07월 21일 21시,72,31.8,161.6,985,27,97,350,중,중형,서북서,13,320
2017년 07월 21일 21시,96,32.5,158.9,990,24,86,330,약,중형,서북서,11,460
2017년 07월 21일 21시,120,33.8,156.7,990,24,86,300,약,중형,서북서,10,550
2017년 07월 22일 03시,0,30.2,175.7,1004,18,65,300,약,중형,북북서,43,0
2017년 07월 22일 03시,24,29.8,169.3,994,21,76,330,약,중형,서,21,140
2017년 07월 22일 03시,48,31.2,164.4,985,27,97,300,중,중형,서북서,21,230
2017년 07월 22일 03시,72,32.1,161,990,24,86,250,약,소형,서북서,14,320
2017년 07월 22일 03시,96,33,158.2,992,23,83,200,약,소형,서북서,11,460
2017년 07월 22일 03시,120,33.8,155.8,992,23,83,200,약,소형,서북서,10,550
2017년 07월 22일 09시,0,30.2,171.8,1004,18,65,300,약,중형,서,62,0
2017년 07월 22일 09시,24,30.2,166.4,996,20,72,330,약,중형,서,22,140
2017년 07월 22일 09시,48,31.4,162.5,990,24,86,300,약,중형,서북서,17,230
2017년 07월 22일 09시,72,33,159.1,990,24,86,250,약,소형,서북서,15,320
2017년 07월 22일 09시,96,34.1,156.5,992,23,83,200,약,소형,서북서,11,460
2017년 07월 22일 09시,120,35.4,153.8,994,21,76,200,약,소형,서북서,12,550
2017년 07월 22일 15시,0,30.1,170.1,1004,18,65,300,약,중형,서,27,0
2017년 07월 22일 15시,24,30.7,164.9,998,19,68,300,약,중형,서,21,140
2017년 07월 22일 15시,48,32,161.1,998,19,68,250,약,소형,서북서,16,230
2017년 07월 22일 15시,72,34.1,157.8,998,19,68,200,약,소형,서북서,16,320
2017년 07월 22일 15시,96,35.2,153.6,1000,18,65,150,약,소형,서북서,17,460
2017년 07월 22일 15시,120,35.2,148.6,1004,-1,-4,0,-,-,서,19,0
2017년 07월 22일 21시,0,30.1,169.6,1004,18,65,300,약,중형,서,8,0
2017년 07월 22일 21시,24,30.5,164.7,998,19,68,280,약,소형,서,20,140
2017년 07월 22일 21시,48,33,160.3,998,19,68,230,약,소형,서북서,21,230
2017년 07월 22일 21시,72,34.6,156.7,1000,18,65,180,약,소형,서북서,16,320
2017년 07월 22일 21시,96,35.5,152.4,1004,-1,-4,0,-,-,서북서,17,0
2017년 07월 23일 03시,0,30.2,168.4,1004,18,65,320,약,중형,서,19,0
2017년 07월 23일 03시,24,31.5,163.2,998,19,68,250,약,소형,서북서,21,140
2017년 07월 23일 03시,48,33.6,159.6,998,19,68,200,약,소형,서북서,17,230
2017년 07월 23일 03시,72,35.1,155.6,1002,18,65,150,약,소형,서북서,17,320
2017년 07월 23일 03시,96,35,150.6,1004,-1,-4,0,-,-,서,19,0
2017년 07월 23일 09시,0,30.6,167.5,1000,18,65,320,약,중형,서북서,16,0
2017년 07월 23일 09시,24,31.8,162.7,1000,18,65,250,약,소형,서북서,20,140
2017년 07월 23일 09시,48,33.4,158.4,1002,18,65,170,약,소형,서북서,18,230
2017년 07월 23일 09시,72,33,154.1,1004,-1,-4,0,-,-,서,17,0
2017년 07월 23일 15시,0,30.9,166.7,1000,18,65,270,약,소형,서북서,14,0
2017년 07월 23일 15시,24,32,161,1002,18,65,220,약,소형,서,23,140
2017년 07월 23일 15시,48,32.5,156.1,1002,18,65,130,약,소형,서,19,230
2017년 07월 23일 15시,72,30.9,152.9,1004,-1,-4,0,-,-,서남서,15,0
2017년 07월 23일 21시,0,31.3,165.6,1000,18,65,250,약,소형,서북서,19,0
2017년 07월 23일 21시,24,32.2,159.9,1002,18,65,200,약,소형,서북서,23,140
2017년 07월 23일 21시,48,32.6,153.9,1002,18,65,130,약,소형,서,23,230
2017년 07월 23일 21시,72,30.8,149.1,1004,-1,-4,0,-,-,서남서,21,0
2017년 07월 24일 03시,0,31.4,164.2,1000,18,65,220,약,소형,서,22,0
2017년 07월 24일 03시,24,32.7,158.2,1002,18,65,150,약,소형,서북서,24,140
2017년 07월 24일 03시,48,32.8,151.7,1004,-1,-4,0,-,-,서,25,0
2017년 07월 24일 09시,0,31.7,163.4,1000,18,65,200,약,소형,서북서,14,0
2017년 07월 24일 09시,24,33,157.6,1002,18,65,130,약,소형,서북서,23,140
2017년 07월 24일 09시,48,33,150.6,0,-1,-4,0,-,-,서,27,0
2017년 07월 24일 15시,0,32.4,161.8,1000,18,65,200,약,소형,서북서,28,0
2017년 07월 24일 15시,24,33.1,155.7,1000,18,65,130,약,소형,서,24,140
2017년 07월 24일 15시,48,32.4,150,1002,-1,-4,0,-,-,서,22,0
2017년 07월 24일 21시,0,32.9,160.1,1002,18,65,200,약,소형,서북서,28,0
2017년 07월 24일 21시,24,32.2,152.9,1004,-1,-4,0,-,-,서,28,0
2017년 07월 25일 03시,0,33.1,158.4,1002,18,65,180,약,소형,서,27,0
2017년 07월 25일 03시,24,33.2,152.4,1004,-1,-4,0,-,-,서,23,0
2017년 07월 25일 09시,0,33,156.6,1002,18,65,180,약,소형,서,28,0
2017년 07월 25일 09시,24,33.5,150.5,1004,-1,-4,0,-,-,서,24,0
2017년 07월 25일 15시,0,33,155.1,1002,18,65,180,약,소형,서,23,0
2017년 07월 25일 15시,24,32.2,149.5,1004,-1,-4,0,-,-,서,22,0
2017년 07월 25일 21시,0,32.4,153.7,1002,-1,-4,0,-,-,서남서,25,0
