일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2006년 12월 08일 03시,0,10.2,133.9,998,18,65,200,약,소형,서북서,22,null
2006년 12월 08일 03시,24,11,129.7,980,29,104,280,중,소형,서,31,150
2006년 12월 08일 03시,48,11.8,125.7,970,33,119,320,강,중형,서북서,29,250
2006년 12월 08일 03시,72,12.3,123,975,31,112,320,중,중형,서,19,400
2006년 12월 08일 15시,0,10.6,130.2,990,23,83,200,약,소형,서,33,null
2006년 12월 08일 15시,24,11.4,124.1,975,31,112,250,중,소형,서,44,150
2006년 12월 08일 15시,48,11.7,119.9,980,29,104,280,중,소형,서,30,250
2006년 12월 08일 15시,72,12,116.6,985,27,97,320,중,중형,서,23,400
2006년 12월 09일 03시,0,10.7,127.5,975,31,112,270,중,소형,서,28,null
2006년 12월 09일 03시,24,11.5,122.5,975,31,112,270,중,소형,서,36,150
2006년 12월 09일 03시,48,11.5,118.7,980,29,104,250,중,소형,서,27,250
2006년 12월 09일 03시,72,11.6,116.2,980,29,104,250,중,소형,서,18,400
2006년 12월 09일 15시,0,11.3,125.4,970,33,119,350,강,중형,서북서,22,null
2006년 12월 09일 15시,24,11.7,120.9,980,29,104,300,중,중형,서,32,150
2006년 12월 09일 15시,48,11.8,117.5,980,29,104,300,중,중형,서,24,250
2006년 12월 09일 15시,72,12.2,114.9,975,31,112,320,중,중형,서,18,400
2006년 12월 10일 03시,0,12.1,122.7,975,33,119,350,강,중형,서북서,24,null
2006년 12월 10일 03시,24,12.3,119,980,31,112,320,중,중형,서,26,150
2006년 12월 10일 03시,48,12.8,115.7,975,33,119,330,강,중형,서,23,250
2006년 12월 10일 03시,72,13.7,112.7,970,35,126,350,강,중형,서북서,21,400
2006년 12월 10일 15시,0,12.6,120.4,960,39,140,350,강,중형,서북서,26,null
2006년 12월 10일 15시,24,13.1,116.7,955,41,148,380,강,중형,서,26,150
2006년 12월 10일 15시,48,13.9,113.2,955,41,148,380,강,중형,서북서,24,250
2006년 12월 10일 15시,72,15,110.4,970,35,126,350,강,중형,서북서,20,400
2006년 12월 11일 03시,0,13.1,118.8,965,37,133,350,강,중형,서북서,13,null
2006년 12월 11일 03시,24,13.6,115.8,950,43,155,380,강,중형,서,21,150
2006년 12월 11일 03시,48,14.4,112.6,950,43,155,380,강,중형,서북서,22,250
2006년 12월 11일 03시,72,15.5,110.6,960,39,140,350,강,중형,서북서,15,400
2006년 12월 11일 15시,0,13.5,117.8,965,37,133,300,강,중형,서북서,13,null
2006년 12월 11일 15시,24,14.3,115,955,41,148,350,강,중형,서북서,20,150
2006년 12월 11일 15시,48,15.6,112.6,960,39,140,350,강,중형,서북서,18,250
2006년 12월 11일 15시,72,17.3,111,975,31,112,300,중,중형,북서,15,400
2006년 12월 12일 03시,0,13.8,116.8,970,33,119,350,강,중형,서북서,6,null
2006년 12월 12일 03시,24,15.1,113.4,975,31,112,300,중,중형,서북서,24,150
2006년 12월 12일 03시,48,16.4,110.7,980,29,104,220,중,소형,서북서,20,250
2006년 12월 12일 03시,72,17.3,109.5,990,25,90,200,중,소형,북서,10,400
2006년 12월 12일 15시,0,14.8,114.8,955,41,148,380,강,중형,서북서,17,null
2006년 12월 12일 15시,24,16.1,112.1,970,33,119,300,강,중형,서북서,20,150
2006년 12월 12일 15시,48,16.9,110.9,985,27,97,220,중,소형,서북서,9,250
2006년 12월 12일 15시,72,17.4,110,996,23,83,200,약,소형,서북서,7,400
2006년 12월 13일 03시,0,16,113.2,945,43,155,350,강,중형,서북서,17,null
2006년 12월 13일 03시,24,17.4,111.5,970,33,119,300,강,중형,북서,14,150
2006년 12월 13일 03시,48,17.7,111,990,25,90,250,중,소형,서북서,4,250
2006년 12월 13일 03시,72,17.4,110.6,998,18,65,180,약,소형,남서,3,400
2006년 12월 13일 15시,0,16.8,112.4,965,41,148,300,강,중형,북서,6,null
2006년 12월 13일 15시,24,17.7,111.5,985,27,97,250,중,소형,북서,8,150
2006년 12월 13일 15시,48,17.8,111,998,21,76,200,약,소형,서북서,3,250
2006년 12월 13일 15시,72,17.4,110.4,1000,null,null,null,null,null,서남서,5,0
2006년 12월 14일 03시,0,17.3,112.3,985,27,97,200,중,소형,북북서,6,null
2006년 12월 14일 03시,24,17.6,112,998,21,76,150,약,소형,북서,3,150
2006년 12월 14일 03시,48,17.6,111.6,1000,null,null,null,null,null,서,3,250
2006년 12월 14일 15시,0,18,113,1006,null,null,null,null,null,북동,19,null
