일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2013년 08월 18일 09시,0,20.5,127.1,996,19,68,150,약,소형,동,3,0
2013년 08월 18일 09시,24,21.3,128.8,994,21,76,170,약,소형,동북동,8,140
2013년 08월 18일 09시,48,23.7,128.1,990,24,86,200,약,소형,북북서,12,230
2013년 08월 18일 09시,72,24.7,124.4,985,27,97,250,중,소형,서북서,16,320
2013년 08월 18일 09시,96,25.5,121,985,27,97,250,중,소형,서북서,15,460
2013년 08월 18일 09시,120,26.2,117.1,996,19,68,150,약,소형,서,17,550
2013년 08월 18일 15시,0,20.5,127.8,996,19,68,150,약,소형,동,15,0
2013년 08월 18일 15시,24,22,128.9,994,21,76,170,약,소형,북동,8,140
2013년 08월 18일 15시,48,24.2,127.2,990,24,86,200,약,소형,북서,13,230
2013년 08월 18일 15시,72,25,123.7,980,31,112,280,중,소형,서북서,15,320
2013년 08월 18일 15시,96,25.6,120.3,985,27,97,230,중,소형,서,15,460
2013년 08월 18일 15시,120,26.1,116.4,998,18,65,130,약,소형,서,16,550
2013년 08월 18일 21시,0,20.4,127.9,994,21,76,170,약,소형,남동,3,0
2013년 08월 18일 21시,24,21.8,128.7,990,24,86,200,약,소형,북북동,7,140
2013년 08월 18일 21시,48,23.6,126.8,985,27,97,230,중,소형,북서,12,230
2013년 08월 18일 21시,72,25,122.4,975,34,122,300,강,중형,서북서,19,320
2013년 08월 18일 21시,96,25.7,118.8,990,24,86,180,약,소형,서,15,460
2013년 08월 18일 21시,120,26,115.3,1000,-1,-4,0,-,-,서,15,0
2013년 08월 19일 03시,0,20.4,128,992,22,79,180,약,소형,동,2,0
2013년 08월 19일 03시,24,22,128.7,990,24,86,200,약,소형,북북동,8,140
2013년 08월 19일 03시,48,23.9,126.6,985,27,97,230,중,소형,북서,13,230
2013년 08월 19일 03시,72,25.3,122,980,31,112,270,중,소형,서북서,20,320
2013년 08월 19일 03시,96,26.1,117.8,996,19,68,150,약,소형,서북서,18,460
2013년 08월 19일 03시,120,26.6,114.2,1000,-1,-4,0,-,-,서,15,0
2013년 08월 19일 09시,0,20.2,128,992,22,79,180,약,소형,남,4,0
2013년 08월 19일 09시,24,23,128.2,988,25,90,220,중,소형,북,11,140
2013년 08월 19일 09시,48,24.6,124.3,980,31,112,270,중,소형,서북서,18,230
2013년 08월 19일 09시,72,25.7,119.8,985,27,97,230,중,소형,서북서,20,320
2013년 08월 19일 09시,96,26.1,116,1000,-1,-4,0,-,-,서,16,0
2013년 08월 19일 15시,0,19.8,128,990,24,86,200,약,소형,남,7,0
2013년 08월 19일 15시,24,23.5,127.5,985,27,97,230,중,소형,북북서,12,140
2013년 08월 19일 15시,48,25.1,123.2,975,34,122,300,강,중형,서북서,20,230
2013년 08월 19일 15시,72,26.1,118.7,990,24,86,200,약,소형,서북서,19,320
2013년 08월 19일 15시,96,26.2,114.4,1000,-1,-4,0,-,-,서,18,0
