일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2005년 08월 20일 03시,0,20.4,142.5,1002,18,65,190,약,소형,서,10,null
2005년 08월 20일 03시,24,21.7,140.7,995,20,72,200,약,소형,북서,14,150
2005년 08월 20일 03시,48,23.8,138.5,990,23,83,300,약,중형,북서,18,250
2005년 08월 20일 03시,72,26.2,136.4,985,27,97,350,중,중형,북서,19,400
2005년 08월 20일 15시,0,21.1,141.6,1000,21,76,200,약,소형,서북서,9,null
2005년 08월 20일 15시,24,22.4,139.9,985,27,97,250,중,소형,북서,13,150
2005년 08월 20일 15시,48,25.5,137.6,970,35,126,300,강,중형,북서,23,250
2005년 08월 20일 15시,72,28,135.7,965,37,133,350,강,중형,북서,18,400
2005년 08월 21일 15시,0,22.4,140.5,955,38,137,330,강,중형,북북서,8,null
2005년 08월 21일 15시,24,24,138.8,945,43,155,380,강,중형,북서,14,150
2005년 08월 21일 15시,48,26.2,137.3,945,43,155,400,강,중형,북서,16,250
2005년 08월 21일 15시,72,29.2,136,950,41,148,380,강,중형,북북서,19,400
2005년 08월 22일 15시,0,23.7,139.1,930,49,176,330,매우강,중형,북북서,8,null
2005년 08월 22일 15시,24,25.4,138.1,925,51,184,380,매우강,중형,북북서,12,150
2005년 08월 22일 15시,48,28.4,136.7,925,51,184,380,매우강,중형,북북서,19,250
2005년 08월 22일 15시,72,31.9,136,930,49,176,350,매우강,중형,북북서,20,400
2005년 08월 23일 15시,0,26.3,137.6,945,43,155,280,강,소형,북,17,null
2005년 08월 23일 15시,24,29.7,136.1,950,41,148,280,강,소형,북북서,21,150
2005년 08월 23일 15시,48,33.2,136,960,39,140,260,강,소형,북,20,250
2005년 08월 23일 15시,72,36.3,137.5,980,30,108,240,중,소형,북북동,18,400
2005년 08월 24일 15시,0,29.7,137,950,41,148,330,강,중형,북,15,null
2005년 08월 24일 15시,24,33.9,137.3,955,39,140,300,강,중형,북,24,150
2005년 08월 24일 15시,48,37.3,140.7,985,28,101,280,중,소형,북동,24,250
2005년 08월 24일 15시,72,42.1,145.2,996,18,65,230,약,소형,북동,31,400
2005년 08월 25일 15시,0,33.4,137.7,955,38,137,300,강,중형,북북동,17,null
2005년 08월 25일 15시,24,37,140.8,975,32,115,270,중,소형,북동,24,150
2005년 08월 25일 15시,48,40.4,147.1,990,23,83,240,약,소형,동북동,32,250
2005년 08월 25일 15시,72,44,152.1,996,null,null,null,null,null,북동,27,400
2005년 08월 26일 15시,0,36.8,142.7,990,23,83,270,약,소형,동북동,20,null
2005년 08월 26일 15시,24,38.9,148.5,992,21,76,250,약,소형,동북동,27,150
2005년 08월 26일 15시,48,42.5,152.5,996,null,null,null,null,null,북동,25,250
2005년 08월 27일 15시,0,37.3,149.3,996,21,76,370,약,중형,동,22,null
2005년 08월 27일 15시,24,39.2,152.1,null,null,null,null,null,null,북동,16,150
2005년 08월 28일 09시,0,35.7,153.5,998,null,null,null,null,null,동북동,28,null
