일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2005년 07월 12일 09시,0,23.1,151.6,1004,18,65,220,약,소형,서북서,6,null
2005년 07월 12일 09시,24,23.2,148.9,996,21,76,250,약,소형,서,15,150
2005년 07월 12일 09시,48,22.7,145.2,985,27,97,300,중,중형,서,21,250
2005년 07월 12일 09시,72,21.8,139.9,980,30,108,350,중,중형,서,31,400
2005년 07월 13일 09시,0,22.9,149.2,1000,18,65,220,약,소형,서남서,13,null
2005년 07월 13일 09시,24,21.8,145.2,990,23,83,250,약,소형,서남서,24,150
2005년 07월 13일 09시,48,20.4,139.2,980,30,108,300,중,중형,서남서,37,250
2005년 07월 13일 09시,72,20.3,133.1,970,35,126,350,강,중형,서,37,400
2005년 07월 14일 09시,0,20.6,144.6,970,33,119,370,강,중형,서남서,26,null
2005년 07월 14일 09시,24,20.1,138.4,955,41,148,400,강,중형,서,37,150
2005년 07월 14일 09시,48,20.8,132.4,945,44,158,430,매우강,중형,서,36,250
2005년 07월 14일 09시,72,22.8,127.9,940,46,166,430,매우강,중형,서북서,29,400
2005년 07월 15일 09시,0,19.2,137.7,960,39,140,440,강,중형,서,42,null
2005년 07월 15일 09시,24,20.9,131.6,945,44,158,470,매우강,중형,서북서,38,150
2005년 07월 15일 09시,48,22.9,126.7,940,46,166,490,매우강,중형,서북서,31,250
2005년 07월 15일 09시,72,24.6,123.8,940,46,166,490,매우강,중형,서북서,19,400
2005년 07월 16일 09시,0,19.9,130.4,930,48,173,520,매우강,대형,서,28,null
2005년 07월 16일 09시,24,22,125.5,930,49,176,530,매우강,대형,서북서,32,150
2005년 07월 16일 09시,48,24.8,122.4,930,49,176,530,매우강,대형,북서,25,250
2005년 07월 16일 09시,72,27.2,120.5,940,46,166,450,매우강,중형,북서,18,400
2005년 07월 17일 09시,0,21.5,125.8,915,54,194,600,매우강,대형,북서,17,null
2005년 07월 17일 09시,24,24.2,121.9,940,49,176,550,매우강,대형,북서,28,150
2005년 07월 17일 09시,48,25.6,119.9,965,39,140,480,강,중형,북서,14,250
2005년 07월 17일 09시,72,26.9,118.1,985,28,101,300,중,중형,북서,12,400
2005년 07월 18일 09시,0,23.7,121.7,950,41,148,650,강,대형,서,24,null
2005년 07월 18일 09시,24,25.4,119.5,980,30,108,450,중,중형,북서,16,150
2005년 07월 18일 09시,48,26.6,118,994,18,65,280,약,소형,북서,11,250
2005년 07월 18일 09시,72,28,116.4,998,null,null,null,null,null,북서,12,400
2005년 07월 19일 09시,0,25,120.3,980,28,101,550,중,대형,북서,5,null
2005년 07월 19일 09시,24,26.7,118.4,994,20,72,350,약,중형,북서,15,150
2005년 07월 19일 09시,48,28.8,115.9,998,null,null,null,null,null,북서,18,250
2005년 07월 20일 09시,0,27.3,118,992,21,76,480,약,중형,서북서,22,null
2005년 07월 20일 09시,12,28.2,116.2,996,17,61,350,약,중형,서북서,22,80
2005년 07월 20일 09시,24,29.2,114.6,998,null,null,null,null,null,서북서,20,150
2005년 07월 20일 15시,0,27.5,117.8,996,null,null,null,null,null,북서,8,null
