일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2021년 02월 18일 15시,0,7.3,132.2,998,18,65,280,-,소형,북서,10,null
2021년 02월 18일 15시,12,7.4,131.4,998,18,65,280,-,소형,서,7,48
2021년 02월 18일 15시,24,7.6,130.6,996,20,72,290,-,소형,서북서,8,110
2021년 02월 18일 15시,36,7.8,129.8,994,21,76,300,-,중형,서북서,7,140
2021년 02월 18일 15시,48,8,128.7,992,23,83,300,-,중형,서,11,170
2021년 02월 18일 15시,72,10.4,125.2,992,23,83,240,-,소형,북서,19,230
2021년 02월 18일 15시,96,11.8,121.1,998,18,65,200,-,소형,서북서,20,310
2021년 02월 18일 15시,120,13.4,118.4,998,18,65,200,-,소형,서북서,14,430
2021년 02월 18일 21시,0,7.4,131.8,996,20,72,280,-,소형,서,7,null
2021년 02월 18일 21시,12,7.5,131,994,21,76,290,-,소형,서,7,50
2021년 02월 18일 21시,24,7.7,130.2,992,23,83,300,-,중형,서,7,110
2021년 02월 18일 21시,36,7.9,129.1,990,24,86,300,-,중형,서,10,140
2021년 02월 18일 21시,48,8.6,127.7,990,24,86,280,-,소형,서북서,15,170
2021년 02월 18일 21시,72,10.6,124,992,23,83,250,-,소형,서북서,19,230
2021년 02월 18일 21시,96,12.4,120,996,20,72,220,-,소형,서북서,20,310
2021년 02월 18일 21시,120,14.3,117.2,998,19,68,200,-,소형,북서,15,430
2021년 02월 19일 03시,0,7.3,131.6,996,20,72,280,-,소형,남서,5,null
2021년 02월 19일 03시,12,7.4,130.6,994,21,76,290,-,소형,서,9,50
2021년 02월 19일 03시,24,7.5,129.7,992,23,83,300,-,중형,서,9,110
2021년 02월 19일 03시,36,8,128.5,990,24,86,300,-,중형,서북서,12,140
2021년 02월 19일 03시,48,8.8,126.8,990,24,86,280,-,소형,서북서,17,170
2021년 02월 19일 03시,72,11,122.9,994,21,76,240,-,소형,서북서,20,230
2021년 02월 19일 03시,96,12.8,119.2,996,20,72,220,-,소형,서북서,19,310
2021년 02월 19일 03시,120,14.4,117,998,19,68,200,-,소형,북서,12,430
2021년 02월 19일 09시,0,7.2,131.2,994,21,76,290,-,소형,서,15,null
2021년 02월 19일 09시,12,7.4,130.2,992,23,83,300,-,중형,서북서,10,50
2021년 02월 19일 09시,24,7.7,129.1,990,24,86,300,-,중형,서북서,10,110
2021년 02월 19일 09시,36,8.3,127.8,990,24,86,290,-,소형,서북서,13,140
2021년 02월 19일 09시,48,9.3,126,990,24,86,280,-,소형,서북서,19,170
2021년 02월 19일 09시,72,11.5,122,994,21,76,240,-,소형,서북서,21,230
2021년 02월 19일 09시,96,13.3,118.5,996,20,72,220,-,소형,서북서,18,310
2021년 02월 19일 09시,120,14.6,116.7,998,19,68,200,-,소형,북서,12,430
2021년 02월 19일 15시,0,7.1,130.4,994,21,76,290,-,소형,서,26,null
2021년 02월 19일 15시,12,7.5,129.7,990,24,86,300,-,중형,서북서,8,50
2021년 02월 19일 15시,24,8,128.5,990,24,86,300,-,중형,서북서,11,110
2021년 02월 19일 15시,36,8.7,127.1,990,24,86,290,-,소형,서북서,15,140
2021년 02월 19일 15시,48,9.8,125.1,992,23,83,270,-,소형,서북서,20,170
2021년 02월 19일 15시,72,12,121,994,21,76,240,-,소형,서북서,21,230
2021년 02월 19일 15시,96,13.7,117.9,996,20,72,220,-,소형,서북서,16,310
2021년 02월 19일 15시,120,14.8,116.4,998,19,68,200,-,소형,북서,12,430
