일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2021년 10월 10일 09시,0,17.1,160.3,1000,18,65,250,-,소형,서남서,20,null
2021년 10월 10일 09시,12,17.7,158.8,996,20,72,260,-,소형,서북서,14,60
2021년 10월 10일 09시,24,18.4,156.9,992,23,83,280,-,소형,서북서,18,110
2021년 10월 10일 09시,36,19.3,155,990,24,86,290,-,소형,서북서,19,140
2021년 10월 10일 09시,48,20.1,153.6,985,27,97,300,중,중형,서북서,15,170
2021년 10월 10일 09시,72,21.4,151.1,985,27,97,300,중,중형,서북서,12,230
2021년 10월 10일 09시,96,24.2,150.4,985,27,97,300,중,중형,북북서,13,310
2021년 10월 10일 09시,120,27.2,152,990,24,86,280,-,소형,북북동,15,430
2021년 10월 10일 15시,0,17,159.4,1000,18,65,250,-,소형,서남서,18,null
2021년 10월 10일 15시,12,17.7,157.8,994,21,76,270,-,소형,서북서,16,60
2021년 10월 10일 15시,24,18.6,155.8,992,23,83,290,-,소형,서북서,19,110
2021년 10월 10일 15시,36,19.4,154.1,990,24,86,290,-,소형,서북서,17,140
2021년 10월 10일 15시,48,20.4,152.7,985,27,97,300,중,중형,북서,15,170
2021년 10월 10일 15시,72,22,150.8,985,27,97,300,중,중형,북서,11,230
2021년 10월 10일 15시,96,25.3,151.3,990,24,86,280,-,소형,북,16,310
2021년 10월 10일 15시,120,27.5,154.3,994,21,76,280,-,소형,북동,16,430
2021년 10월 10일 21시,0,17.2,158.4,1000,18,65,250,-,소형,서북서,18,null
2021년 10월 10일 21시,12,18,156.6,992,23,83,280,-,소형,서북서,17,60
2021년 10월 10일 21시,24,18.9,154.8,990,24,86,290,-,소형,서북서,18,110
2021년 10월 10일 21시,36,19.8,153.2,985,27,97,300,중,중형,서북서,16,140
2021년 10월 10일 21시,48,20.6,152.1,985,27,97,300,중,중형,북서,12,170
2021년 10월 10일 21시,72,22.8,150.3,985,27,97,300,중,중형,북서,13,230
2021년 10월 10일 21시,96,26.2,151.9,990,24,86,280,-,소형,북북동,17,310
2021년 10월 10일 21시,120,27.8,154.8,994,21,76,280,-,소형,동북동,14,430
2021년 10월 11일 03시,0,17.9,157.8,996,20,72,270,-,소형,서,11,null
2021년 10월 11일 03시,12,18.4,155.7,992,23,83,290,-,소형,서북서,19,60
2021년 10월 11일 03시,24,19.4,153.9,990,24,86,300,-,중형,서북서,17,110
2021년 10월 11일 03시,36,20.1,152.7,985,27,97,300,중,중형,서북서,13,140
2021년 10월 11일 03시,48,21,151.6,985,27,97,300,중,중형,북서,12,170
2021년 10월 11일 03시,72,23.6,150.4,985,27,97,300,중,중형,북북서,13,230
2021년 10월 11일 03시,96,26,151.8,992,23,83,280,-,소형,북북동,12,310
2021년 10월 11일 03시,120,28.6,155,994,21,76,280,-,소형,북동,18,430
2021년 10월 11일 09시,0,18.4,156.9,996,20,72,270,-,소형,서북서,16,null
2021년 10월 11일 09시,12,19,154.8,992,23,83,290,-,소형,서북서,19,60
2021년 10월 11일 09시,24,19.8,153.1,990,24,86,300,-,중형,서북서,15,110
2021년 10월 11일 09시,36,20.6,151.5,985,27,97,300,중,중형,서북서,16,140
2021년 10월 11일 09시,48,21.5,150,985,27,97,300,중,중형,서북서,15,170
2021년 10월 11일 09시,72,23.5,148.3,985,27,97,300,중,중형,북서,12,230
2021년 10월 11일 09시,96,26.5,149.5,992,23,83,280,-,소형,북북동,15,310
2021년 10월 11일 09시,120,29.1,152.4,996,20,72,280,-,소형,북동,17,430
2021년 10월 11일 15시,0,18.6,155.9,996,20,72,270,-,소형,서,21,null
2021년 10월 11일 15시,12,19.5,153.5,994,21,76,280,-,소형,서북서,23,60
2021년 10월 11일 15시,24,20.4,151.2,992,23,83,280,-,소형,서북서,21,110
2021년 10월 11일 15시,36,21.3,149.5,990,24,86,300,-,중형,서북서,17,140
2021년 10월 11일 15시,48,22.2,148,990,24,86,300,-,중형,북서,15,170
2021년 10월 11일 15시,72,24.3,147,992,23,83,280,-,소형,북북서,11,230
2021년 10월 11일 15시,96,26.8,148.5,994,21,76,280,-,소형,북북동,13,310
2021년 10월 11일 15시,120,28.6,151.2,998,19,68,280,-,소형,북동,14,430
2021년 10월 11일 21시,0,19.2,155.1,996,20,72,230,-,소형,북북서,26,null
2021년 10월 11일 21시,12,19.9,152.3,992,23,83,240,-,소형,서북서,26,60
2021년 10월 11일 21시,24,20.8,150.3,990,24,86,250,-,소형,서북서,19,110
2021년 10월 11일 21시,36,21.7,148.7,990,24,86,250,-,소형,서북서,16,140
2021년 10월 11일 21시,48,22.6,147.7,990,24,86,250,-,소형,북서,13,170
2021년 10월 11일 21시,72,24.9,147.1,992,23,83,250,-,소형,북북서,11,230
2021년 10월 11일 21시,96,27.4,149.2,994,21,76,240,-,소형,북동,14,310
2021년 10월 11일 21시,120,28.9,151.7,998,19,68,240,-,소형,북동,12,430
2021년 10월 12일 03시,0,19.5,153.4,996,20,72,230,-,소형,서,32,null
2021년 10월 12일 03시,12,20.4,151.2,990,24,86,250,-,소형,서북서,21,60
2021년 10월 12일 03시,24,21.2,149.4,990,24,86,250,-,소형,서북서,17,110
2021년 10월 12일 03시,36,22.1,148.1,990,24,86,250,-,소형,서북서,14,140
2021년 10월 12일 03시,48,23.1,147.7,990,24,86,250,-,소형,북북서,11,170
2021년 10월 12일 03시,72,25.2,148.7,992,23,83,250,-,소형,북북동,10,230
2021년 10월 12일 03시,96,27.1,151.3,994,21,76,240,-,소형,북동,14,310
2021년 10월 12일 03시,120,29.7,154.6,998,19,68,240,-,소형,북동,18,430
2021년 10월 12일 09시,0,19.5,153.2,994,21,76,230,-,소형,서,4,null
2021년 10월 12일 09시,12,20.4,150.9,990,24,86,250,-,소형,서북서,21,60
2021년 10월 12일 09시,24,21.5,149,990,24,86,250,-,소형,서북서,20,110
2021년 10월 12일 09시,36,22.7,147.8,990,24,86,250,-,소형,북서,15,140
2021년 10월 12일 09시,48,23.7,147.6,990,24,86,250,-,소형,북,10,170
2021년 10월 12일 09시,72,25.5,148.7,992,23,83,250,-,소형,북북동,9,230
2021년 10월 12일 09시,96,27.4,151.5,994,21,76,240,-,소형,북동,15,310
2021년 10월 12일 09시,120,30.3,154.8,1002,17,61,240,-,소형,북동,19,430
2021년 10월 12일 15시,0,19.6,152,996,20,72,240,-,소형,서북서,22,null
2021년 10월 12일 15시,12,21,150.2,994,21,76,250,-,소형,북서,20,60
2021년 10월 12일 15시,24,22.2,149.4,994,21,76,250,-,소형,북북서,13,110
2021년 10월 12일 15시,36,23.3,148.9,996,20,72,250,-,소형,북북서,11,140
2021년 10월 12일 15시,48,24.4,149.4,996,20,72,250,-,소형,북북동,11,170
2021년 10월 12일 15시,72,25.8,150.7,998,19,68,250,-,소형,북동,8,230
2021년 10월 12일 15시,96,28.1,153.5,1000,15,54,0,-,-,북동,16,0
