일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2001년 12월 17일 03시,0,5.4,161.3,998,18,65,130,약,소형,null,null,null
2001년 12월 17일 03시,24,5.7,159,null,null,null,null,null,null,null,null,190
2001년 12월 17일 03시,48,6.7,156,null,null,null,null,null,null,null,null,310
2001년 12월 18일 09시,0,5.9,161,992,21,76,190,약,소형,null,null,null
2001년 12월 18일 09시,24,6.4,159.5,null,null,null,null,null,null,null,null,190
2001년 12월 18일 09시,48,7.2,157.6,null,null,null,null,null,null,null,null,310
2001년 12월 19일 09시,0,6.1,162,990,23,83,190,약,소형,null,null,null
2001년 12월 19일 09시,24,7,160.8,null,null,null,null,null,null,null,null,190
2001년 12월 19일 09시,48,8.3,159.2,null,null,null,null,null,null,null,null,310
2001년 12월 20일 09시,0,7.2,161.3,990,23,83,190,약,소형,null,null,null
2001년 12월 20일 09시,24,8.2,160.1,null,null,null,null,null,null,null,null,190
2001년 12월 20일 09시,48,9.6,157.6,null,null,null,null,null,null,null,null,310
2001년 12월 21일 09시,0,9.1,158.3,975,33,119,330,강,중형,북서,15,null
2001년 12월 21일 09시,24,11,156.4,null,null,null,null,null,null,null,null,190
2001년 12월 21일 09시,48,12.5,150,null,null,null,null,null,null,null,null,310
2001년 12월 22일 09시,0,11.7,155.1,940,45,162,330,매우강,중형,서북서,19,null
2001년 12월 22일 09시,24,13.2,151.1,null,null,null,null,null,null,null,null,190
2001년 12월 22일 09시,48,15,147,null,null,null,null,null,null,null,null,310
2001년 12월 23일 09시,0,14.7,150.2,915,53,191,480,매우강,중형,서북서,28,null
2001년 12월 23일 09시,24,17.3,146.2,null,null,null,null,null,null,null,null,200
2001년 12월 23일 09시,48,21,146.5,null,null,null,null,null,null,null,null,330
2001년 12월 24일 09시,0,17.9,146.6,950,41,148,440,강,중형,북서,24,null
2001년 12월 24일 09시,24,21.7,146.5,null,null,null,null,null,null,null,null,200
2001년 12월 24일 09시,48,30.5,156,null,null,null,null,null,null,null,null,330
2001년 12월 25일 09시,0,23.3,149,965,33,119,520,강,대형,북동,39,null
2001년 12월 25일 09시,24,32,159,null,null,null,null,null,null,null,null,280
2001년 12월 26일 09시,0,31.5,162.4,995,24,86,430,약,중형,동북동,70,null
2001년 12월 26일 09시,24,34.7,179.4,null,null,null,null,null,null,null,null,280
2001년 12월 26일 12시,0,32.8,166.2,995,null,null,null,null,null,동북동,70,null
