일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2019년 07월 02일 21시,0,18.9,111.3,994,18,65,200,-,소형,서,18,null
2019년 07월 02일 21시,12,19.5,109.4,994,18,65,200,-,소형,서북서,17,48
2019년 07월 02일 21시,24,20,107.8,992,19,68,200,-,소형,서북서,15,110
2019년 07월 02일 21시,36,20.5,106.4,994,18,65,200,-,소형,서북서,13,140
2019년 07월 02일 21시,48,21.1,105.3,998,15,54,0,-,-,서북서,11,0
2019년 07월 03일 03시,0,19.1,110.5,994,18,65,200,-,소형,서북서,15,null
2019년 07월 03일 03시,12,19.7,108.8,994,18,65,200,-,소형,서북서,16,48
2019년 07월 03일 03시,24,20.3,107.1,992,19,68,200,-,소형,서북서,16,110
2019년 07월 03일 03시,36,21,105.9,996,18,65,200,-,소형,서북서,12,140
2019년 07월 03일 03시,48,21.5,104.9,998,15,54,0,-,-,서북서,10,0
2019년 07월 03일 09시,0,19.5,109.5,994,18,65,200,-,소형,서북서,19,null
2019년 07월 03일 09시,12,20.1,108,994,21,76,200,-,소형,서북서,14,48
2019년 07월 03일 09시,24,20.7,106.6,992,23,83,200,-,소형,서북서,13,110
2019년 07월 03일 09시,36,21.1,105.7,996,20,72,150,-,소형,서북서,9,140
2019년 07월 03일 09시,48,21.6,104.8,1000,17,61,0,-,-,서북서,8,0
2019년 07월 03일 15시,0,19.7,108.5,992,18,65,220,-,소형,서,16,null
2019년 07월 03일 15시,12,20.8,106.2,992,18,65,200,-,소형,서북서,22,48
2019년 07월 03일 15시,24,21.4,105.1,996,18,65,150,-,소형,서북서,11,110
2019년 07월 03일 15시,36,21.9,104.4,1000,15,54,0,-,-,북서,8,0
2019년 07월 03일 21시,0,20.1,107.4,992,18,65,210,-,소형,서북서,21,null
2019년 07월 03일 21시,12,20.7,106.5,994,18,65,170,-,소형,북서,10,50
2019년 07월 03일 21시,24,21.3,105.4,998,18,65,150,-,소형,서북서,11,110
2019년 07월 03일 21시,36,22.1,104.3,1000,15,54,0,-,-,북서,12,0
2019년 07월 04일 03시,0,20.4,106.8,992,18,65,190,-,소형,서북서,12,null
2019년 07월 04일 03시,12,21,105.9,994,18,65,160,-,소형,서북서,9,50
2019년 07월 04일 03시,24,21.8,104.8,998,15,54,0,-,-,북서,12,0
2019년 07월 04일 09시,0,20.7,106.1,994,18,65,170,-,소형,서북서,13,null
2019년 07월 04일 09시,12,21.4,105.1,998,15,54,0,-,-,서북서,11,0
2019년 07월 04일 15시,0,21.7,105.2,998,13,47,0,-,-,북서,24,null
