일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2014년 12월 01일 15시,0,4.8,152.1,1000,18,65,180,약,소형,서북서,20,0
2014년 12월 01일 15시,24,6.1,146.4,996,19,68,200,약,소형,서북서,27,140
2014년 12월 01일 15시,48,7.9,140.9,990,24,86,220,약,소형,서북서,27,230
2014년 12월 01일 15시,72,9.5,135.6,980,31,112,250,중,소형,서북서,25,320
2014년 12월 01일 15시,96,11.2,132.8,970,36,130,270,강,소형,서북서,15,460
2014년 12월 01일 15시,120,12.2,131.7,960,40,144,300,강,중형,북서,7,550
2014년 12월 01일 21시,0,5.4,150.7,998,18,65,230,약,소형,서북서,28,0
2014년 12월 01일 21시,24,7.3,144.5,985,27,97,270,중,소형,서북서,30,140
2014년 12월 01일 21시,48,9.1,138.7,970,36,130,300,강,중형,서북서,28,230
2014년 12월 01일 21시,72,10.5,133.6,955,41,148,330,강,중형,서북서,24,320
2014년 12월 01일 21시,96,11.3,130.7,945,45,162,350,매우강,중형,서북서,14,460
2014년 12월 01일 21시,120,12,127.9,945,45,162,350,매우강,중형,서북서,13,550
2014년 12월 02일 03시,0,5.8,149.1,998,18,65,230,약,소형,서북서,30,0
2014년 12월 02일 03시,24,7.6,143.6,985,27,97,270,중,소형,서북서,27,140
2014년 12월 02일 03시,48,9.6,138,970,36,130,300,강,중형,서북서,27,230
2014년 12월 02일 03시,72,11.1,133.1,955,41,148,330,강,중형,서북서,23,320
2014년 12월 02일 03시,96,11.8,130.1,945,45,162,350,매우강,중형,서북서,14,460
2014년 12월 02일 03시,120,12.3,127.4,945,45,162,350,매우강,중형,서,12,550
2014년 12월 02일 09시,0,6,147.1,994,21,76,250,약,소형,서,37,0
2014년 12월 02일 09시,24,7.7,141.8,980,31,112,280,중,소형,서북서,26,140
2014년 12월 02일 09시,48,9.6,136.3,960,40,144,310,강,중형,서북서,27,230
2014년 12월 02일 09시,72,10.9,131,945,45,162,350,매우강,중형,서북서,25,320
2014년 12월 02일 09시,96,11.5,128.6,935,48,173,370,매우강,중형,서북서,11,460
2014년 12월 02일 09시,120,11.9,126,935,48,173,370,매우강,중형,서,14,550
2014년 12월 02일 15시,0,6.2,145,990,24,86,260,약,소형,서,39,0
2014년 12월 02일 15시,24,7.6,138.5,970,36,130,290,강,소형,서북서,30,140
2014년 12월 02일 15시,48,9.8,133.6,950,43,155,320,강,중형,서북서,28,230
2014년 12월 02일 15시,72,11,127.7,935,48,173,360,매우강,중형,서북서,27,320
2014년 12월 02일 15시,96,11.7,126.4,925,51,184,380,매우강,중형,서북서,7,460
2014년 12월 02일 15시,120,11.9,124.9,925,51,184,380,매우강,중형,서,7,550
2014년 12월 02일 21시,0,6.3,143.3,980,31,112,250,중,소형,서,31,0
2014년 12월 02일 21시,24,7.9,137,955,41,148,310,강,중형,서북서,30,140
2014년 12월 02일 21시,48,10.5,131.5,935,48,173,360,매우강,중형,서북서,28,230
2014년 12월 02일 21시,72,11.2,127.4,925,51,184,380,매우강,중형,서,19,320
2014년 12월 02일 21시,96,11.7,126,920,53,191,390,매우강,중형,서북서,7,460
2014년 12월 02일 21시,120,11.9,124.4,930,50,180,360,매우강,중형,서,7,550
2014년 12월 03일 03시,0,6.7,142.2,970,36,130,280,강,소형,서북서,22,0
2014년 12월 03일 03시,24,8.5,136.3,945,45,162,330,매우강,중형,서북서,28,140
