일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2021년 05월 31일 09시,0,8,130.8,1000,18,65,130,-,소형,북북서,47,null
2021년 05월 31일 09시,12,8.7,129.9,996,20,72,150,-,소형,북서,10,60
2021년 05월 31일 09시,24,10.3,128.7,996,20,72,150,-,소형,북서,18,110
2021년 05월 31일 09시,36,11.8,127.5,996,20,72,170,-,소형,북서,18,140
2021년 05월 31일 09시,48,13.3,126.3,996,20,72,200,-,소형,북서,17,170
2021년 05월 31일 09시,72,16.6,124.6,996,20,72,170,-,소형,북북서,17,230
2021년 05월 31일 09시,96,19.3,124.4,1006,15,54,0,-,-,북,12,0
2021년 05월 31일 15시,0,9.4,129.9,998,19,68,200,-,소형,서북서,28,null
2021년 05월 31일 15시,12,10.2,129.3,996,20,72,220,-,소형,북서,9,60
2021년 05월 31일 15시,24,11.1,128.1,996,20,72,220,-,소형,북서,14,110
2021년 05월 31일 15시,36,12.5,126.9,996,20,72,200,-,소형,북서,17,140
2021년 05월 31일 15시,48,14,125.9,996,20,72,200,-,소형,북북서,17,170
2021년 05월 31일 15시,72,17.4,124.4,998,19,68,170,-,소형,북북서,17,230
2021년 05월 31일 15시,96,19.7,124.4,1006,15,54,0,-,-,북,12,0
2021년 05월 31일 21시,0,9.6,129.1,998,19,68,200,-,소형,서북서,15,null
2021년 05월 31일 21시,12,10.6,127.9,996,20,72,210,-,소형,북서,14,60
2021년 05월 31일 21시,24,11.7,126.7,996,20,72,200,-,소형,북서,15,110
2021년 05월 31일 21시,36,13.1,125.2,996,20,72,190,-,소형,북서,19,140
2021년 05월 31일 21시,48,14.5,124,998,19,68,170,-,소형,북서,17,170
2021년 05월 31일 21시,72,17.7,122.9,1000,18,65,160,-,소형,북북서,16,230
2021년 05월 31일 21시,96,20.4,124,1006,15,54,0,-,-,북북동,13,0
2021년 06월 01일 03시,0,9.8,128.5,998,19,68,200,-,소형,북서,11,null
2021년 06월 01일 03시,12,10.8,127.2,996,20,72,210,-,소형,북서,15,60
2021년 06월 01일 03시,24,12.3,125.7,996,20,72,200,-,소형,북서,19,110
2021년 06월 01일 03시,36,13.7,124.3,996,20,72,180,-,소형,북서,18,140
2021년 06월 01일 03시,48,15.2,123.3,998,19,68,170,-,소형,북북서,16,170
2021년 06월 01일 03시,72,18.4,122.9,1002,15,54,0,-,-,북,15,0
2021년 06월 01일 09시,0,10,127.3,996,20,72,180,-,소형,서,26,null
2021년 06월 01일 09시,12,11.5,126.5,996,20,72,200,-,소형,북북서,16,60
2021년 06월 01일 09시,24,13,125,996,20,72,180,-,소형,북서,19,110
2021년 06월 01일 09시,36,14.3,123.7,996,20,72,170,-,소형,북서,17,140
2021년 06월 01일 09시,48,16,123.2,998,19,68,160,-,소형,북북서,16,170
2021년 06월 01일 09시,72,18.9,122.8,1002,15,54,0,-,-,북,15,0
2021년 06월 01일 15시,0,11.1,126.7,996,20,72,160,-,소형,북북서,30,null
2021년 06월 01일 15시,12,12,125.4,998,19,68,170,-,소형,북서,14,60
2021년 06월 01일 15시,24,13.3,124.2,998,19,68,160,-,소형,북서,16,110
2021년 06월 01일 15시,36,15.1,123,998,19,68,150,-,소형,북북서,19,140
2021년 06월 01일 15시,48,16.6,122,1000,17,61,130,-,소형,북북서,16,170
2021년 06월 01일 15시,72,19.9,122.2,1002,15,54,0,-,-,북,15,0
2021년 06월 01일 21시,0,11.7,125.8,998,19,68,130,-,소형,북서,20,null
2021년 06월 01일 21시,12,12.8,124.2,1000,18,65,120,-,소형,북서,17,55
2021년 06월 01일 21시,24,14.2,122.5,1000,18,65,100,-,소형,북서,20,110
2021년 06월 01일 21시,36,16.2,121.5,1002,15,54,0,-,-,북북서,21,0
2021년 06월 02일 03시,0,12.1,124.5,998,19,68,120,-,소형,서북서,25,null
2021년 06월 02일 03시,12,13.7,122.5,998,19,68,110,-,소형,북서,23,55
2021년 06월 02일 03시,24,15.7,121,1000,18,65,100,-,소형,북서,23,110
2021년 06월 02일 03시,36,17.8,120.9,1002,15,54,0,-,-,북,19,0
2021년 06월 02일 09시,0,12.6,122.4,1000,17,61,80,-,소형,서북서,31,null
2021년 06월 02일 09시,12,14.7,121.2,1000,17,61,70,-,소형,북북서,22,60
2021년 06월 02일 09시,24,16.2,120,1002,15,54,0,-,-,북서,18,0
2021년 06월 02일 15시,0,13.4,121.5,1000,17,61,70,-,소형,북서,23,null
2021년 06월 02일 15시,12,14.9,120.2,1000,17,61,60,-,소형,북서,18,60
2021년 06월 02일 15시,24,16.7,119.2,1002,15,54,0,-,-,북북서,19,0
2021년 06월 02일 21시,0,13.7,120.7,1000,18,65,70,-,소형,서북서,16,null
2021년 06월 02일 21시,12,16.1,119.7,1002,18,65,60,-,소형,북북서,24,60
2021년 06월 02일 21시,24,18.8,119.4,1004,15,54,0,-,-,북,25,0
2021년 06월 03일 03시,0,14.7,119.8,1000,18,65,80,-,소형,북서,29,null
2021년 06월 03일 03시,12,17.4,119.4,1002,18,65,80,-,소형,북,25,60
2021년 06월 03일 03시,24,19.7,119.3,1004,15,54,0,-,-,북,21,0
2021년 06월 03일 09시,0,16.6,119.1,1002,16,58,0,-,-,북북서,38,null
