일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2018년 11월 22일 21시,0,11,114.3,1002,18,65,170,약,소형,서남서,29,null
2018년 11월 22일 21시,24,10.1,110.4,990,24,86,180,약,소형,서남서,18,110
2018년 11월 22일 21시,48,10.2,107.2,994,21,76,160,약,소형,서,15,170
2018년 11월 22일 21시,72,10.7,105.7,1004,12,43,0,-,-,서북서,7,0
2018년 11월 23일 03시,0,10.9,113.5,1000,18,65,170,약,소형,서,15,null
2018년 11월 23일 03시,24,10.1,109.4,990,24,86,180,약,소형,서,19,110
2018년 11월 23일 03시,48,10.4,106.5,996,20,72,150,약,소형,서,13,170
2018년 11월 23일 03시,72,10.9,105.6,1004,11,40,0,-,-,서북서,5,0
2018년 11월 23일 09시,0,10.6,112.7,994,21,76,180,약,소형,서남서,16,null
2018년 11월 23일 09시,24,10.1,109.6,990,24,86,200,약,소형,서,14,110
2018년 11월 23일 09시,48,10.5,107.1,998,19,68,140,약,소형,서,12,170
2018년 11월 23일 09시,72,11,105.6,1006,11,40,0,-,-,서북서,7,0
2018년 11월 23일 15시,0,10.7,111.5,990,24,86,180,약,소형,서,22,null
2018년 11월 23일 15시,24,10.3,108.9,990,24,86,200,약,소형,서,12,110
2018년 11월 23일 15시,48,10.6,106.7,998,19,68,140,약,소형,서,10,170
2018년 11월 23일 15시,72,11.6,105.4,1006,11,40,0,-,-,북서,7,0
2018년 11월 23일 21시,0,10.6,110.4,990,24,86,200,약,소형,서,20,null
2018년 11월 23일 21시,24,10.3,108.3,994,21,76,180,약,소형,서,10,110
2018년 11월 23일 21시,48,10.9,106.2,1004,15,54,0,-,-,서북서,10,0
2018년 11월 24일 03시,0,10.3,110,990,24,86,200,약,소형,남서,9,null
2018년 11월 24일 03시,24,10.4,107.7,994,21,76,180,약,소형,서,11,110
2018년 11월 24일 03시,48,11.1,105.9,1004,15,54,0,-,-,서북서,9,0
2018년 11월 24일 09시,0,9.8,109.4,985,27,97,210,중,소형,남서,14,null
2018년 11월 24일 09시,24,10.2,107,996,20,72,180,약,소형,서,11,110
2018년 11월 24일 09시,48,11.2,105.6,1004,15,54,0,-,-,북서,8,0
2018년 11월 24일 15시,0,9.7,108.7,980,29,104,250,중,소형,서,13,null
2018년 11월 24일 15시,24,10.4,106.5,992,23,83,180,약,소형,서북서,10,110
2018년 11월 24일 15시,48,11.4,105.4,1002,15,54,0,-,-,북서,8,0
2018년 11월 24일 21시,0,9.7,108.3,980,29,104,250,중,소형,서,7,null
2018년 11월 24일 21시,24,10.6,106.2,996,20,72,180,약,소형,서북서,10,110
2018년 11월 24일 21시,48,11.5,105.3,1004,14,50,0,-,-,북서,6,0
2018년 11월 25일 03시,0,9.7,107.7,980,29,104,240,중,소형,서,11,null
2018년 11월 25일 03시,24,10.9,105.9,998,19,68,170,약,소형,서북서,10,110
2018년 11월 25일 03시,48,11.7,105.1,1004,14,50,0,-,-,북서,6,0
2018년 11월 25일 09시,0,9.7,107.4,990,24,86,200,약,소형,서,5,null
2018년 11월 25일 09시,24,11.1,105.6,1000,16,58,0,-,-,북서,10,0
2018년 11월 25일 15시,0,10.1,106.9,990,24,86,200,약,소형,북서,12,null
2018년 11월 25일 15시,24,11.4,105.3,1002,14,50,0,-,-,북서,9,0
2018년 11월 25일 21시,0,10.7,106.9,998,19,68,150,약,소형,북,11,null
2018년 11월 25일 21시,24,11.6,105.1,1002,15,54,0,-,-,서북서,9,0
2018년 11월 26일 03시,0,11.3,107,1002,15,54,0,-,-,북,11,null
