일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2017년 04월 26일 09시,0,13.4,135.6,1000,18,65,150,약,소형,서북서,7,0
2017년 04월 26일 09시,24,15.5,133.5,998,19,68,180,약,소형,북서,14,140
2017년 04월 26일 09시,48,17.1,134.8,1002,-1,-4,0,-,-,북동,9,0
2017년 04월 26일 15시,0,13.7,134.9,1000,18,65,150,약,소형,서북서,14,0
2017년 04월 26일 15시,24,16.2,133.6,998,19,68,180,약,소형,북북서,13,140
2017년 04월 26일 15시,48,18.4,136.7,1002,-1,-4,0,-,-,북동,17,0
2017년 04월 26일 21시,0,14,134.6,1000,18,65,150,약,소형,북서,8,0
2017년 04월 26일 21시,24,16.7,134.3,1000,18,65,150,약,소형,북,13,140
2017년 04월 26일 21시,48,19.4,138.3,1004,-1,-4,0,-,-,북동,22,0
2017년 04월 27일 03시,0,14.4,134.2,1000,18,65,150,약,소형,북서,10,0
2017년 04월 27일 03시,24,17.4,135.3,1000,18,65,150,약,소형,북북동,14,140
2017년 04월 27일 03시,48,20.1,139.5,1004,-1,-4,0,-,-,동북동,22,0
2017년 04월 27일 09시,0,15,133.7,1000,18,65,150,약,소형,북서,14,0
2017년 04월 27일 09시,24,17.6,135.7,1002,-1,-4,0,-,-,북동,15,0
2017년 04월 27일 15시,0,15.8,134.1,1000,18,65,150,약,소형,북북동,16,0
2017년 04월 27일 15시,24,18.7,137.4,1002,-1,-4,0,-,-,북동,20,0
2017년 04월 27일 21시,0,16.6,134.7,1000,18,65,150,약,소형,북동,18,0
2017년 04월 27일 21시,24,19.8,138.2,1004,-1,-4,0,-,-,북동,21,0
2017년 04월 28일 00시,0,16.9,135.1,1004,-1,-4,0,-,-,북동,18,0
