일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2013년 10월 09일 21시,0,14.5,129.2,998,18,65,200,약,소형,서북서,11,0
2013년 10월 09일 21시,24,15,126.1,990,24,86,250,약,소형,서북서,14,140
2013년 10월 09일 21시,48,15.7,123.1,985,27,97,270,중,소형,서북서,14,230
2013년 10월 09일 21시,72,16,120.3,985,27,97,270,중,소형,서,13,320
2013년 10월 09일 21시,96,16,117.3,980,31,112,300,중,중형,서,14,460
2013년 10월 09일 21시,120,16.5,114.1,980,31,112,300,중,중형,서,14,550
2013년 10월 10일 03시,0,14.7,128.5,994,21,76,200,약,소형,서북서,13,0
2013년 10월 10일 03시,24,15.3,125.7,990,24,86,250,약,소형,서북서,13,140
2013년 10월 10일 03시,48,15.8,122.5,985,27,97,270,중,소형,서,14,230
2013년 10월 10일 03시,72,16.1,119.1,985,27,97,270,중,소형,서,15,320
2013년 10월 10일 03시,96,16.2,115.8,980,31,112,300,중,중형,서,15,460
2013년 10월 10일 03시,120,16.8,112.5,980,31,112,300,중,중형,서,15,550
2013년 10월 10일 09시,0,14.9,127.9,990,24,86,250,약,소형,서북서,11,0
2013년 10월 10일 09시,24,15.8,124.8,985,27,97,270,중,소형,서북서,15,140
2013년 10월 10일 09시,48,16.1,120.6,985,27,97,270,중,소형,서,19,230
2013년 10월 10일 09시,72,16.2,116.5,985,27,97,270,중,소형,서,18,320
2013년 10월 10일 09시,96,16.5,113.7,980,31,112,300,중,중형,서,13,460
2013년 10월 10일 09시,120,17.3,111.4,975,34,122,320,강,중형,서북서,11,550
2013년 10월 10일 15시,0,15.4,126.9,985,27,97,270,중,소형,서북서,20,0
2013년 10월 10일 15시,24,16.1,123.5,975,34,122,280,강,소형,서북서,16,140
2013년 10월 10일 15시,48,16.1,119,980,31,112,270,중,소형,서,20,230
2013년 10월 10일 15시,72,16.2,115.2,975,34,122,270,강,소형,서,17,320
2013년 10월 10일 15시,96,17,112.1,970,36,130,280,강,소형,서북서,14,460
2013년 10월 10일 15시,120,17.4,109.4,970,36,130,250,강,소형,서,13,550
2013년 10월 10일 21시,0,15.4,126.1,975,34,122,280,강,소형,서,14,0
2013년 10월 10일 21시,24,16.3,121.8,980,31,112,270,중,소형,서북서,20,140
2013년 10월 10일 21시,48,16.4,116.7,975,34,122,280,강,소형,서,23,230
2013년 10월 10일 21시,72,16.4,113.4,970,36,130,280,강,소형,서,15,320
2013년 10월 10일 21시,96,17.4,111,970,36,130,270,강,소형,서북서,12,460
2013년 10월 10일 21시,120,18,108.8,975,34,122,260,강,소형,서북서,10,550
2013년 10월 11일 03시,0,15.5,125.3,975,34,122,280,강,소형,서,14,0
2013년 10월 11일 03시,24,16.3,120.9,980,31,112,260,중,소형,서,20,140
2013년 10월 11일 03시,48,16.2,116.1,975,34,122,270,강,소형,서,21,230
2013년 10월 11일 03시,72,16.4,112.8,970,36,130,280,강,소형,서,15,320
2013년 10월 11일 03시,96,17.4,109.7,975,34,122,250,강,소형,서북서,14,460
2013년 10월 11일 03시,120,18.3,107,980,31,112,220,중,소형,서북서,13,550
2013년 10월 11일 09시,0,15.6,124.4,965,38,137,290,강,소형,서,16,0
2013년 10월 11일 09시,24,16.1,119.8,970,36,130,270,강,소형,서,21,140
2013년 10월 11일 09시,48,15.8,115.7,965,38,137,280,강,소형,서,18,230
2013년 10월 11일 09시,72,16.2,112.2,960,40,144,300,강,중형,서,16,320
2013년 10월 11일 09시,96,16.8,109,970,36,130,270,강,소형,서,14,460
2013년 10월 11일 09시,120,17.4,106.5,975,34,122,250,강,소형,서북서,12,550
2013년 10월 11일 15시,0,15.4,123.4,965,38,137,290,강,소형,서남서,18,0
2013년 10월 11일 15시,24,15.9,118.4,965,38,137,290,강,소형,서,22,140
2013년 10월 11일 15시,48,15.7,114.5,960,40,144,300,강,중형,서,18,230
2013년 10월 11일 15시,72,16.2,111.7,955,41,148,320,강,중형,서,12,320
2013년 10월 11일 15시,96,16.7,108.9,970,36,130,250,강,소형,서,13,460
2013년 10월 11일 15시,120,16.7,106.2,980,31,112,200,중,소형,서,12,550
2013년 10월 11일 21시,0,15.3,122.7,960,40,144,300,강,중형,서,13,0
2013년 10월 11일 21시,24,15.6,117.3,965,38,137,290,강,소형,서,24,140
2013년 10월 11일 21시,48,15.8,113.5,960,40,144,300,강,중형,서,17,230
2013년 10월 11일 21시,72,16.5,111.1,955,41,148,320,강,중형,서북서,11,320
2013년 10월 11일 21시,96,16.9,108.7,965,38,137,250,강,소형,서,11,460
2013년 10월 11일 21시,120,17.1,106.1,980,31,112,200,중,소형,서,11,550
2013년 10월 12일 03시,0,15.7,120.8,970,36,130,250,강,소형,서북서,35,0
2013년 10월 12일 03시,24,15.4,115.8,965,38,137,300,강,중형,서,22,140
2013년 10월 12일 03시,48,16.1,112.7,960,40,144,320,강,중형,서북서,14,230
2013년 10월 12일 03시,72,16.8,110.1,955,41,148,330,강,중형,서북서,12,320
2013년 10월 12일 03시,96,17.1,108.1,965,38,137,250,강,소형,서,9,460
2013년 10월 12일 03시,120,17.1,105.9,985,27,97,200,중,소형,서,10,550
2013년 10월 12일 09시,0,15.6,118.2,970,36,130,250,강,소형,서,46,0
2013년 10월 12일 09시,24,15.4,114.6,960,40,144,320,강,중형,서,21,140
2013년 10월 12일 09시,48,16.1,111.9,955,41,148,350,강,중형,서북서,13,230
2013년 10월 12일 09시,72,16.7,109.1,970,36,130,280,강,소형,서북서,13,320
2013년 10월 12일 09시,96,17,107,980,31,112,230,중,소형,서,9,460
2013년 10월 12일 09시,120,16.8,105.2,992,22,79,180,약,소형,서,8,550
2013년 10월 12일 15시,0,15.3,117.9,970,36,130,250,강,소형,남서,8,0
2013년 10월 12일 15시,24,15.5,113.7,960,40,144,320,강,중형,서,18,140
2013년 10월 12일 15시,48,16.2,111.3,955,41,148,350,강,중형,서북서,11,230
2013년 10월 12일 15시,72,16.8,108.8,970,36,130,280,강,소형,서북서,11,320
2013년 10월 12일 15시,96,17,106.5,985,27,97,230,중,소형,서,10,460
2013년 10월 12일 15시,120,16.7,104.6,996,-1,-4,0,-,-,서,8,0
2013년 10월 12일 21시,0,15.3,116.9,970,36,130,250,강,소형,서,18,0
2013년 10월 12일 21시,24,15.5,113.5,960,40,144,320,강,중형,서,15,140
2013년 10월 12일 21시,48,16.3,110.9,955,41,148,350,강,중형,서북서,12,230
2013년 10월 12일 21시,72,16.9,108.5,960,40,144,320,강,중형,서북서,11,320
2013년 10월 12일 21시,96,17.4,106,985,27,97,230,중,소형,서북서,11,460
2013년 10월 12일 21시,120,17.7,103.5,998,-1,-4,0,-,-,서,11,0
2013년 10월 13일 03시,0,15.2,115.6,970,36,130,280,강,소형,서,23,0
2013년 10월 13일 03시,24,15.8,112.5,960,40,144,320,강,중형,서,14,140
2013년 10월 13일 03시,48,16.6,109.6,955,41,148,350,강,중형,서북서,13,230
2013년 10월 13일 03시,72,17.1,107.4,965,38,137,320,강,중형,서북서,10,320
2013년 10월 13일 03시,96,17.6,105.3,990,24,86,220,약,소형,서북서,10,460
2013년 10월 13일 03시,120,17.9,103.3,1000,-1,-4,0,-,-,서,9,0
2013년 10월 13일 09시,0,15.3,114.7,970,36,130,280,강,소형,서,16,0
2013년 10월 13일 09시,24,16,111.7,955,41,148,350,강,중형,서북서,14,140
2013년 10월 13일 09시,48,16.7,109.2,960,40,144,320,강,중형,서북서,12,230
2013년 10월 13일 09시,72,17.3,106.7,970,36,130,280,강,소형,서북서,11,320
2013년 10월 13일 09시,96,17.7,104.8,992,-1,-4,0,-,-,서,9,0
2013년 10월 13일 15시,0,15.4,113.6,965,38,137,280,강,소형,서,20,0
2013년 10월 13일 15시,24,15.9,110.8,955,41,148,350,강,중형,서,12,140
2013년 10월 13일 15시,48,16.5,108.3,965,38,137,320,강,중형,서북서,12,230
2013년 10월 13일 15시,72,17,106.1,975,34,122,250,강,소형,서북서,10,320
2013년 10월 13일 15시,96,17.4,103.9,996,-1,-4,0,-,-,서,10,0
2013년 10월 13일 21시,0,15.7,112.7,965,38,137,300,강,중형,서북서,17,0
2013년 10월 13일 21시,24,16.1,110.3,955,41,148,320,강,중형,서,12,140
2013년 10월 13일 21시,48,16.6,107.7,975,34,122,250,강,소형,서북서,12,230
2013년 10월 13일 21시,72,17,105.8,996,19,68,200,약,소형,서북서,9,320
2013년 10월 13일 21시,96,17.3,103.8,1000,-1,-4,0,-,-,서,9,0
2013년 10월 14일 03시,0,15.5,111.9,965,38,137,300,강,중형,서,15,0
2013년 10월 14일 03시,24,16,108.8,965,38,137,300,강,중형,서,14,140
2013년 10월 14일 03시,48,16.1,105.8,990,24,86,220,약,소형,서,13,230
2013년 10월 14일 03시,72,16,102.9,1002,-1,-4,0,-,-,서,13,0
2013년 10월 14일 09시,0,15.5,111.5,965,38,137,300,강,중형,서,7,0
2013년 10월 14일 09시,24,16.1,108,975,34,122,270,강,소형,서,16,140
2013년 10월 14일 09시,48,16.1,105,1000,-1,-4,0,-,-,서,13,0
2013년 10월 14일 15시,0,15.8,110.8,965,38,137,300,강,중형,서북서,14,0
2013년 10월 14일 15시,24,16.2,107.5,985,27,97,220,중,소형,서,15,140
2013년 10월 14일 15시,48,16,104.3,1004,-1,-4,0,-,-,서,14,0
2013년 10월 14일 21시,0,16.3,109.8,965,38,137,280,강,소형,서북서,20,0
2013년 10월 14일 21시,24,16.1,106.2,998,-1,-4,0,-,-,서,16,0
2013년 10월 15일 03시,0,16.2,108.9,970,36,130,280,강,소형,서,16,0
2013년 10월 15일 03시,24,15.9,105.3,1000,-1,-4,0,-,-,서,16,0
2013년 10월 15일 09시,0,15.9,107.9,980,31,112,270,중,소형,서남서,19,0
2013년 10월 15일 09시,24,15.7,104.1,1002,-1,-4,0,-,-,서,17,0
2013년 10월 15일 15시,0,15.2,106.8,994,21,76,150,약,소형,서남서,24,0
2013년 10월 15일 15시,24,15.5,103,1004,-1,-4,0,-,-,서,17,0
2013년 10월 15일 21시,0,15,106,996,19,68,150,약,소형,서남서,15,0
2013년 10월 15일 21시,24,15,102.8,1004,-1,-4,0,-,-,서,14,0
2013년 10월 16일 03시,0,15.1,104.9,1000,-1,-4,0,-,-,서,20,0
