일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2008년 08월 18일 09시,0,15.8,133.4,1000,18,65,240,약,소형,서,27,null
2008년 08월 18일 09시,24,16.7,128.1,990,23,83,280,약,소형,서,24,150
2008년 08월 18일 09시,48,17.8,124.6,970,35,126,300,강,중형,서북서,16,250
2008년 08월 18일 09시,72,19.7,122.3,960,39,140,320,강,중형,북서,13,400
2008년 08월 18일 15시,0,16,131.7,992,23,83,300,약,중형,서,30,null
2008년 08월 18일 15시,24,17.2,126.8,975,37,133,320,강,중형,서북서,23,150
2008년 08월 18일 15시,48,18.6,123,955,41,148,380,강,중형,서북서,18,250
2008년 08월 18일 15시,72,21,120.5,960,39,140,350,강,중형,북서,15,400
2008년 08월 18일 21시,0,16.2,130.2,980,31,112,250,중,소형,서,28,null
2008년 08월 18일 21시,24,17.6,125.1,970,35,126,300,강,중형,서북서,23,150
2008년 08월 18일 21시,48,19.4,121.6,960,39,140,350,강,중형,서북서,18,250
2008년 08월 18일 21시,72,21.5,119.6,960,39,140,350,강,중형,북서,13,400
2008년 08월 19일 03시,0,16.8,128.4,975,33,119,300,강,중형,서북서,30,null
2008년 08월 19일 03시,24,18,123.8,960,39,140,350,강,중형,서북서,21,150
2008년 08월 19일 03시,48,19.9,120.6,955,41,148,380,강,중형,서북서,17,250
2008년 08월 19일 03시,72,22.6,118.7,955,41,148,380,강,중형,북서,15,400
2008년 08월 19일 09시,0,17.1,126.9,965,36,130,320,강,중형,서,26,null
2008년 08월 19일 09시,24,18.9,123.1,960,39,140,370,강,중형,서북서,19,150
2008년 08월 19일 09시,48,21.1,120.4,955,41,148,400,강,중형,북서,15,250
2008년 08월 19일 09시,72,23.5,118.5,955,41,148,400,강,중형,북서,14,400
2008년 08월 19일 15시,0,17.6,125.5,955,39,140,350,강,중형,서북서,26,null
2008년 08월 19일 15시,24,19.3,122,950,41,148,370,강,중형,서북서,17,150
2008년 08월 19일 15시,48,20.9,119.3,950,41,148,370,강,중형,서북서,14,250
2008년 08월 19일 15시,72,23.1,117.4,950,41,148,370,강,중형,북서,13,400
2008년 08월 19일 21시,0,18,124.3,955,39,140,360,강,중형,서남서,24,null
2008년 08월 19일 21시,24,19.7,120.6,945,43,155,380,강,중형,서북서,18,150
2008년 08월 19일 21시,48,21.7,118.3,950,41,148,350,강,중형,북서,14,250
2008년 08월 19일 21시,72,24,116.4,975,32,115,320,중,중형,북서,13,400
2008년 08월 20일 03시,0,18.5,122.7,955,39,140,350,강,중형,서북서,27,null
2008년 08월 20일 03시,24,20.4,119.9,945,45,162,380,매우강,중형,북서,15,150
2008년 08월 20일 03시,48,22.5,117.7,960,39,140,360,강,중형,북서,14,250
2008년 08월 20일 03시,72,24.6,115.9,980,31,112,320,중,중형,북서,13,400
2008년 08월 20일 09시,0,18.7,121.8,955,39,140,350,강,중형,서,15,null
2008년 08월 20일 09시,24,20.2,118.8,945,45,162,380,매우강,중형,서북서,15,150
2008년 08월 20일 09시,48,22.2,116.4,960,39,140,360,강,중형,북서,14,250
2008년 08월 20일 09시,72,24.5,114.6,980,31,112,320,중,중형,북서,13,400
2008년 08월 20일 15시,0,18.9,121.1,955,39,140,350,강,중형,서,11,null
2008년 08월 20일 15시,24,20.5,117.9,945,45,162,380,매우강,중형,서북서,16,150
2008년 08월 20일 15시,48,22.4,115.8,960,39,140,360,강,중형,북서,13,250
2008년 08월 20일 15시,72,24.6,114.1,980,31,112,320,중,중형,북서,13,400
2008년 08월 20일 21시,0,19.6,120.5,955,39,140,350,강,중형,북서,17,null
2008년 08월 20일 21시,24,21.6,117.3,955,39,140,350,강,중형,서북서,17,150
2008년 08월 20일 21시,48,23.3,115.6,980,30,108,280,중,소형,북서,11,250
2008년 08월 20일 21시,72,24.9,113.9,996,null,null,null,null,null,북서,10,0
2008년 08월 21일 03시,0,20,119,955,39,140,350,강,중형,서북서,26,null
2008년 08월 21일 03시,24,21.5,116.5,960,39,140,330,강,중형,서북서,13,150
2008년 08월 21일 03시,48,23.6,114.5,992,22,79,250,약,소형,북서,13,250
2008년 08월 21일 03시,72,24.9,113,998,null,null,null,null,null,북서,9,0
2008년 08월 21일 09시,0,20.1,118,955,39,140,350,강,중형,서,17,null
2008년 08월 21일 09시,24,21,115.6,965,37,133,300,강,중형,서북서,11,150
2008년 08월 21일 09시,48,22.4,113.2,995,19,68,200,약,소형,서북서,12,250
2008년 08월 21일 09시,72,24.9,111.5,1002,null,null,null,null,null,북서,14,0
2008년 08월 21일 15시,0,20.3,117.1,955,39,140,350,강,중형,서,15,null
2008년 08월 21일 15시,24,21.4,114.5,970,35,126,280,강,소형,서북서,13,150
2008년 08월 21일 15시,48,22.7,112.5,1000,null,null,null,null,null,서북서,10,0
2008년 08월 21일 21시,0,20.5,116.5,965,35,126,300,강,중형,서북서,13,null
2008년 08월 21일 21시,24,22.2,113.3,972,34,122,250,강,소형,서북서,16,150
2008년 08월 21일 21시,48,23.3,111.5,1000,null,null,null,null,null,서북서,9,0
2008년 08월 22일 03시,0,20.7,115.9,970,32,115,300,중,중형,서북서,11,null
2008년 08월 22일 03시,24,22.3,113.1,985,27,97,250,중,소형,서북서,14,150
2008년 08월 22일 03시,48,24.2,111.1,1000,null,null,null,null,null,북서,12,0
2008년 08월 22일 09시,0,21.4,115.2,980,29,104,330,중,중형,북서,15,null
2008년 08월 22일 09시,24,22.8,112.6,990,23,83,280,약,소형,서북서,13,150
2008년 08월 22일 09시,48,24.4,110.6,1000,null,null,null,null,null,북서,11,0
2008년 08월 22일 15시,0,22.1,114.4,980,29,104,350,중,중형,북서,16,null
2008년 08월 22일 15시,24,23.5,111.1,1000,null,null,null,null,null,서북서,15,0
2008년 08월 22일 21시,0,22.5,114,985,23,83,320,약,중형,북서,11,null
2008년 08월 22일 21시,24,23.9,110.7,1004,null,null,null,null,null,서북서,15,0
2008년 08월 23일 03시,0,22.8,113.2,992,21,76,300,약,중형,서북서,11,null
2008년 08월 23일 03시,24,24.1,110.2,1004,null,null,null,null,null,서북서,14,0
2008년 08월 23일 09시,0,23,112,998,null,null,null,null,null,서북서,8,null
