일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2018년 08월 28일 09시,0,15.4,157,1004,18,65,170,약,소형,북서,26,null
2018년 08월 28일 09시,24,17,153.8,998,19,68,180,약,소형,서북서,16,110
2018년 08월 28일 09시,48,17.2,150,990,24,86,200,약,소형,서,17,170
2018년 08월 28일 09시,72,18,146.1,980,29,104,250,중,소형,서북서,18,250
2018년 08월 28일 09시,96,19.8,142.1,970,35,126,280,강,소형,서북서,19,330
2018년 08월 28일 09시,120,21.9,138.6,960,39,140,320,강,중형,서북서,18,450
2018년 08월 28일 15시,0,16.1,156.3,1000,19,68,170,약,소형,북서,18,null
2018년 08월 28일 15시,24,17.1,152.9,994,21,76,180,약,소형,서,17,110
2018년 08월 28일 15시,48,17.4,149,985,27,97,220,중,소형,서,17,170
2018년 08월 28일 15시,72,18.5,145.1,970,35,126,270,강,소형,서북서,18,250
2018년 08월 28일 15시,96,20.4,141.2,960,39,140,290,강,소형,서북서,19,330
2018년 08월 28일 15시,120,22.6,137.7,950,43,155,320,강,중형,서북서,18,450
2018년 08월 28일 21시,0,16.5,155.5,998,20,72,180,약,소형,서북서,16,null
2018년 08월 28일 21시,24,17.3,151.7,990,24,86,200,약,소형,서북서,17,110
2018년 08월 28일 21시,48,17.7,147.7,980,29,104,230,중,소형,서,18,170
2018년 08월 28일 21시,72,19.2,143.5,965,37,133,280,강,소형,서북서,20,250
2018년 08월 28일 21시,96,21.1,139.8,955,40,144,300,강,중형,서북서,19,330
2018년 08월 28일 21시,120,23.6,136.7,950,43,155,330,강,중형,북서,17,450
2018년 08월 29일 03시,0,16.7,154.4,994,21,76,200,약,소형,서,20,null
2018년 08월 29일 03시,24,17.4,150.4,985,27,97,220,중,소형,서,18,110
2018년 08월 29일 03시,48,18.2,146.1,975,32,115,250,중,소형,서,20,170
2018년 08월 29일 03시,72,19.8,142.2,960,39,140,280,강,소형,서북서,19,250
2018년 08월 29일 03시,96,22,138.6,950,43,155,320,강,중형,서북서,19,330
2018년 08월 29일 03시,120,24.6,135.4,950,43,155,350,강,중형,북서,18,450
2018년 08월 29일 09시,0,17,153.5,985,27,97,220,중,소형,서북서,17,null
2018년 08월 29일 09시,24,17.7,149.4,975,32,115,250,중,소형,서,19,110
2018년 08월 29일 09시,48,18.4,145,965,37,133,270,강,소형,서,19,170
2018년 08월 29일 09시,72,20.3,141.1,955,40,144,300,강,중형,서북서,19,250
2018년 08월 29일 09시,96,22.8,137.6,950,43,155,330,강,중형,북서,19,330
2018년 08월 29일 09시,120,25.7,136.1,950,43,155,350,강,중형,북북서,15,450
2018년 08월 29일 15시,0,17.1,152.6,980,29,104,230,중,소형,서,16,null
2018년 08월 29일 15시,24,17.8,148.4,960,39,140,270,강,소형,서,19,110
2018년 08월 29일 15시,48,18.6,144,950,43,155,300,강,중형,서,20,170
