일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2019년 06월 27일 18시,0,31.8,133.7,998,18,65,150,-,소형,동북동,68,null
2019년 06월 27일 18시,12,34.8,139.5,992,23,83,170,-,소형,동북동,53,48
2019년 06월 27일 18시,24,37,147.7,992,23,83,0,-,-,동북동,65,0
2019년 06월 27일 21시,0,32.5,134.7,996,19,68,200,-,소형,북동,41,null
2019년 06월 27일 21시,12,35.4,142.3,992,23,83,230,-,소형,동북동,64,48
2019년 06월 27일 21시,24,37.5,149.5,985,24,86,0,-,-,동북동,57,0
2019년 06월 28일 03시,0,33.9,137.7,996,19,68,200,-,소형,동북동,53,null
2019년 06월 28일 03시,12,36.2,145.2,992,23,83,230,-,소형,동북동,61,48
2019년 06월 28일 03시,24,38.6,152.8,990,24,86,0,-,-,동북동,60,0
2019년 06월 28일 09시,0,35.1,141.6,996,19,68,200,-,소형,동북동,64,null
2019년 06월 28일 09시,12,37.5,149.3,992,23,83,220,-,소형,동북동,62,48
2019년 06월 28일 09시,24,39.3,155.8,990,24,86,0,-,-,동북동,50,0
2019년 06월 28일 15시,0,35.7,147,996,19,68,0,-,-,동,82,null
