일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2008년 09월 19일 21시,0,13.8,132.7,1004,18,65,180,약,소형,서,20,null
2008년 09월 19일 21시,24,14.6,130,990,23,83,250,약,소형,서북서,13,150
2008년 09월 19일 21시,48,15.8,128,975,33,119,350,강,중형,서북서,10,250
2008년 09월 19일 21시,72,18.1,126.5,965,37,133,400,강,중형,북북서,13,400
2008년 09월 20일 03시,0,13.4,131,996,23,83,250,약,소형,서,31,null
2008년 09월 20일 03시,24,14.3,128,985,27,97,300,중,중형,서북서,14,150
2008년 09월 20일 03시,48,16.9,125.7,970,35,126,380,강,중형,북서,16,250
2008년 09월 20일 03시,72,19.2,123.2,955,41,148,450,강,중형,북서,15,400
2008년 09월 20일 09시,0,13.3,130.5,990,23,83,380,약,중형,서,11,null
2008년 09월 20일 09시,24,14.5,127.4,985,27,97,420,중,중형,서북서,15,150
2008년 09월 20일 09시,48,17.4,125.5,970,35,126,450,강,중형,북북서,16,250
2008년 09월 20일 09시,72,19.5,122.9,955,41,148,480,강,중형,북서,15,400
2008년 09월 20일 15시,0,14.1,130,990,25,90,380,중,중형,북서,11,null
2008년 09월 20일 15시,24,16.1,126.9,975,30,108,450,중,중형,서북서,17,150
2008년 09월 20일 15시,48,18.6,124.1,960,39,140,480,강,중형,북서,17,250
2008년 09월 20일 15시,72,20.2,120.8,950,43,155,500,강,대형,서북서,16,400
2008년 09월 20일 21시,0,14.4,128.9,985,27,97,380,중,중형,서북서,18,null
2008년 09월 20일 21시,24,16.6,125.7,975,33,119,450,강,중형,북서,18,150
2008년 09월 20일 21시,48,19.4,123.3,960,39,140,480,강,중형,북서,17,250
2008년 09월 20일 21시,72,21.3,120,950,43,155,500,강,대형,서북서,17,400
2008년 09월 21일 03시,0,15.5,128.3,985,27,97,380,중,중형,북북서,22,null
2008년 09월 21일 03시,24,18.2,124.8,970,35,126,450,강,중형,북서,20,150
2008년 09월 21일 03시,48,20.7,122.2,955,41,148,480,강,중형,북서,16,250
2008년 09월 21일 03시,72,22.6,118.5,955,41,148,480,강,중형,서북서,18,400
2008년 09월 21일 09시,0,16.6,127.4,985,28,101,380,중,중형,북북서,24,null
2008년 09월 21일 09시,24,19.5,123.9,960,35,126,450,강,중형,북서,20,150
2008년 09월 21일 09시,48,21.2,119.8,950,41,148,480,강,중형,서북서,20,250
2008년 09월 21일 09시,72,22.7,115.5,950,41,148,480,강,중형,서북서,20,400
2008년 09월 21일 15시,0,17.1,126.5,975,30,108,400,중,중형,북서,22,null
2008년 09월 21일 15시,24,19.9,123.1,960,39,140,450,강,중형,북서,20,150
2008년 09월 21일 15시,48,21.3,119.1,945,43,155,500,강,대형,서북서,18,250
2008년 09월 21일 15시,72,22.5,113.3,950,41,148,480,강,중형,서북서,25,400
2008년 09월 21일 21시,0,18.1,125.7,970,34,122,400,강,중형,북서,22,null
2008년 09월 21일 21시,24,20.3,121.8,960,39,140,430,강,중형,서북서,20,150
2008년 09월 21일 21시,48,21.7,116.6,945,43,155,480,강,중형,서북서,23,250
2008년 09월 21일 21시,72,22.7,111,975,32,115,350,중,중형,서,25,400
2008년 09월 22일 03시,0,18.7,124.7,960,38,137,400,강,중형,서북서,20,null
2008년 09월 22일 03시,24,20.5,120.5,950,42,151,430,강,중형,서북서,20,150
2008년 09월 22일 03시,48,21.8,115.3,945,43,155,480,강,중형,서북서,23,250
2008년 09월 22일 03시,72,22.2,110,980,29,104,350,중,중형,서,23,400
2008년 09월 22일 09시,0,18.9,123.4,955,41,148,450,강,중형,서,22,null
2008년 09월 22일 09시,24,21,118.6,945,45,162,470,매우강,중형,서북서,23,150
2008년 09월 22일 09시,48,21.5,113.7,955,41,148,450,강,중형,서,21,250
2008년 09월 22일 09시,72,22.3,108.6,980,30,108,350,중,중형,서,22,400
2008년 09월 22일 15시,0,19.4,122.1,945,44,158,450,매우강,중형,서북서,24,null
2008년 09월 22일 15시,24,20.8,117.3,940,46,166,470,매우강,중형,서북서,22,150
2008년 09월 22일 15시,48,21.7,112.8,960,39,140,430,강,중형,서북서,20,250
2008년 09월 22일 15시,72,22,107.2,980,30,108,350,중,중형,서,24,400
2008년 09월 22일 21시,0,19.5,120.9,945,44,158,400,매우강,중형,서,23,null
2008년 09월 22일 21시,24,20.9,115.8,940,46,166,470,매우강,중형,서북서,23,150
2008년 09월 22일 21시,48,21.8,111.3,965,39,140,370,강,중형,서북서,20,250
2008년 09월 22일 21시,72,22.3,105.8,990,null,null,null,null,null,서,24,0
2008년 09월 23일 03시,0,20,119.1,945,44,158,400,매우강,중형,서북서,28,null
