일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2014년 09월 12일 15시,0,13.8,131.1,1000,18,65,160,약,소형,서북서,26,0
2014년 09월 12일 15시,24,15.1,127.3,990,24,86,200,약,소형,서북서,18,140
2014년 09월 12일 15시,48,16.6,123.5,980,31,112,250,중,소형,서북서,18,230
2014년 09월 12일 15시,72,18.2,118.9,980,31,112,250,중,소형,서북서,22,320
2014년 09월 12일 15시,96,19.9,113.6,975,34,122,300,강,중형,서북서,25,460
2014년 09월 12일 15시,120,21.1,107.7,980,31,112,250,중,소형,서북서,26,550
2014년 09월 12일 21시,0,13.7,130.2,994,21,76,180,약,소형,서,16,0
2014년 09월 12일 21시,24,15.4,126.6,985,27,97,220,중,소형,서북서,20,140
2014년 09월 12일 21시,48,17,122.5,975,34,122,300,강,중형,서북서,20,230
2014년 09월 12일 21시,72,18.6,117.7,970,36,130,350,강,중형,서북서,22,320
2014년 09월 12일 21시,96,20.2,112.4,965,38,137,380,강,중형,서북서,24,460
2014년 09월 12일 21시,120,21.4,106.6,980,31,112,250,중,소형,서,26,550
2014년 09월 13일 03시,0,13.6,129.4,990,24,86,200,약,소형,서,15,0
2014년 09월 13일 03시,24,15.4,125.9,975,34,122,280,강,소형,서북서,18,140
2014년 09월 13일 03시,48,17.2,121.6,970,36,130,300,강,중형,서북서,16,230
2014년 09월 13일 03시,72,19,115.9,965,38,137,320,강,중형,서북서,25,320
2014년 09월 13일 03시,96,20.8,110.8,960,40,144,350,강,중형,서북서,24,460
2014년 09월 13일 03시,120,22.4,105.1,985,27,97,150,중,소형,서북서,26,550
2014년 09월 13일 09시,0,14.1,128.7,980,31,112,250,중,소형,북서,16,0
2014년 09월 13일 09시,24,15.9,124.4,970,36,130,280,강,소형,서북서,21,140
2014년 09월 13일 09시,48,17.6,120.3,965,38,137,300,강,중형,서북서,20,230
2014년 09월 13일 09시,72,19.5,114.1,960,40,144,320,강,중형,서북서,29,320
2014년 09월 13일 09시,96,21.1,108.3,970,36,130,300,강,중형,서북서,26,460
2014년 09월 13일 09시,120,22.3,102.7,994,-1,-4,0,-,-,서북서,25,0
2014년 09월 13일 15시,0,14.6,127.4,980,31,112,250,중,소형,서북서,25,0
2014년 09월 13일 15시,24,16.7,123.3,970,36,130,280,강,소형,서북서,21,140
2014년 09월 13일 15시,48,18.4,118.3,960,40,144,320,강,중형,서북서,23,230
2014년 09월 13일 15시,72,19.9,112.2,960,40,144,320,강,중형,서북서,28,320
2014년 09월 13일 15시,96,21.8,106.3,975,34,122,270,강,소형,서북서,27,460
2014년 09월 13일 15시,120,22.8,100.9,1000,-1,-4,0,-,-,서,24,0
2014년 09월 13일 21시,0,14.8,126.5,975,34,122,280,강,소형,서북서,17,0
2014년 09월 13일 21시,24,16.9,122.4,965,38,137,300,강,중형,서북서,20,140
2014년 09월 13일 21시,48,19.1,116.3,960,40,144,320,강,중형,서북서,29,230
2014년 09월 13일 21시,72,20.8,110.7,965,38,137,300,강,중형,서북서,26,320
2014년 09월 13일 21시,96,21.8,105.7,998,18,65,220,약,소형,서북서,22,460
2014년 09월 13일 21시,120,22.4,100.3,1004,-1,-4,0,-,-,서,23,0
2014년 09월 14일 03시,0,15.7,125.7,975,34,122,300,강,중형,북서,22,0
2014년 09월 14일 03시,24,18.3,120.3,975,34,122,300,강,중형,서북서,27,140
2014년 09월 14일 03시,48,20.3,115,955,41,148,330,강,중형,서북서,25,230
2014년 09월 14일 03시,72,21.6,108.8,975,34,122,280,강,소형,서,27,320
2014년 09월 14일 03시,96,22.3,103,1000,-1,-4,0,-,-,서,25,0
2014년 09월 14일 09시,0,16.4,124.7,970,36,130,320,강,중형,북서,22,0
2014년 09월 14일 09시,24,18.7,119.5,965,38,137,330,강,중형,서북서,25,140
2014년 09월 14일 09시,48,19.9,113.4,955,41,148,350,강,중형,서북서,27,230
2014년 09월 14일 09시,72,21.4,108.1,975,34,122,280,강,소형,서북서,24,320
2014년 09월 14일 09시,96,22.6,101.7,1002,-1,-4,0,-,-,서,28,0
2014년 09월 14일 15시,0,17,123.4,970,36,130,320,강,중형,서북서,26,0
2014년 09월 14일 15시,24,19,117.9,965,38,137,330,강,중형,서북서,26,140
2014년 09월 14일 15시,48,20.2,111.9,955,41,148,350,강,중형,서북서,27,230
2014년 09월 14일 15시,72,21.9,106.1,975,34,122,300,강,중형,서북서,26,320
2014년 09월 14일 15시,96,22.7,101.3,1002,-1,-4,0,-,-,서,21,0
2014년 09월 14일 21시,0,17.7,121.5,975,34,122,310,강,중형,서북서,36,0
2014년 09월 14일 21시,24,19.4,115.6,965,38,137,330,강,중형,서북서,29,140
2014년 09월 14일 21시,48,21.1,109.2,960,40,144,340,강,중형,서북서,29,230
2014년 09월 14일 21시,72,22.2,103.7,992,22,79,200,약,소형,서북서,24,320
2014년 09월 14일 21시,96,23.3,99.5,1002,-1,-4,0,-,-,서북서,18,0
2014년 09월 15일 03시,0,18.4,119.7,975,34,122,310,강,중형,서북서,34,0
2014년 09월 15일 03시,24,20,113.2,965,38,137,330,강,중형,서북서,30,140
2014년 09월 15일 03시,48,21.7,106.7,980,31,112,270,중,소형,서북서,29,230
2014년 09월 15일 03시,72,23.1,100.6,998,-1,-4,0,-,-,서북서,27,0
2014년 09월 15일 09시,0,18.2,118.2,975,34,122,310,강,중형,서,27,0
2014년 09월 15일 09시,24,20.1,111.8,965,38,137,300,강,중형,서북서,30,140
2014년 09월 15일 09시,48,21.8,105.7,990,24,86,230,약,소형,서북서,28,230
2014년 09월 15일 09시,72,23.6,99.6,1000,-1,-4,0,-,-,서북서,27,0
2014년 09월 15일 15시,0,18.4,116.2,970,36,130,330,강,중형,서,35,0
2014년 09월 15일 15시,24,20.5,109.8,970,36,130,320,강,중형,서북서,30,140
2014년 09월 15일 15시,48,22.4,103.8,992,22,79,200,약,소형,서북서,28,230
2014년 09월 15일 15시,72,24,97.8,1004,-1,-4,0,-,-,서북서,27,0
2014년 09월 15일 21시,0,19,114.4,965,38,137,350,강,중형,서북서,33,0
2014년 09월 15일 21시,24,21.1,107.9,985,27,97,270,중,소형,서북서,30,140
2014년 09월 15일 21시,48,23,101.1,1000,-1,-4,0,-,-,서북서,30,0
2014년 09월 16일 03시,0,19.1,112.9,965,38,137,350,강,중형,서,26,0
2014년 09월 16일 03시,24,21.2,106.6,985,27,97,270,중,소형,서북서,29,140
2014년 09월 16일 03시,48,22.9,100,1002,-1,-4,0,-,-,서북서,29,0
2014년 09월 16일 09시,0,19.9,111.6,965,38,137,350,강,중형,서북서,27,0
2014년 09월 16일 09시,24,21.7,104.4,990,24,86,200,약,소형,서북서,32,140
2014년 09월 16일 09시,48,23.5,98.4,1004,-1,-4,0,-,-,서북서,27,0
2014년 09월 16일 15시,0,20.5,110.1,965,38,137,400,강,중형,서북서,28,0
2014년 09월 16일 15시,24,22.1,104,992,22,79,200,약,소형,서북서,28,140
2014년 09월 16일 15시,48,23.9,97.9,1004,-1,-4,0,-,-,서북서,27,0
2014년 09월 16일 21시,0,21.2,108.1,965,38,137,400,강,중형,서북서,37,0
2014년 09월 16일 21시,24,23.5,100,1000,-1,-4,0,-,-,서북서,36,0
2014년 09월 17일 03시,0,22,106.1,975,34,122,300,강,중형,서북서,38,0
2014년 09월 17일 03시,24,23.6,101.3,1000,-1,-4,0,-,-,서북서,22,0
2014년 09월 17일 09시,0,22.3,104.9,985,25,90,250,중,소형,서북서,21,0
2014년 09월 17일 09시,24,25.3,98.5,1002,-1,-4,0,-,-,서북서,30,0
2014년 09월 17일 15시,0,22.9,102.8,990,20,72,150,약,소형,서북서,38,0
2014년 09월 17일 15시,12,23.5,100,1004,-1,-4,0,-,-,서북서,25,0
2014년 09월 17일 21시,0,23.5,101.6,1000,-1,-4,0,-,-,서북서,23,0
