일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2005년 11월 16일 15시,0,13.9,129.4,994,18,65,300,약,중형,북서,5,null
2005년 11월 16일 15시,24,14.4,129,990,23,83,300,약,중형,북서,4,150
2005년 11월 16일 15시,48,15.5,127.5,985,27,97,300,중,중형,북서,13,250
2005년 11월 16일 15시,72,16.1,125.4,980,30,108,350,중,중형,서북서,14,400
2005년 11월 17일 15시,0,13,129,980,28,101,300,중,중형,남남서,3,null
2005년 11월 17일 15시,24,13.2,126.8,970,35,126,350,강,중형,서,15,150
2005년 11월 17일 15시,48,13.7,122.8,970,35,126,350,강,중형,서,28,250
2005년 11월 17일 15시,72,13.9,118.9,980,28,101,300,중,중형,서,26,400
2005년 11월 18일 15시,0,14.5,128.3,975,31,112,370,중,중형,북동,10,null
2005년 11월 18일 15시,24,15.2,124.9,975,31,112,370,중,중형,서북서,23,150
2005년 11월 18일 15시,48,15.8,121.5,990,23,83,300,약,중형,서,23,250
2005년 11월 18일 15시,72,16.2,119.3,995,19,68,250,약,소형,서,15,400
2005년 11월 19일 15시,0,15.5,124.6,980,28,101,330,중,중형,서,19,null
2005년 11월 19일 15시,24,16.5,122.4,980,30,108,330,중,중형,서북서,16,150
2005년 11월 19일 15시,48,17.3,120.3,996,19,68,270,약,소형,서북서,14,250
2005년 11월 19일 15시,72,17.4,117.9,998,null,null,null,null,null,서,15,0
2005년 11월 20일 15시,0,17.3,123,1000,18,65,180,약,소형,북북서,13,null
2005년 11월 20일 15시,24,18,122.4,1004,null,null,null,null,null,북서,6,0
2005년 11월 20일 21시,0,18,122,1008,null,null,null,null,null,북북서,19,null
