일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2017년 10월 16일 03시,0,9.7,136.2,1000,18,65,180,약,소형,서북서,15,0
2017년 10월 16일 03시,24,11,134,996,20,72,250,약,소형,서북서,12,140
2017년 10월 16일 03시,48,12.5,132.6,985,27,97,300,중,중형,북서,9,230
2017년 10월 16일 03시,72,15,131.5,970,35,126,330,강,중형,북북서,13,320
2017년 10월 16일 03시,96,17.9,131,960,39,140,350,강,중형,북,13,460
2017년 10월 16일 03시,120,21.2,131.2,950,43,155,380,강,중형,북,16,550
2017년 10월 16일 09시,0,10.1,135.3,996,20,72,180,약,소형,서북서,18,0
2017년 10월 16일 09시,24,11.2,133.2,990,24,86,250,약,소형,서북서,11,140
2017년 10월 16일 09시,48,13.6,132.2,975,32,115,300,중,중형,북북서,12,230
2017년 10월 16일 09시,72,16.2,131.2,960,39,140,350,강,중형,북북서,13,320
2017년 10월 16일 09시,96,18.6,130.5,945,45,162,400,매우강,중형,북북서,11,460
2017년 10월 16일 09시,120,21.8,130.8,935,49,176,430,매우강,중형,북,15,550
2017년 10월 16일 15시,0,10.6,134.8,994,21,76,180,약,소형,북서,13,0
2017년 10월 16일 15시,24,11.7,132.7,985,27,97,250,중,소형,서북서,11,140
2017년 10월 16일 15시,48,14,131.7,970,35,126,300,강,중형,북북서,12,230
2017년 10월 16일 15시,72,16.7,130.7,950,43,155,350,강,중형,북북서,13,320
2017년 10월 16일 15시,96,19.4,130.4,940,47,169,400,매우강,중형,북,13,460
2017년 10월 16일 15시,120,22,130.7,930,50,180,430,매우강,중형,북,12,550
2017년 10월 16일 21시,0,10.8,134.6,994,21,76,180,약,소형,북서,5,0
2017년 10월 16일 21시,24,11.7,132.8,985,27,97,270,중,소형,북서,7,140
2017년 10월 16일 21시,48,14.2,131.9,970,35,126,320,강,중형,북북서,12,230
2017년 10월 16일 21시,72,17,131.3,945,45,162,370,매우강,중형,북북서,13,320
2017년 10월 16일 21시,96,20.1,131,935,49,176,420,매우강,중형,북,14,460
2017년 10월 16일 21시,120,23.2,131.6,930,50,180,450,매우강,중형,북북동,15,550
2017년 10월 17일 03시,0,10.8,133,992,23,83,200,약,소형,서,29,0
2017년 10월 17일 03시,24,11.6,131.8,980,29,104,280,중,소형,북서,7,140
2017년 10월 17일 03시,48,14.7,131.6,965,37,133,330,강,중형,북,14,230
2017년 10월 17일 03시,72,18.2,130.9,945,45,162,370,매우강,중형,북북서,17,320
2017년 10월 17일 03시,96,21.4,131.2,935,49,176,420,매우강,중형,북,15,460
2017년 10월 17일 03시,120,26.1,132.8,925,51,184,450,매우강,중형,북북동,23,550
2017년 10월 17일 09시,0,10.8,132.6,990,24,86,200,약,소형,서,7,0
2017년 10월 17일 09시,24,12.1,132,980,29,104,280,중,소형,북북서,5,140
2017년 10월 17일 09시,48,15.6,131.6,960,39,140,350,강,중형,북,16,230
2017년 10월 17일 09시,72,19.1,131.1,940,47,169,400,매우강,중형,북,16,320
2017년 10월 17일 09시,96,22.3,131.6,920,53,191,450,매우강,중형,북,15,460
2017년 10월 17일 09시,120,26.9,133.1,920,53,191,450,매우강,중형,북북동,22,550
2017년 10월 17일 15시,0,10.3,131.9,990,24,86,300,약,중형,남서,16,0
2017년 10월 17일 15시,24,12,131.6,975,32,115,330,중,중형,북,8,140
2017년 10월 17일 15시,48,15.8,131.3,960,39,140,350,강,중형,북,18,230
2017년 10월 17일 15시,72,19.7,131,940,47,169,400,매우강,중형,북,18,320
2017년 10월 17일 15시,96,22.8,131.5,920,53,191,450,매우강,중형,북,15,460
2017년 10월 17일 15시,120,27,132.9,925,51,184,450,매우강,중형,북북동,20,550
2017년 10월 17일 21시,0,10.6,131.9,985,27,97,320,중,중형,북,6,0
2017년 10월 17일 21시,24,13.2,131.9,970,35,126,350,강,중형,북,13,140
2017년 10월 17일 21시,48,16.6,130.9,955,40,144,370,강,중형,북북서,16,230
2017년 10월 17일 21시,72,20.2,130.7,935,49,176,420,매우강,중형,북,17,320
2017년 10월 17일 21시,96,23.8,131,920,53,191,450,매우강,중형,북,17,460
2017년 10월 17일 21시,120,27.8,132.2,930,50,180,450,매우강,중형,북북동,19,550
2017년 10월 18일 03시,0,10.8,132.4,980,29,104,330,중,중형,동북동,10,0
2017년 10월 18일 03시,24,14.8,131.9,965,37,133,370,강,중형,북,18,140
2017년 10월 18일 03시,48,17.9,130.7,950,43,155,400,강,중형,북북서,15,230
2017년 10월 18일 03시,72,20.9,130.5,930,50,180,430,매우강,중형,북,14,320
2017년 10월 18일 03시,96,24.9,131.4,920,53,191,450,매우강,중형,북북동,19,460
2017년 10월 18일 03시,120,29.3,132.9,935,49,176,450,매우강,중형,북북동,21,550
2017년 10월 18일 09시,0,11.5,132.4,975,32,115,380,중,중형,북,13,0
2017년 10월 18일 09시,24,15.1,131.6,960,39,140,400,강,중형,북북서,17,140
2017년 10월 18일 09시,48,18.6,130.7,945,45,162,430,매우강,중형,북북서,17,230
2017년 10월 18일 09시,72,22.2,130.6,930,50,180,450,매우강,중형,북,17,320
2017년 10월 18일 09시,96,26,131.5,920,53,191,450,매우강,중형,북북동,18,460
2017년 10월 18일 09시,120,30,133.5,935,49,176,450,매우강,중형,북북동,20,550
2017년 10월 18일 15시,0,13,132.3,975,32,115,380,중,중형,북,28,0
2017년 10월 18일 15시,24,16.2,131.1,955,40,144,400,강,중형,북북서,16,140
2017년 10월 18일 15시,48,19.6,130.4,935,49,176,430,매우강,중형,북북서,16,230
2017년 10월 18일 15시,72,23,130.4,920,53,191,450,매우강,중형,북,16,320
2017년 10월 18일 15시,96,27.1,131.9,930,50,180,430,매우강,중형,북북동,20,460
2017년 10월 18일 15시,120,31.5,134.7,940,47,169,420,매우강,중형,북북동,23,550
2017년 10월 18일 21시,0,14.1,131.3,975,32,115,380,중,중형,북서,27,0
2017년 10월 18일 21시,24,17.1,130.5,950,43,155,400,강,중형,북북서,14,140
2017년 10월 18일 21시,48,20.7,130.1,930,50,180,430,매우강,중형,북,16,230
2017년 10월 18일 21시,72,24.1,130.7,925,51,184,450,매우강,중형,북,16,320
