일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2015년 11월 17일 21시,0,4.8,159.8,1000,18,65,150,약,소형,서북서,43,0
2015년 11월 17일 21시,24,7.5,155.6,994,21,76,170,약,소형,서북서,23,140
2015년 11월 17일 21시,48,9.5,151.7,990,24,86,200,약,소형,서북서,20,230
2015년 11월 17일 21시,72,10.7,148.2,980,29,104,230,중,소형,서북서,17,320
2015년 11월 17일 21시,96,12.4,143.2,970,35,126,250,강,소형,서북서,24,460
2015년 11월 17일 21시,120,14.7,138.1,960,39,140,280,강,소형,서북서,25,550
2015년 11월 18일 03시,0,5.3,158.7,998,19,68,170,약,소형,서북서,22,0
2015년 11월 18일 03시,24,7.6,154.8,992,23,83,200,약,소형,서북서,21,140
2015년 11월 18일 03시,48,9.6,150.9,985,27,97,220,중,소형,서북서,20,230
2015년 11월 18일 03시,72,10.8,147.2,975,32,115,250,중,소형,서북서,18,320
2015년 11월 18일 03시,96,12.7,142.1,965,37,133,270,강,소형,서북서,25,460
2015년 11월 18일 03시,120,15.2,137.2,960,39,140,280,강,소형,서북서,25,550
2015년 11월 18일 09시,0,5.5,157.2,998,19,68,170,약,소형,서,28,0
2015년 11월 18일 09시,24,8,154,990,24,86,200,약,소형,북서,21,140
2015년 11월 18일 09시,48,9.7,150.4,975,32,115,250,중,소형,서북서,18,230
2015년 11월 18일 09시,72,10.9,146.2,960,39,140,270,강,소형,서북서,20,320
2015년 11월 18일 09시,96,13,141,955,40,144,290,강,소형,서북서,25,460
2015년 11월 18일 09시,120,15,136.3,950,43,155,310,강,중형,서북서,23,550
2015년 11월 18일 15시,0,5.8,155.8,990,24,86,220,약,소형,서북서,26,0
2015년 11월 18일 15시,24,8.7,152,975,32,115,250,중,소형,서북서,22,140
2015년 11월 18일 15시,48,10.2,148.2,960,39,140,270,강,소형,서북서,19,230
2015년 11월 18일 15시,72,11.7,144.6,955,40,144,290,강,소형,서북서,18,320
2015년 11월 18일 15시,96,13.4,140.2,950,43,155,310,강,중형,서북서,21,460
2015년 11월 18일 15시,120,16,136.1,950,43,155,310,강,중형,서북서,22,550
2015년 11월 18일 21시,0,6.3,154.7,990,24,86,230,약,소형,서북서,22,0
2015년 11월 18일 21시,24,8.5,151.3,975,32,115,250,중,소형,서북서,19,140
2015년 11월 18일 21시,48,9.8,148.2,960,39,140,270,강,소형,서북서,15,230
2015년 11월 18일 21시,72,11.3,143.3,950,43,155,300,강,중형,서북서,23,320
2015년 11월 18일 21시,96,13.7,138.2,945,45,162,320,매우강,중형,서북서,26,460
2015년 11월 18일 21시,120,17.2,134.8,950,43,155,300,강,중형,북서,22,550
2015년 11월 19일 03시,0,6.8,153.8,985,27,97,250,중,소형,서북서,19,0
2015년 11월 19일 03시,24,9,150.4,975,32,115,260,중,소형,서북서,19,140
2015년 11월 19일 03시,48,10.5,146.2,965,37,133,280,강,소형,서북서,20,230
2015년 11월 19일 03시,72,12.3,140.8,955,40,144,290,강,소형,서북서,26,320
2015년 11월 19일 03시,96,14.5,136.1,945,45,162,300,매우강,중형,서북서,23,460
2015년 11월 19일 03시,120,18.2,133.3,955,40,144,290,강,소형,북서,21,550
2015년 11월 19일 09시,0,8,152.9,985,27,97,250,중,소형,북서,28,0
2015년 11월 19일 09시,24,9.7,148.8,970,35,126,270,강,소형,서북서,20,140
2015년 11월 19일 09시,48,11.1,144,960,39,140,300,강,중형,서북서,24,230
2015년 11월 19일 09시,72,13,138.4,950,43,155,330,강,중형,서북서,28,320
2015년 11월 19일 09시,96,15.8,133.8,945,45,162,340,매우강,중형,서북서,24,460
2015년 11월 19일 09시,120,18.9,132.8,955,40,144,320,강,중형,북북서,15,550
2015년 11월 19일 15시,0,8.7,151.5,985,27,97,250,중,소형,서북서,29,0
2015년 11월 19일 15시,24,9.9,147.3,970,35,126,270,강,소형,서북서,20,140
2015년 11월 19일 15시,48,11.5,142.2,960,39,140,300,강,중형,서북서,24,230
