일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2005년 07월 31일 21시,0,11.7,133.8,998,18,65,550,약,대형,서북서,22,null
2005년 07월 31일 21시,24,14.9,130.1,995,19,68,600,약,대형,북서,34,150
2005년 07월 31일 21시,48,18.5,127.5,990,23,83,650,약,대형,북서,29,250
2005년 07월 31일 21시,72,22.4,126.8,980,30,108,700,중,대형,북,25,400
2005년 08월 01일 15시,0,14.5,131.7,992,21,76,480,약,중형,북서,19,null
2005년 08월 01일 15시,24,18.3,128.8,985,27,97,530,중,대형,북서,32,150
2005년 08월 01일 15시,48,21.1,126.4,975,33,119,600,강,대형,북서,23,250
2005년 08월 01일 15시,72,24.5,124.7,970,35,126,600,강,대형,북북서,23,400
2005년 08월 02일 15시,0,17.9,128.6,980,28,101,500,중,대형,북서,20,null
2005년 08월 02일 15시,24,20.8,126.1,965,37,133,550,강,대형,북서,24,150
2005년 08월 02일 15시,48,23.8,124.5,960,39,140,600,강,대형,북북서,21,250
2005년 08월 02일 15시,72,27.2,123.3,960,39,140,600,강,대형,북북서,22,400
2005년 08월 03일 15시,0,21.1,126,965,38,137,550,강,대형,북서,13,null
2005년 08월 03일 15시,24,23.2,124.6,950,43,155,600,강,대형,북북서,15,150
2005년 08월 03일 15시,48,25.7,123.4,950,43,155,600,강,대형,북북서,17,250
2005년 08월 03일 15시,72,28.6,122.6,955,41,148,550,강,대형,북북서,18,400
2005년 08월 04일 09시,0,23.2,125,955,41,148,600,강,대형,북북서,13,null
2005년 08월 04일 09시,24,26.3,123.1,945,44,158,650,매우강,대형,북북서,22,150
2005년 08월 04일 09시,48,29.1,121.6,960,39,140,600,강,대형,북북서,18,250
2005년 08월 04일 09시,72,32.2,120.8,980,30,108,480,중,중형,북북서,18,400
2005년 08월 04일 21시,0,24.5,124.2,955,41,148,600,강,대형,북서,12,null
2005년 08월 04일 21시,24,27.1,122.2,955,41,148,600,강,대형,북서,19,150
2005년 08월 04일 21시,48,29.7,120.7,975,32,115,480,중,중형,북북서,17,250
2005년 08월 04일 21시,72,32.2,120.1,985,24,86,420,약,중형,북북서,15,400
2005년 08월 05일 09시,0,25.6,123.3,955,41,148,650,강,대형,북서,10,null
2005년 08월 05일 09시,24,28,121.2,960,39,140,600,강,대형,북서,18,150
2005년 08월 05일 09시,48,30.5,120,975,32,115,450,중,중형,북북서,16,250
2005년 08월 05일 09시,72,33,119,990,23,83,420,약,중형,북북서,15,400
2005년 08월 05일 21시,0,27.4,122.2,965,36,130,600,강,대형,북서,22,null
2005년 08월 05일 21시,24,29.8,120.1,980,30,108,480,중,중형,북서,18,150
2005년 08월 05일 21시,48,32.2,118.7,990,23,83,350,약,중형,북북서,15,250
2005년 08월 05일 21시,72,35.2,118.3,998,null,null,null,null,null,북,17,400
2005년 08월 06일 03시,0,28.1,121.6,970,33,119,550,강,대형,북서,15,null
2005년 08월 06일 03시,12,29.1,120.4,980,30,108,450,중,중형,북서,17,80
2005년 08월 06일 03시,24,30.2,119.5,990,23,83,380,약,중형,북서,16,150
2005년 08월 06일 03시,36,31.3,118.8,996,18,65,280,약,소형,북북서,14,200
2005년 08월 06일 03시,48,32.5,118.6,1000,null,null,null,null,null,북,14,250
2005년 08월 06일 09시,0,28.5,121.1,975,33,119,500,강,대형,북서,11,null
2005년 08월 06일 09시,12,29.6,119.9,980,30,108,450,중,중형,북서,18,80
2005년 08월 06일 09시,24,31.1,119.1,990,23,83,380,약,중형,북북서,19,150
2005년 08월 06일 09시,36,32.3,118.8,996,18,65,280,약,소형,북북서,14,200
2005년 08월 06일 09시,48,33.7,119,1000,null,null,null,null,null,북,16,250
2005년 08월 06일 15시,0,29.1,120.9,985,25,90,500,중,대형,북서,11,null
2005년 08월 06일 15시,12,30.3,119.7,990,23,83,400,약,중형,북서,18,80
2005년 08월 06일 15시,24,31.8,119.1,994,18,65,290,약,소형,북북서,18,150
2005년 08월 06일 15시,36,33.3,118.7,1000,null,null,null,null,null,북북서,17,200
2005년 08월 06일 21시,0,30.1,120.1,985,25,90,500,중,대형,북북서,23,null
2005년 08월 06일 21시,12,31.9,119.2,990,21,76,380,약,중형,북북서,22,80
2005년 08월 06일 21시,24,33.1,118.5,996,18,65,250,약,소형,북북서,15,150
2005년 08월 06일 21시,36,35,118.6,1000,null,null,null,null,null,북,21,200
2005년 08월 07일 03시,0,30.6,119.9,992,20,72,450,약,중형,북북서,10,null
2005년 08월 07일 03시,12,32,119.1,994,20,72,350,약,중형,북북서,18,80
2005년 08월 07일 03시,24,33.6,118.7,996,18,65,270,약,소형,북북서,18,150
2005년 08월 07일 03시,36,35.6,119,998,null,null,null,null,null,북,22,200
2005년 08월 07일 09시,0,31.2,119.2,992,20,72,400,약,중형,북북서,10,null
2005년 08월 07일 09시,12,32.7,118.6,996,18,65,270,약,소형,북북서,18,80
2005년 08월 07일 09시,24,34.8,118.8,1000,null,null,null,null,null,북,23,150
2005년 08월 07일 15시,0,32,118.7,992,20,72,350,약,중형,북서,20,null
2005년 08월 07일 15시,12,34,118.7,998,18,65,250,약,소형,북,22,80
2005년 08월 07일 15시,18,34.8,118.8,1000,null,null,null,null,null,북,18,110
2005년 08월 07일 21시,0,33,119,996,null,null,null,null,null,북북동,24,null
