일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2018년 08월 13일 09시,0,20.8,112.8,992,18,65,150,약,소형,동북동,7,null
2018년 08월 13일 09시,24,21,112.9,985,27,97,180,중,소형,북북동,1,110
2018년 08월 13일 09시,48,21.3,111.4,985,27,97,200,중,소형,서,6,170
2018년 08월 13일 09시,72,21.2,108.6,990,24,86,180,약,소형,서,12,250
2018년 08월 13일 09시,96,21,104.1,998,16,58,0,-,-,서,20,0
2018년 08월 13일 15시,0,20.6,113.2,992,20,72,150,약,소형,동남동,8,null
2018년 08월 13일 15시,24,21,113,985,27,97,180,중,소형,북북서,2,110
2018년 08월 13일 15시,48,21.3,111.1,985,27,97,200,중,소형,서,8,170
2018년 08월 13일 15시,72,21.1,108.5,990,24,86,180,약,소형,서,11,250
2018년 08월 13일 15시,96,20.8,104,998,16,58,0,-,-,서,19,0
2018년 08월 13일 21시,0,20.4,113.4,992,20,72,150,약,소형,남동,5,null
2018년 08월 13일 21시,24,21.1,112.9,985,27,97,200,중,소형,북서,4,110
2018년 08월 13일 21시,48,21.2,110.8,990,24,86,180,약,소형,서,9,170
2018년 08월 13일 21시,72,21,107.8,994,21,76,160,약,소형,서,13,250
2018년 08월 13일 21시,96,20.7,104.4,998,16,58,0,-,-,서,15,0
2018년 08월 14일 03시,0,20.1,113.3,992,20,72,150,약,소형,남남서,6,null
2018년 08월 14일 03시,24,21.2,112.5,985,24,86,180,약,소형,북서,6,110
2018년 08월 14일 03시,48,21.2,110.1,990,22,79,160,약,소형,서,10,170
2018년 08월 14일 03시,72,20.9,106.9,994,21,76,150,약,소형,서,14,250
2018년 08월 14일 03시,96,20.6,103.9,998,16,58,0,-,-,서,13,0
2018년 08월 14일 09시,0,20.6,113.5,992,20,72,170,약,소형,북북동,10,null
2018년 08월 14일 09시,24,21.3,112.9,985,24,86,180,약,소형,북서,4,110
2018년 08월 14일 09시,48,21.2,110.4,990,22,79,150,약,소형,서,11,170
2018년 08월 14일 09시,72,20.9,106.2,996,20,72,130,약,소형,서,18,250
2018년 08월 14일 09시,96,20.5,103.7,998,15,54,0,-,-,서,11,0
2018년 08월 14일 15시,0,21,113.7,992,20,72,170,약,소형,북북동,8,null
2018년 08월 14일 15시,24,21.3,112.4,985,24,86,180,약,소형,서북서,6,110
2018년 08월 14일 15시,48,21,109.5,990,22,79,150,약,소형,서,13,170
2018년 08월 14일 15시,72,20.5,105.5,998,18,65,0,-,-,서,18,0
2018년 08월 14일 21시,0,21.2,113.2,992,20,72,150,약,소형,서북서,9,null
2018년 08월 14일 21시,24,21.2,111.3,985,24,86,170,약,소형,서,8,110
2018년 08월 14일 21시,48,20.8,108.4,990,22,79,150,약,소형,서,13,170
2018년 08월 14일 21시,72,20,104.8,998,15,54,0,-,-,서,16,0
2018년 08월 15일 03시,0,20.8,113.1,992,20,72,150,약,소형,남남서,8,null
2018년 08월 15일 03시,24,20.7,110.8,985,24,86,170,약,소형,서,10,110
2018년 08월 15일 03시,48,20.1,107.7,990,22,79,150,약,소형,서,14,170
2018년 08월 15일 03시,72,19.8,104,1000,13,47,0,-,-,서,16,0
2018년 08월 15일 09시,0,20.9,112,992,20,72,150,약,소형,서,19,null
2018년 08월 15일 09시,24,20.6,110.1,990,22,79,160,약,소형,서,8,110
2018년 08월 15일 09시,48,20,106.8,990,20,72,150,약,소형,서,15,170
2018년 08월 15일 09시,72,20,102.7,998,13,47,0,-,-,서,18,0
2018년 08월 15일 15시,0,20.9,111.7,992,20,72,160,약,소형,서,5,null
2018년 08월 15일 15시,24,20.5,109.4,990,22,79,160,약,소형,서,10,110
2018년 08월 15일 15시,48,20,105.7,992,18,65,150,약,소형,서,16,170
2018년 08월 15일 15시,72,20.4,102.2,998,13,47,0,-,-,서,15,0
2018년 08월 15일 21시,0,21,110.7,992,20,72,160,약,소형,서,17,null
2018년 08월 15일 21시,24,20.3,108.6,990,22,79,160,약,소형,서남서,10,110
2018년 08월 15일 21시,48,20,104.7,994,18,65,120,약,소형,서,17,170
2018년 08월 15일 21시,72,20.5,101.7,998,13,47,0,-,-,서,15,0
2018년 08월 16일 03시,0,20.6,109.9,992,20,72,160,약,소형,서남서,16,null
2018년 08월 16일 03시,24,20.2,107.7,990,21,76,160,약,소형,서,10,110
2018년 08월 16일 03시,48,20.1,103.8,994,15,54,0,-,-,서,17,0
2018년 08월 16일 09시,0,20.5,108.5,990,21,76,160,약,소형,서,24,null
2018년 08월 16일 09시,24,20.2,106.4,990,21,76,160,약,소형,서,9,110
2018년 08월 16일 09시,48,20.1,103.3,996,15,54,0,-,-,서,13,0
2018년 08월 16일 15시,0,20.1,107.7,990,21,76,160,약,소형,서남서,16,null
2018년 08월 16일 15시,24,20.1,105.6,994,18,65,150,약,소형,서,9,110
2018년 08월 16일 15시,48,20,102.8,998,15,54,0,-,-,서,13,0
2018년 08월 16일 21시,0,19.8,107.2,990,22,79,160,약,소형,서남서,10,null
2018년 08월 16일 21시,24,19.8,103.8,996,16,58,0,-,-,서,15,0
2018년 08월 17일 03시,0,19.6,106.3,990,22,79,160,약,소형,서남서,16,null
2018년 08월 17일 03시,24,19.8,103.2,998,15,54,0,-,-,서,15,0
2018년 08월 17일 09시,0,19.5,105.2,990,19,68,130,약,소형,서,19,null
2018년 08월 17일 09시,24,19.1,104.2,998,14,50,0,-,-,서남서,5,0
2018년 08월 17일 15시,0,19,104,996,15,54,0,-,-,서남서,23,null
