일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2014년 09월 29일 15시,0,12.9,151.1,998,18,65,300,약,중형,서,22,0
2014년 09월 29일 15시,24,14.5,146.9,990,24,86,320,약,중형,서북서,20,140
2014년 09월 29일 15시,48,16.6,143.6,985,27,97,330,중,중형,서북서,18,230
2014년 09월 29일 15시,72,19.4,140.6,980,31,112,350,중,중형,북서,18,320
2014년 09월 29일 15시,96,22.8,136.9,975,34,122,380,강,중형,북서,23,460
2014년 09월 29일 15시,120,26.2,133.8,970,36,130,400,강,중형,북서,20,550
2014년 09월 29일 21시,0,13.2,150.1,994,21,76,300,약,중형,서북서,19,0
2014년 09월 29일 21시,24,14.8,146.7,985,27,97,320,중,중형,서북서,17,140
2014년 09월 29일 21시,48,16.8,143.4,975,34,122,340,강,중형,서북서,17,230
2014년 09월 29일 21시,72,19.5,140.7,965,38,137,360,강,중형,북서,17,320
2014년 09월 29일 21시,96,22.7,137.1,960,40,144,380,강,중형,북서,21,460
2014년 09월 29일 21시,120,26.2,133.9,955,41,148,400,강,중형,북서,21,550
2014년 09월 30일 03시,0,13.6,149.4,990,24,86,300,약,중형,서북서,15,0
2014년 09월 30일 03시,24,15.3,146.2,980,31,112,320,중,중형,서북서,16,140
2014년 09월 30일 03시,48,17.5,143.1,970,36,130,340,강,중형,북서,17,230
2014년 09월 30일 03시,72,20.2,140,960,40,144,360,강,중형,북서,18,320
2014년 09월 30일 03시,96,22.7,136.9,955,41,148,380,강,중형,북서,18,460
2014년 09월 30일 03시,120,26.1,135,960,40,144,400,강,중형,북북서,18,550
2014년 09월 30일 09시,0,15.3,148.1,990,24,86,300,약,중형,북서,39,0
2014년 09월 30일 09시,24,17.1,145.1,980,31,112,320,중,중형,서북서,16,140
2014년 09월 30일 09시,48,19,141.1,970,36,130,340,강,중형,서북서,20,230
2014년 09월 30일 09시,72,21.2,138.2,960,40,144,360,강,중형,북서,16,320
2014년 09월 30일 09시,96,23.5,136.1,955,41,148,400,강,중형,북서,14,460
2014년 09월 30일 09시,120,27.2,134.5,960,40,144,400,강,중형,북북서,19,550
2014년 09월 30일 15시,0,16.4,146.9,990,24,86,250,약,소형,북서,30,0
2014년 09월 30일 15시,24,18.4,143.1,985,27,97,280,중,소형,서북서,19,140
2014년 09월 30일 15시,48,20.7,139.6,975,34,122,300,강,중형,서북서,19,230
2014년 09월 30일 15시,72,23,136.3,965,38,137,350,강,중형,북서,18,320
2014년 09월 30일 15시,96,27,134.5,960,40,144,380,강,중형,북북서,20,460
2014년 09월 30일 15시,120,29.5,134.9,965,38,137,350,강,중형,북북동,10,550
2014년 09월 30일 21시,0,16.4,146.1,990,24,86,250,약,소형,서,14,0
2014년 09월 30일 21시,24,18.6,142.4,985,27,97,280,중,소형,서북서,19,140
2014년 09월 30일 21시,48,20.9,138.8,975,34,122,300,강,중형,서북서,19,230
2014년 09월 30일 21시,72,23.2,135.5,965,38,137,350,강,중형,북서,18,320
2014년 09월 30일 21시,96,26.8,134.5,960,40,144,380,강,중형,북북서,17,460
2014년 09월 30일 21시,120,30.1,135.2,965,38,137,350,강,중형,북북동,16,550
2014년 10월 01일 03시,0,16.6,144.7,985,27,97,300,중,중형,서,25,0
2014년 10월 01일 03시,24,18.8,140.3,980,31,112,310,중,중형,서북서,22,140
2014년 10월 01일 03시,48,21.2,136.4,970,36,130,330,강,중형,서북서,20,230
2014년 10월 01일 03시,72,23.7,133.5,960,40,144,350,강,중형,북서,17,320
2014년 10월 01일 03시,96,26.8,131.3,960,40,144,350,강,중형,북서,17,460
2014년 10월 01일 03시,120,29.6,132,965,38,137,340,강,중형,북북동,13,550
2014년 10월 01일 09시,0,16.9,143.9,975,34,122,330,강,중형,서북서,15,0
2014년 10월 01일 09시,24,19.3,139.1,970,36,130,340,강,중형,서북서,24,140
2014년 10월 01일 09시,48,21.6,135.6,960,40,144,360,강,중형,서북서,18,230
2014년 10월 01일 09시,72,23.9,132.2,950,43,155,380,강,중형,북서,18,320
2014년 10월 01일 09시,96,27,130.5,955,41,148,350,강,중형,북북서,16,460
2014년 10월 01일 09시,120,29.6,131,965,38,137,330,강,중형,북,12,550
2014년 10월 01일 15시,0,18.1,142.5,975,34,122,350,강,중형,북서,33,0
2014년 10월 01일 15시,24,20,138.4,960,40,144,380,강,중형,서북서,21,140
2014년 10월 01일 15시,48,22,134.6,950,43,155,390,강,중형,서북서,19,230
2014년 10월 01일 15시,72,24,131.7,945,45,162,400,매우강,중형,북서,15,320
2014년 10월 01일 15시,96,27.3,130,945,45,162,380,매우강,중형,북북서,17,460
2014년 10월 01일 15시,120,30.3,131.4,960,40,144,330,강,중형,북북동,15,550
2014년 10월 01일 21시,0,18.4,141.2,965,38,137,370,강,중형,서북서,24,0
2014년 10월 01일 21시,24,20.1,137.1,960,40,144,390,강,중형,서북서,20,140
2014년 10월 01일 21시,48,22.2,133.4,950,43,155,400,강,중형,서북서,19,230
2014년 10월 01일 21시,72,24.4,130.7,945,45,162,420,매우강,중형,북서,15,320
2014년 10월 01일 21시,96,27.5,130,945,45,162,420,매우강,중형,북북서,15,460
2014년 10월 01일 21시,120,30.4,131.1,960,40,144,350,강,중형,북북동,14,550
2014년 10월 02일 03시,0,18.9,140.2,955,41,148,380,강,중형,서북서,20,0
2014년 10월 02일 03시,24,20.9,136.3,945,45,162,390,매우강,중형,서북서,19,140
2014년 10월 02일 03시,48,23.2,132.5,940,47,169,410,매우강,중형,서북서,19,230
2014년 10월 02일 03시,72,25.2,130.1,940,47,169,410,매우강,중형,북서,14,320
2014년 10월 02일 03시,96,29.2,130.1,950,43,155,400,강,중형,북,18,460
2014년 10월 02일 03시,120,30.7,130.6,960,40,144,360,강,중형,북북동,7,550
2014년 10월 02일 09시,0,19.6,139,945,45,162,410,매우강,중형,서북서,25,0
2014년 10월 02일 09시,24,22.1,135.2,935,48,173,430,매우강,중형,서북서,20,140
2014년 10월 02일 09시,48,24.3,132.1,930,50,180,450,매우강,중형,북서,17,230
2014년 10월 02일 09시,72,27,129.4,925,51,184,480,매우강,중형,북서,17,320
2014년 10월 02일 09시,96,30.3,130.6,950,43,155,400,강,중형,북북동,16,460
2014년 10월 02일 09시,120,34.6,137.6,980,31,112,280,중,소형,동북동,34,550
2014년 10월 02일 15시,0,19.8,138.2,945,45,162,420,매우강,중형,서북서,14,0
2014년 10월 02일 15시,24,22.9,134.3,930,50,180,430,매우강,중형,북서,21,140
2014년 10월 02일 15시,48,25.8,131.7,925,51,184,450,매우강,중형,북서,17,230
2014년 10월 02일 15시,72,28.6,130.8,935,48,173,380,매우강,중형,북북서,14,320
2014년 10월 02일 15시,96,34.1,138.3,960,40,144,350,강,중형,북동,39,460
2014년 10월 02일 15시,120,39.6,150.5,990,-1,-4,0,-,-,동북동,52,0
2014년 10월 02일 21시,0,20.7,137.5,945,45,162,420,매우강,중형,북서,21,0
2014년 10월 02일 21시,24,24.3,133.4,935,48,173,430,매우강,중형,북서,24,140
2014년 10월 02일 21시,48,27.8,131.6,930,50,180,450,매우강,중형,북북서,18,230
2014년 10월 02일 21시,72,30.2,132.2,940,47,169,380,매우강,중형,북북동,11,320
2014년 10월 02일 21시,96,36.9,143.7,965,-1,-4,0,-,-,동북동,54,0
2014년 10월 03일 03시,0,21.6,136.5,945,45,162,420,매우강,중형,북서,24,0
2014년 10월 03일 03시,24,25.3,133.1,940,47,169,440,매우강,중형,북서,22,140
2014년 10월 03일 03시,48,29.3,131.3,950,43,155,380,강,중형,북북서,20,230
2014년 10월 03일 03시,72,32.2,134.1,965,38,137,300,강,중형,북동,18,320
2014년 10월 03일 03시,96,38.4,146.9,990,-1,-4,0,-,-,동북동,56,0
2014년 10월 03일 09시,0,22.3,135.5,945,45,162,410,매우강,중형,북서,22,0
2014년 10월 03일 09시,24,26.1,132.4,935,48,173,430,매우강,중형,북서,22,140
2014년 10월 03일 09시,48,29.3,131.4,940,47,169,420,매우강,중형,북북서,15,230
2014년 10월 03일 09시,72,33.9,136.8,965,38,137,300,강,중형,북동,30,320
2014년 10월 03일 09시,96,40.3,153.4,990,-1,-4,0,-,-,동북동,67,0
2014년 10월 03일 15시,0,23.1,134.8,940,47,169,400,매우강,중형,북서,19,0
2014년 10월 03일 15시,24,26.8,132.5,930,50,180,430,매우강,중형,북북서,20,140
2014년 10월 03일 15시,48,29.9,131.9,940,47,169,400,매우강,중형,북,15,230
2014년 10월 03일 15시,72,36.4,142.5,970,-1,-4,0,-,-,동북동,51,0
2014년 10월 03일 21시,0,24,134.1,940,47,169,400,매우강,중형,북서,20,0
2014년 10월 03일 21시,24,27.3,132.4,930,50,180,430,매우강,중형,북북서,17,140
2014년 10월 03일 21시,48,31.6,134.3,955,41,148,350,강,중형,북북동,22,230
2014년 10월 03일 21시,72,38.6,146.6,980,-1,-4,0,-,-,동북동,57,0
2014년 10월 04일 03시,0,24.8,133.4,935,48,173,420,매우강,중형,북서,19,0
2014년 10월 04일 03시,24,28.1,132.1,940,47,169,410,매우강,중형,북북서,16,140
2014년 10월 04일 03시,48,32.8,135.9,965,38,137,300,강,중형,북동,27,230
2014년 10월 04일 03시,72,40.1,150.9,985,-1,-4,0,-,-,동북동,65,0
2014년 10월 04일 09시,0,25.4,132.9,935,48,173,420,매우강,중형,북서,14,0
2014년 10월 04일 09시,24,30,132.8,945,45,162,390,매우강,중형,북,19,140
2014년 10월 04일 09시,48,35.7,140.4,975,-1,-4,0,-,-,북동,40,0
2014년 10월 04일 15시,0,26.4,132.3,935,48,173,440,매우강,중형,북북서,21,0
2014년 10월 04일 15시,24,30.5,133.2,945,45,162,350,매우강,중형,북북동,19,140
2014년 10월 04일 15시,48,36.3,141.4,975,-1,-4,0,-,-,북동,42,0
2014년 10월 04일 21시,0,27.2,131.7,945,45,162,400,매우강,중형,북서,18,0
2014년 10월 04일 21시,24,31.4,134.1,960,40,144,300,강,중형,북북동,22,140
2014년 10월 04일 21시,48,38.4,145.3,985,-1,-4,0,-,-,동북동,53,0
2014년 10월 05일 03시,0,28,131.3,945,45,162,400,매우강,중형,북북서,16,0
2014년 10월 05일 03시,24,32.7,135.7,970,36,130,280,강,소형,북동,29,140
2014년 10월 05일 03시,48,40.6,150.6,990,-1,-4,0,-,-,동북동,66,0
2014년 10월 05일 09시,0,29,131.4,945,45,162,400,매우강,중형,북,19,0
2014년 10월 05일 09시,24,35.1,138.2,975,34,122,250,강,소형,북동,39,140
2014년 10월 05일 09시,48,40.6,157,994,-1,-4,0,-,-,동북동,73,0
2014년 10월 05일 15시,0,30.1,131.9,945,45,162,400,매우강,중형,북북동,22,0
2014년 10월 05일 15시,24,37.3,143.3,975,-1,-4,0,-,-,동북동,55,0
2014년 10월 05일 21시,0,31.4,133.2,945,45,162,400,매우강,중형,북동,32,0
2014년 10월 05일 21시,24,38.5,146.4,980,-1,-4,0,-,-,동북동,61,0
2014년 10월 06일 03시,0,33,135.4,950,43,155,400,강,중형,북동,45,0
2014년 10월 06일 03시,24,40.8,151.7,985,-1,-4,0,-,-,동북동,69,0
2014년 10월 06일 09시,0,34.9,138.5,960,40,144,370,강,중형,동북동,59,0
2014년 10월 06일 09시,24,40.8,155.4,985,-1,-4,0,-,-,동북동,68,0
2014년 10월 06일 15시,0,37.6,143.5,975,34,122,300,강,중형,동북동,90,0
2014년 10월 06일 15시,12,40,152.8,985,-1,-4,0,-,-,동북동,73,0
2014년 10월 06일 21시,0,40.1,148.1,985,-1,-4,0,-,-,동북동,81,0
