일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2018년 08월 03일 09시,0,18.4,151.1,998,18,65,180,약,소형,서남서,10,null
2018년 08월 03일 09시,24,20.6,147.9,992,23,83,220,약,소형,서북서,15,110
2018년 08월 03일 09시,48,23.1,144.7,985,27,97,250,중,소형,북서,18,170
2018년 08월 03일 09시,72,26,144.5,970,35,126,270,강,소형,북,14,250
2018년 08월 03일 09시,96,29.4,144.4,960,39,140,300,강,중형,북,16,330
2018년 08월 03일 09시,120,33.1,144,970,35,126,270,강,소형,북,17,450
2018년 08월 03일 15시,0,18.1,150.3,996,20,72,180,약,소형,서남서,15,null
2018년 08월 03일 15시,24,21.4,147,985,27,97,230,중,소형,북서,21,110
2018년 08월 03일 15시,48,23.8,144.8,980,29,104,250,중,소형,북서,15,170
2018년 08월 03일 15시,72,27,144.6,965,37,133,300,강,중형,북,15,250
2018년 08월 03일 15시,96,30.9,144.4,970,35,126,280,강,소형,북,18,330
2018년 08월 03일 15시,120,34.5,143.8,975,32,115,270,중,소형,북,17,450
2018년 08월 03일 21시,0,18.8,149.9,994,21,76,180,약,소형,북북서,15,null
2018년 08월 03일 21시,24,22,147.1,980,29,104,250,중,소형,북서,19,110
2018년 08월 03일 21시,48,24.4,145.8,975,32,115,270,중,소형,북북서,13,170
2018년 08월 03일 21시,72,28,145.3,965,37,133,300,강,중형,북,17,250
2018년 08월 03일 21시,96,31.9,144.1,970,35,126,280,강,소형,북북서,19,330
2018년 08월 03일 21시,120,35.6,143.5,975,32,115,270,중,소형,북,17,450
2018년 08월 04일 03시,0,19.4,149.7,985,27,97,230,중,소형,북북서,12,null
2018년 08월 04일 03시,24,22.2,147.3,975,32,115,270,중,소형,북서,17,110
2018년 08월 04일 03시,48,25.5,145.8,960,39,140,300,강,중형,북북서,16,170
2018년 08월 04일 03시,72,29.4,144.6,960,39,140,300,강,중형,북북서,19,250
2018년 08월 04일 03시,96,32.9,143.5,970,35,126,280,강,소형,북북서,17,330
2018년 08월 04일 03시,120,36.3,143.2,975,32,115,270,중,소형,북,15,450
2018년 08월 04일 09시,0,20.1,149.3,985,27,97,240,중,소형,북북서,15,null
2018년 08월 04일 09시,24,23.2,146.8,975,32,115,280,중,소형,북서,18,110
2018년 08월 04일 09시,48,26.9,145.3,960,39,140,300,강,중형,북북서,18,170
2018년 08월 04일 09시,72,30.3,144,960,39,140,330,강,중형,북북서,17,250
2018년 08월 04일 09시,96,33.2,143,970,35,126,290,강,소형,북북서,14,330
2018년 08월 04일 09시,120,36.4,142.5,985,27,97,270,중,소형,북,15,450
2018년 08월 04일 15시,0,21,148.6,980,29,104,270,중,소형,북서,21,null
2018년 08월 04일 15시,24,24.4,146.2,970,35,126,300,강,중형,북서,19,110
2018년 08월 04일 15시,48,28.1,144.8,960,39,140,350,강,중형,북북서,18,170
2018년 08월 04일 15시,72,31.2,143.6,965,37,133,330,강,중형,북북서,15,250
2018년 08월 04일 15시,96,34.4,142.8,970,35,126,300,강,중형,북북서,15,330
2018년 08월 04일 15시,120,37.5,142.3,985,27,97,280,중,소형,북,14,450
2018년 08월 04일 21시,0,21.7,148.4,975,32,115,300,중,중형,북북서,13,null
2018년 08월 04일 21시,24,25,145.9,965,37,133,330,강,중형,북서,19,110
2018년 08월 04일 21시,48,28.7,144.5,960,39,140,350,강,중형,북북서,18,170
2018년 08월 04일 21시,72,31.7,143.4,960,39,140,350,강,중형,북북서,15,250
2018년 08월 04일 21시,96,34.8,142.7,970,35,126,320,강,중형,북북서,15,330
2018년 08월 04일 21시,120,37.7,142.3,985,27,97,280,중,소형,북,14,450
