일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2016년 12월 22일 03시,0,7.6,140,1000,18,65,100,약,소형,서북서,20,0
2016년 12월 22일 03시,24,9.9,135,985,27,97,130,중,소형,서북서,25,140
2016년 12월 22일 03시,48,11.8,129.4,970,35,126,180,강,소형,서북서,27,230
2016년 12월 22일 03시,72,13,124.7,960,39,140,230,강,소형,서북서,22,320
2016년 12월 22일 03시,96,13.6,119.8,970,35,126,180,강,소형,서,22,460
2016년 12월 22일 03시,120,13.7,115.4,975,32,115,170,중,소형,서,20,550
2016년 12월 22일 09시,0,8.6,139.1,998,19,68,120,약,소형,북서,25,0
2016년 12월 22일 09시,24,10.6,133.5,980,29,104,170,중,소형,서북서,27,140
2016년 12월 22일 09시,48,12.4,128.5,965,37,133,220,강,소형,서북서,24,230
2016년 12월 22일 09시,72,13.6,123.7,965,37,133,200,강,소형,서북서,22,320
2016년 12월 22일 09시,96,14.8,119.1,975,32,115,180,중,소형,서북서,21,460
2016년 12월 22일 09시,120,14.2,114.5,985,27,97,150,중,소형,서,21,550
2016년 12월 22일 15시,0,9.3,137.8,994,21,76,120,약,소형,서북서,27,0
2016년 12월 22일 15시,24,11.3,132.2,980,29,104,180,중,소형,서북서,26,140
2016년 12월 22일 15시,48,13,127.5,965,37,133,220,강,소형,서북서,23,230
2016년 12월 22일 15시,72,14.1,122.9,965,37,133,200,강,소형,서북서,22,320
2016년 12월 22일 15시,96,15,118.3,975,32,115,170,중,소형,서북서,21,460
2016년 12월 22일 15시,120,14.9,113.8,985,27,97,150,중,소형,서,20,550
2016년 12월 22일 21시,0,10.2,136.5,990,24,86,130,약,소형,북서,29,0
2016년 12월 22일 21시,24,11.8,131.4,980,29,104,180,중,소형,서북서,23,140
2016년 12월 22일 21시,48,13.4,126.9,970,35,126,220,강,소형,서북서,22,230
2016년 12월 22일 21시,72,14.5,121.9,960,39,140,200,강,소형,서북서,23,320
2016년 12월 22일 21시,96,15.2,117.4,975,32,115,170,중,소형,서,21,460
2016년 12월 22일 21시,120,15.3,112.9,985,27,97,150,중,소형,서,20,550
2016년 12월 23일 03시,0,11,134.9,985,27,97,160,중,소형,서북서,33,0
2016년 12월 23일 03시,24,12.5,130.1,970,35,126,190,강,소형,서북서,22,140
2016년 12월 23일 03시,48,13.8,125.7,955,40,144,220,강,소형,서북서,21,230
2016년 12월 23일 03시,72,14.8,121.3,970,35,126,200,강,소형,서북서,20,320
2016년 12월 23일 03시,96,15.7,116.9,980,29,104,170,중,소형,서북서,20,460
2016년 12월 23일 03시,120,15.9,112.6,985,27,97,150,중,소형,서,18,550
2016년 12월 23일 09시,0,11.8,133.3,980,29,104,180,중,소형,서북서,33,0
2016년 12월 23일 09시,24,12.9,129,970,35,126,200,강,소형,서북서,20,140
2016년 12월 23일 09시,48,14.1,124.6,955,40,144,220,강,소형,서북서,20,230
2016년 12월 23일 09시,72,15,120.4,970,35,126,200,강,소형,서북서,20,320
2016년 12월 23일 09시,96,15.7,116.1,980,29,104,170,중,소형,서,19,460
2016년 12월 23일 09시,120,15.9,111.6,990,24,86,150,약,소형,서,20,550
2016년 12월 23일 15시,0,11.8,132.1,980,29,104,180,중,소형,서,22,0
2016년 12월 23일 15시,24,12.9,128.2,960,39,140,200,강,소형,서북서,19,140
2016년 12월 23일 15시,48,13.9,124.2,950,43,155,220,강,소형,서북서,19,230
2016년 12월 23일 15시,72,14.6,120.3,970,35,126,200,강,소형,서북서,18,320
2016년 12월 23일 15시,96,15.4,116,980,29,104,180,중,소형,서,20,460
2016년 12월 23일 15시,120,15.5,111.7,990,24,86,160,약,소형,서,19,550
2016년 12월 23일 21시,0,12.6,131.1,975,32,115,200,중,소형,북서,23,0
2016년 12월 23일 21시,24,13.5,127.1,960,39,140,220,강,소형,서북서,18,140
2016년 12월 23일 21시,48,14.2,123.3,950,43,155,230,강,소형,서북서,18,230
2016년 12월 23일 21시,72,14.8,119.4,970,35,126,220,강,소형,서,18,320
2016년 12월 23일 21시,96,15,115.6,985,27,97,200,중,소형,서,17,460
2016년 12월 23일 21시,120,14.1,112.4,994,21,76,180,약,소형,서남서,15,550
2016년 12월 24일 03시,0,13,130,960,39,140,230,강,소형,서북서,21,0
2016년 12월 24일 03시,24,13.7,126.3,950,43,155,250,강,소형,서,17,140
2016년 12월 24일 03시,48,14.3,122.5,950,43,155,250,강,소형,서,17,230
2016년 12월 24일 03시,72,14.7,118.8,975,32,115,220,중,소형,서,17,320
