일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2006년 07월 09일 15시,0,13.4,137,996,18,65,56,약,소형,서북서,33,null
2006년 07월 09일 15시,24,16.6,134.2,990,23,83,100,약,소형,북서,29,150
2006년 07월 09일 15시,48,18.8,131.1,985,27,97,200,중,소형,북서,24,250
2006년 07월 09일 15시,72,20.8,129.5,980,30,108,300,중,중형,북서,16,400
2006년 07월 10일 03시,0,14.8,135.7,996,18,65,150,약,소형,북서,19,null
2006년 07월 10일 03시,24,17.6,131.7,990,23,83,250,약,소형,북서,32,150
2006년 07월 10일 03시,48,19.9,129,985,27,97,330,중,중형,북서,22,250
2006년 07월 10일 03시,72,22,126.6,980,30,108,380,중,중형,북서,20,400
2006년 07월 10일 15시,0,16.7,132.2,994,21,76,400,약,중형,북서,28,null
2006년 07월 10일 15시,24,19.3,128.8,985,27,97,450,중,중형,북서,27,150
2006년 07월 10일 15시,48,21.4,126.2,975,33,119,500,강,대형,북서,21,250
2006년 07월 10일 15시,72,23.7,123.7,970,35,126,550,강,대형,북서,20,400
2006년 07월 11일 03시,0,17.3,130.2,990,23,83,400,약,중형,서북서,22,null
2006년 07월 11일 03시,24,19.7,127.2,980,29,104,450,중,중형,북서,24,150
2006년 07월 11일 03시,48,22.1,124.4,975,31,112,500,중,대형,북서,23,250
2006년 07월 11일 03시,72,24.5,122.1,965,35,126,550,강,대형,북서,20,400
2006년 07월 11일 15시,0,19,129,990,23,83,400,약,중형,북서,17,null
2006년 07월 11일 15시,24,21.7,126,980,27,97,450,중,중형,북서,25,150
2006년 07월 11일 15시,48,23.8,122.9,970,32,115,500,중,대형,북서,22,250
2006년 07월 11일 15시,72,25,118.7,965,35,126,550,강,대형,서북서,25,400
2006년 07월 12일 03시,0,20,127,985,26,94,420,중,중형,서북서,24,null
2006년 07월 12일 03시,24,22.4,124,970,33,119,500,강,대형,북서,23,150
2006년 07월 12일 03시,48,24.3,120.7,970,33,119,500,강,대형,서북서,22,250
2006년 07월 12일 03시,72,25.3,116.6,985,25,90,400,중,중형,서북서,23,400
2006년 07월 12일 15시,0,21.3,125.3,975,28,101,550,중,대형,북서,15,null
2006년 07월 12일 15시,24,23.7,122.2,970,26,94,550,중,대형,북서,23,150
2006년 07월 12일 15시,48,25.2,119,980,22,79,450,약,중형,서북서,20,250
2006년 07월 12일 15시,72,26.8,116.1,996,null,null,null,null,null,서북서,18,0
2006년 07월 13일 03시,0,22,124.3,975,28,101,600,중,대형,북서,8,null
2006년 07월 13일 03시,24,23.9,121.2,980,26,94,500,중,대형,서북서,21,150
2006년 07월 13일 03시,48,25.5,118.1,985,24,86,450,약,중형,서북서,20,250
2006년 07월 13일 03시,60,26.5,116.3,996,null,null,null,null,null,서북서,23,0
2006년 07월 13일 15시,0,23.6,123.1,970,31,112,650,중,대형,북서,18,null
2006년 07월 13일 15시,24,25.6,120,980,27,97,550,중,대형,서북서,21,150
2006년 07월 13일 15시,48,27.3,116.5,998,null,null,null,null,null,서북서,21,0
2006년 07월 14일 03시,0,25.5,121,975,28,101,650,중,대형,서북서,26,null
2006년 07월 14일 03시,24,27.2,117.7,985,27,97,450,중,중형,서북서,20,150
2006년 07월 14일 03시,36,28.3,115.5,998,null,null,null,null,null,서북서,26,0
2006년 07월 14일 15시,0,26.3,119.3,980,26,94,550,중,대형,서북서,20,null
2006년 07월 14일 15시,12,27.5,117.7,990,23,83,400,약,중형,북서,22,120
2006년 07월 14일 15시,24,28.4,115.7,998,null,null,null,null,null,서북서,23,0
2006년 07월 15일 03시,0,26.8,117,990,23,83,480,약,중형,서,18,null
2006년 07월 15일 03시,12,27.2,115.3,998,null,null,null,null,null,서북서,19,0
2006년 07월 15일 15시,0,27.4,115.1,990,null,null,null,null,null,서,15,null
