일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2005년 03월 15일 09시,0,11.1,137.5,996,18,65,110,약,소형,서북서,19,null
2005년 03월 15일 09시,24,11.3,130.5,990,23,83,null,약,null,null,null,150
2005년 03월 15일 09시,48,11,123.5,990,23,83,null,약,null,null,null,250
2005년 03월 15일 09시,72,11,118,null,null,null,null,null,null,null,null,400
2005년 03월 16일 09시,0,11.7,131.1,985,26,94,220,중,소형,서남서,33,null
2005년 03월 16일 09시,24,10.8,124.2,980,30,108,null,중,null,null,null,150
2005년 03월 16일 09시,48,10.6,118.7,980,30,108,null,중,null,null,null,250
2005년 03월 16일 09시,72,10.1,113.3,null,null,null,null,null,null,null,null,400
2005년 03월 17일 09시,0,11,122.8,990,23,83,170,약,소형,서,33,null
2005년 03월 17일 09시,24,10.1,116.5,992,21,76,null,약,null,null,null,150
2005년 03월 17일 09시,48,9,110,994,21,76,null,약,null,null,null,250
2005년 03월 17일 09시,72,9,103.5,null,null,null,null,null,null,null,null,400
2005년 03월 18일 09시,0,13,117,1004,null,null,null,null,null,서,19,null
