일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2013년 06월 21일 09시,0,18.1,116.1,998,18,65,200,약,소형,서북서,21,0
2013년 06월 21일 09시,24,19.7,113.9,996,19,68,220,약,소형,북서,12,140
2013년 06월 21일 09시,48,21.1,111.3,996,19,68,220,약,소형,서북서,13,230
2013년 06월 21일 09시,72,22.2,109.3,0,-1,-4,0,-,-,서북서,10,0
2013년 06월 21일 15시,0,18.6,115.3,996,19,68,200,약,소형,서북서,17,0
2013년 06월 21일 15시,24,20.3,111.9,996,19,68,220,약,소형,서북서,17,140
2013년 06월 21일 15시,48,21.1,109.1,998,18,65,200,약,소형,서북서,13,230
2013년 06월 21일 15시,72,22,106.3,1002,-1,-4,0,-,-,서북서,13,0
2013년 06월 21일 21시,0,19,114.7,996,19,68,200,약,소형,서북서,13,0
2013년 06월 21일 21시,24,20.2,110.7,994,21,76,220,약,소형,서북서,18,140
2013년 06월 21일 21시,48,21,108.3,998,18,65,200,약,소형,서북서,11,230
2013년 06월 21일 21시,72,22.1,106.1,1002,-1,-4,0,-,-,서북서,11,0
2013년 06월 22일 03시,0,19.3,112.8,994,21,76,220,약,소형,서,34,0
2013년 06월 22일 03시,24,20.4,109.2,996,19,68,200,약,소형,서북서,16,140
2013년 06월 22일 03시,48,21.1,107.1,998,18,65,170,약,소형,서북서,10,230
2013년 06월 22일 03시,72,22.7,106.3,1004,-1,-4,0,-,-,북북서,8,0
2013년 06월 22일 09시,0,19.3,111.3,990,22,79,220,약,소형,서,26,0
2013년 06월 22일 09시,24,20.4,107.2,996,19,68,200,약,소형,서북서,19,140
2013년 06월 22일 09시,48,22.1,105.3,1002,-1,-4,0,-,-,북서,11,0
2013년 06월 22일 15시,0,19.1,110.4,990,22,79,200,약,소형,서남서,16,0
2013년 06월 22일 15시,24,20.4,107.1,994,21,76,180,약,소형,서북서,16,140
2013년 06월 22일 15시,48,22.1,106.3,1000,-1,-4,0,-,-,북북서,9,0
2013년 06월 22일 21시,0,19.3,108.6,990,22,79,200,약,소형,서,32,0
2013년 06월 22일 21시,24,20.8,106.6,996,19,68,180,약,소형,북서,11,140
2013년 06월 22일 21시,48,22.2,106.6,1000,-1,-4,0,-,-,북,6,0
2013년 06월 23일 03시,0,19.2,108.1,992,22,79,200,약,소형,서,9,0
2013년 06월 23일 03시,24,21,106.8,996,19,68,180,약,소형,북서,10,140
2013년 06월 23일 03시,48,22.2,106.8,1000,-1,-4,0,-,-,북,6,0
2013년 06월 23일 09시,0,19.3,107.9,992,22,79,200,약,소형,서북서,4,0
2013년 06월 23일 09시,24,21,106.5,998,-1,-4,0,-,-,북서,10,0
2013년 06월 23일 15시,0,19.9,107,992,22,79,220,약,소형,서북서,19,0
2013년 06월 23일 15시,24,21.3,106.7,998,-1,-4,0,-,-,북,7,0
2013년 06월 23일 21시,0,20.5,106.4,994,-1,-4,0,-,-,북서,15,0
