일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2003년 11월 21일 21시,0,8.5,156.6,998,18,65,150,약,소형,서,28,null
2003년 11월 21일 21시,24,8.5,151.5,null,null,null,null,null,null,null,null,200
2003년 11월 21일 21시,48,8.5,146.5,null,null,null,null,null,null,null,null,330
2003년 11월 21일 21시,72,8.5,142,null,null,null,null,null,null,null,null,460
2003년 11월 22일 15시,0,8.6,152.6,985,26,94,200,중,소형,서북서,22,null
2003년 11월 22일 15시,24,8.9,146.7,null,null,null,null,null,null,null,null,200
2003년 11월 22일 15시,48,9.3,141.7,null,null,null,null,null,null,null,null,350
2003년 11월 22일 15시,72,10.7,138,null,null,null,null,null,null,null,null,500
2003년 11월 23일 15시,0,8,147.3,975,28,101,280,중,소형,서,17,null
2003년 11월 23일 15시,24,9,142,null,null,null,null,null,null,null,null,200
2003년 11월 23일 15시,48,11,138,null,null,null,null,null,null,null,null,350
2003년 11월 23일 15시,72,13,136,null,null,null,null,null,null,null,null,500
2003년 11월 24일 15시,0,8.5,143.5,955,39,140,520,강,대형,북북서,20,null
2003년 11월 24일 15시,24,11.1,139,null,null,null,null,null,null,null,null,200
2003년 11월 24일 15시,48,13,136.9,null,null,null,null,null,null,null,null,350
2003년 11월 24일 15시,72,14.7,135.6,null,null,null,null,null,null,null,null,500
2003년 11월 25일 15시,0,11.4,138.8,950,40,144,560,강,대형,서북서,33,null
2003년 11월 25일 15시,24,13.9,136.2,null,null,null,null,null,null,null,null,190
2003년 11월 25일 15시,48,15,135.5,null,null,null,null,null,null,null,null,330
2003년 11월 25일 15시,72,16.5,134,null,null,null,null,null,null,null,null,540
2003년 11월 26일 15시,0,13.1,136.5,925,51,184,650,매우강,대형,북북서,9,null
2003년 11월 26일 15시,24,14.5,134.6,null,null,null,null,null,null,null,null,170
2003년 11월 26일 15시,48,16.8,133.6,null,null,null,null,null,null,null,null,310
2003년 11월 26일 15시,72,19.4,133.3,null,null,null,null,null,null,null,null,460
2003년 11월 27일 15시,0,14.5,134.4,915,51,184,650,매우강,대형,북서,5,null
2003년 11월 27일 15시,24,16.6,132.8,null,null,null,null,null,null,null,null,170
2003년 11월 27일 15시,48,19.2,132.1,null,null,null,null,null,null,null,null,330
2003년 11월 27일 15시,72,23,133.3,null,null,null,null,null,null,null,null,460
2003년 11월 28일 15시,0,16.1,132.5,925,49,176,600,매우강,대형,북북서,13,null
2003년 11월 28일 15시,24,19.7,132.1,null,null,null,null,null,null,null,null,190
2003년 11월 28일 15시,48,23.6,134.8,null,null,null,null,null,null,null,null,390
2003년 11월 28일 15시,72,28.9,140.9,null,null,null,null,null,null,null,null,600
2003년 11월 29일 15시,0,19.2,131,940,44,158,600,매우강,대형,북,15,null
2003년 11월 29일 15시,24,23.2,133.8,null,null,null,null,null,null,null,null,190
2003년 11월 29일 15시,48,29.9,139.8,null,null,null,null,null,null,null,null,440
2003년 11월 29일 15시,72,37,146.6,null,null,null,null,null,null,null,null,650
2003년 11월 30일 15시,0,23.2,133.8,945,41,148,600,강,대형,북동,31,null
2003년 11월 30일 15시,24,29.5,140.5,null,null,null,null,null,null,null,null,200
2003년 11월 30일 15시,48,35.2,150,null,null,null,null,null,null,null,null,440
2003년 11월 30일 15시,72,40,162,null,null,null,null,null,null,null,null,650
2003년 12월 01일 15시,0,29.2,140.3,970,31,112,370,중,중형,북동,48,null
2003년 12월 01일 15시,12,32.7,145.3,null,null,null,null,null,null,null,null,100
2003년 12월 01일 15시,24,35.2,150,null,null,null,null,null,null,null,null,200
2003년 12월 01일 15시,48,40,162,null,null,null,null,null,null,null,null,450
2003년 12월 02일 15시,0,35.7,147.4,980,28,101,520,중,대형,북동,37,null
2003년 12월 02일 15시,12,38.3,151.5,null,null,null,null,null,null,null,null,100
2003년 12월 02일 15시,24,42.6,158,null,null,null,null,null,null,null,null,200
2003년 12월 02일 21시,0,37,150,980,null,null,null,null,null,동북동,39,null
