일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2017년 07월 15일 15시,0,16.8,112,998,19,68,270,약,소형,북서,5,0
2017년 07월 15일 15시,24,18.3,108.5,994,21,76,320,약,중형,서북서,17,140
2017년 07월 15일 15시,48,18.8,104.8,1000,-1,-4,0,-,-,서,16,0
2017년 07월 15일 21시,0,17.3,111.5,998,19,68,270,약,소형,북서,13,0
2017년 07월 15일 21시,24,18.7,107.3,992,23,83,320,약,중형,서북서,19,140
2017년 07월 15일 21시,48,19.2,103,1000,-1,-4,0,-,-,서,19,0
2017년 07월 16일 03시,0,17.6,110.4,994,21,76,280,약,소형,서북서,20,0
2017년 07월 16일 03시,24,18.9,106.1,990,24,86,320,약,중형,서북서,20,140
2017년 07월 16일 03시,48,19.7,101.4,1000,-1,-4,0,-,-,서,21,0
2017년 07월 16일 09시,0,17.6,109.6,990,23,83,300,약,중형,서,14,0
2017년 07월 16일 09시,24,18.7,105.1,985,27,97,330,중,중형,서북서,20,140
2017년 07월 16일 09시,48,20.2,99.8,1004,-1,-4,0,-,-,서북서,24,0
2017년 07월 16일 15시,0,18.2,108.3,990,24,86,330,약,중형,서북서,25,0
2017년 07월 16일 15시,24,19.2,103.4,998,-1,-4,0,-,-,서북서,22,0
2017년 07월 16일 21시,0,18.6,107.2,990,24,86,330,약,중형,서북서,21,0
2017년 07월 16일 21시,24,19.5,102,998,-1,-4,0,-,-,서,23,0
2017년 07월 17일 03시,0,18.7,105.8,990,24,86,300,약,중형,서,25,0
2017년 07월 17일 03시,24,19.9,100.3,998,-1,-4,0,-,-,서,25,0
2017년 07월 17일 09시,0,18.9,103.9,992,23,83,200,약,소형,서,34,0
2017년 07월 17일 09시,24,20.1,98.5,1002,-1,-4,0,-,-,서북서,26,0
2017년 07월 17일 15시,0,19,101.5,996,18,65,150,약,소형,서,42,0
2017년 07월 17일 15시,24,20.5,97,1002,-1,-4,0,-,-,서북서,21,0
2017년 07월 17일 18시,0,19.1,100.6,1000,-1,-4,0,-,-,서,32,0
