일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2008년 09월 29일 09시,0,16.4,111.6,992,18,65,80,약,소형,북,13,null
2008년 09월 29일 09시,24,18.1,110.1,985,27,97,150,중,소형,북서,10,150
2008년 09월 29일 09시,48,19.2,107.4,996,18,65,120,약,소형,서북서,13,250
2008년 09월 29일 09시,72,19.6,104.7,1000,null,null,null,null,null,서,12,0
2008년 09월 29일 15시,0,16.6,110.1,990,21,76,150,약,소형,서북서,24,null
2008년 09월 29일 15시,24,17.3,107.2,980,30,108,200,중,소형,서북서,13,150
2008년 09월 29일 15시,48,17.2,104.5,1000,null,null,null,null,null,서,12,0
2008년 09월 29일 21시,0,17.1,109.4,985,27,97,180,중,소형,북서,15,null
2008년 09월 29일 21시,24,17.5,106.2,980,30,108,200,중,소형,서,14,150
2008년 09월 29일 21시,48,18,103.5,1000,null,null,null,null,null,서,12,0
2008년 09월 30일 03시,0,17.3,108,985,27,97,180,중,소형,서,24,null
2008년 09월 30일 03시,24,17.8,105.2,990,25,90,150,중,소형,서,13,150
2008년 09월 30일 03시,48,18.3,102.8,1000,null,null,null,null,null,서북서,11,0
2008년 09월 30일 09시,0,17.3,107.2,980,26,94,180,중,소형,서,19,null
2008년 09월 30일 09시,24,18.1,104.4,990,21,76,150,약,소형,서북서,13,150
2008년 09월 30일 09시,48,18,102.1,1000,null,null,null,null,null,서,10,0
2008년 09월 30일 15시,0,18.1,105.4,992,18,65,180,약,소형,서북서,26,null
2008년 09월 30일 15시,24,18.2,102.7,1000,null,null,null,null,null,서,12,0
2008년 09월 30일 21시,0,19,103,1002,null,null,null,null,null,서북서,46,null
