일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2007년 09월 07일 21시,0,27.3,156.4,1002,18,65,150,약,소형,북서,15,null
2007년 09월 07일 21시,24,30.3,152.6,994,20,72,160,약,소형,북서,21,150
2007년 09월 07일 21시,48,33.7,151.9,992,22,79,180,약,소형,북북서,16,250
2007년 09월 07일 21시,72,38.3,156.1,996,18,65,160,약,소형,북동,27,400
2007년 09월 08일 09시,0,29.3,154.1,1000,18,65,150,약,소형,북서,26,null
2007년 09월 08일 09시,24,33.2,150.6,994,20,72,160,약,소형,북서,23,150
2007년 09월 08일 09시,48,36.7,151,992,22,79,180,약,소형,북,16,250
2007년 09월 08일 09시,72,40.3,155,998,17,61,150,약,소형,북동,22,400
2007년 09월 08일 21시,0,30.3,151.4,998,23,83,180,약,소형,서북서,22,null
2007년 09월 08일 21시,24,33.8,148.7,994,20,72,200,약,소형,북서,19,150
2007년 09월 08일 21시,48,38.1,151.4,992,22,79,220,약,소형,북북동,23,250
2007년 09월 08일 21시,72,41.7,159.1,998,17,61,180,약,소형,동북동,32,400
2007년 09월 09일 09시,0,32,149.6,998,23,83,180,약,소형,북서,19,null
2007년 09월 09일 09시,24,36.1,149.1,996,23,83,200,약,소형,북,19,150
2007년 09월 09일 09시,48,40.9,155.2,998,21,76,180,약,소형,북동,31,250
2007년 09월 09일 09시,72,43.7,165.3,1002,null,null,null,null,null,동북동,37,0
2007년 09월 09일 21시,0,34.2,148.7,998,23,83,200,약,소형,북,19,null
2007년 09월 09일 21시,24,38.9,152,998,21,76,200,약,소형,북동,25,150
2007년 09월 09일 21시,48,41.5,163.7,1002,null,null,null,null,null,동북동,43,0
2007년 09월 10일 09시,0,36.5,149,994,25,90,220,중,소형,북,22,null
2007년 09월 10일 09시,24,41.1,157.8,994,25,90,200,중,소형,동북동,38,150
2007년 09월 10일 09시,48,41.8,169.5,1002,null,null,null,null,null,동,41,0
2007년 09월 10일 21시,0,39.3,152.3,994,25,90,220,중,소형,동북동,37,null
2007년 09월 10일 21시,24,42.1,164.4,994,25,90,200,중,소형,동북동,45,150
2007년 09월 10일 21시,48,42.3,180.3,1002,null,null,null,null,null,동,55,0
2007년 09월 11일 09시,0,41.3,157.9,994,25,90,220,중,소형,동북동,46,null
2007년 09월 11일 09시,24,42.2,171.6,1002,null,null,null,null,null,동,48,0
2007년 09월 11일 21시,0,40.8,164,994,25,90,250,중,소형,동남동,45,null
2007년 09월 11일 21시,24,41,177.1,1002,null,null,null,null,null,동,46,0
2007년 09월 12일 03시,0,40,168,1000,null,null,null,null,null,동,46,null
