일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2009년 10월 16일 03시,0,12.4,139.1,1000,18,65,100,약,소형,서북서,20,0
2009년 10월 16일 03시,24,14,133.9,990,24,86,150,약,소형,서북서,25,150
2009년 10월 16일 03시,48,14.8,132.5,980,31,112,250,중,소형,서북서,8,250
2009년 10월 16일 03시,72,16.4,129.3,970,36,130,300,강,중형,서북서,17,400
2009년 10월 16일 09시,0,13,137.7,992,22,79,150,약,소형,서북서,28,0
2009년 10월 16일 09시,24,14.3,133.9,980,31,112,200,중,소형,서북서,19,150
2009년 10월 16일 09시,48,15.1,132,970,36,130,250,강,소형,서북서,10,250
2009년 10월 16일 09시,72,16.3,129.3,960,40,144,300,강,중형,서북서,14,400
2009년 10월 16일 15시,0,13.8,136.1,980,30,108,200,중,소형,서북서,33,0
2009년 10월 16일 15시,24,15,133,975,34,122,250,강,소형,서북서,15,150
2009년 10월 16일 15시,48,15.9,131.2,960,40,144,300,강,중형,서북서,10,250
2009년 10월 16일 15시,72,16.4,129.3,945,45,162,350,매우 강,중형,서북서,9,400
2009년 10월 16일 21시,0,14.1,134.3,975,34,122,250,강,소형,서북서,32,0
2009년 10월 16일 21시,24,15.4,132.4,960,40,144,300,강,중형,서북서,11,150
2009년 10월 16일 21시,48,16,131,950,43,155,350,강,중형,서북서,7,250
2009년 10월 16일 21시,72,16.3,129.2,940,46,166,400,매우 강,중형,서,9,400
2009년 10월 17일 03시,0,14.5,133.2,970,35,126,250,강,소형,서북서,22,0
2009년 10월 17일 03시,24,15.7,131.8,960,40,144,300,강,중형,북서,9,150
2009년 10월 17일 03시,48,16.3,130.4,950,43,155,350,강,중형,서북서,7,250
2009년 10월 17일 03시,72,16.6,129,940,46,166,400,매우 강,중형,서북서,7,400
2009년 10월 17일 09시,0,15.1,132.8,965,38,137,300,강,중형,북서,14,0
2009년 10월 17일 09시,24,16,131.4,955,41,148,350,강,중형,서북서,8,150
2009년 10월 17일 09시,48,16.6,130,945,45,162,400,매우 강,중형,서북서,7,250
2009년 10월 17일 09시,72,17.2,128,935,48,173,450,매우 강,중형,서북서,10,400
2009년 10월 17일 15시,0,15.7,132.3,955,41,148,400,강,중형,북서,15,0
2009년 10월 17일 15시,24,16.7,130.9,940,46,166,500,매우 강,대형,북서,8,150
2009년 10월 17일 15시,48,17.4,129.5,930,50,180,550,매우 강,대형,서북서,7,250
2009년 10월 17일 15시,72,18.2,126.8,920,53,191,600,매우 강,대형,서북서,13,400
2009년 10월 17일 21시,0,16.1,132.3,950,43,155,450,강,중형,북,8,0
2009년 10월 17일 21시,24,16.9,131.4,940,46,166,500,매우 강,대형,북서,6,150
2009년 10월 17일 21시,48,17.6,129.8,930,50,180,550,매우 강,대형,서북서,8,250
2009년 10월 17일 21시,72,18.3,126.8,920,53,191,600,매우 강,대형,서북서,14,400
2009년 10월 18일 03시,0,16.7,132.5,950,43,155,450,강,중형,북북동,12,0
2009년 10월 18일 03시,24,17.6,131.8,940,46,166,500,매우 강,대형,북서,6,150
2009년 10월 18일 03시,48,18,130.3,930,50,180,550,매우 강,대형,서북서,7,250
2009년 10월 18일 03시,72,18.5,127.4,920,53,191,600,매우 강,대형,서,13,400
2009년 10월 18일 09시,0,17.1,132.9,940,46,166,500,매우 강,대형,북동,11,0
2009년 10월 18일 09시,24,17.8,132.2,930,50,180,550,매우 강,대형,북서,5,150
2009년 10월 18일 09시,48,18.3,130,920,53,191,600,매우 강,대형,서북서,10,250
