일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2018년 07월 18일 21시,0,18.7,128.9,998,19,68,250,약,소형,동북동,16,null
2018년 07월 18일 21시,24,20.8,130.5,992,23,83,270,약,소형,북동,12,110
2018년 07월 18일 21시,48,23.8,129.2,985,27,97,280,중,소형,북북서,15,170
2018년 07월 18일 21시,72,27.1,124.8,980,29,104,300,중,중형,북서,24,250
2018년 07월 18일 21시,96,29.7,120,990,22,79,180,약,소형,서북서,23,330
2018년 07월 18일 21시,120,31.7,116.3,1000,13,47,0,-,-,서북서,17,0
2018년 07월 19일 03시,0,19.3,129.7,996,20,72,250,약,소형,북동,18,null
2018년 07월 19일 03시,24,21.5,130.6,990,24,86,270,약,소형,북북동,11,110
2018년 07월 19일 03시,48,25.1,127.7,980,29,104,280,중,소형,북서,20,170
2018년 07월 19일 03시,72,28.2,123.3,980,29,104,260,중,소형,북서,23,250
2018년 07월 19일 03시,96,30.5,118.8,998,19,68,150,약,소형,서북서,21,330
2018년 07월 19일 03시,120,32.5,116.1,1002,12,43,0,-,-,북서,14,0
2018년 07월 19일 09시,0,19.9,131.2,992,23,83,260,약,소형,동북동,28,null
2018년 07월 19일 09시,24,22.3,130.9,985,27,97,270,중,소형,북,11,110
2018년 07월 19일 09시,48,25.8,126.9,975,32,115,300,중,중형,북서,23,170
2018년 07월 19일 09시,72,28.8,122.5,980,29,104,280,중,소형,서북서,24,250
2018년 07월 19일 09시,96,31,118,998,18,65,150,약,소형,서북서,19,330
2018년 07월 19일 09시,120,32.6,116,1002,15,54,0,-,-,북서,11,0
2018년 07월 19일 15시,0,20.9,131.8,992,23,83,260,약,소형,북북동,21,null
2018년 07월 19일 15시,24,23.5,130.1,985,27,97,270,중,소형,북서,19,110
2018년 07월 19일 15시,48,26.8,125.8,975,32,115,300,중,중형,북서,24,170
2018년 07월 19일 15시,72,29.6,120.9,990,24,86,250,약,소형,서북서,24,250
2018년 07월 19일 15시,96,31.5,117.3,998,19,68,130,약,소형,서북서,17,330
2018년 07월 19일 15시,120,33,115.8,1002,17,61,0,-,-,북서,9,0
2018년 07월 19일 21시,0,21.9,132,992,23,83,260,약,소형,북북동,19,null
2018년 07월 19일 21시,24,24.8,129.6,980,29,104,280,중,소형,북서,17,110
2018년 07월 19일 21시,48,28.3,124.5,980,29,104,280,중,소형,북서,27,170
2018년 07월 19일 21시,72,30.9,119.4,994,21,76,200,약,소형,서북서,24,250
2018년 07월 19일 21시,96,32.6,115.8,998,15,54,0,-,-,서북서,16,0
2018년 07월 20일 03시,0,22.7,131.4,990,24,86,260,약,소형,북서,18,null
2018년 07월 20일 03시,24,25.5,128.6,980,29,104,280,중,소형,북서,18,110
2018년 07월 20일 03시,48,28.9,123.2,980,29,104,270,중,소형,서북서,27,170
2018년 07월 20일 03시,72,31.5,118.2,996,20,72,180,약,소형,서북서,23,250
2018년 07월 20일 03시,96,33.6,114.5,1002,13,47,0,-,-,서북서,17,0
2018년 07월 20일 09시,0,22.9,130.5,985,27,97,270,중,소형,서북서,16,null
2018년 07월 20일 09시,24,26.3,127.4,980,29,104,280,중,소형,북서,20,110
2018년 07월 20일 09시,48,29.6,121.9,990,24,86,220,약,소형,서북서,27,170
2018년 07월 20일 09시,72,32.1,117.1,1000,15,54,0,-,-,서북서,22,0
2018년 07월 20일 15시,0,23.1,130.4,985,27,97,280,중,소형,북북서,4,null
2018년 07월 20일 15시,24,27.3,126.3,980,29,104,290,중,소형,북서,26,110
2018년 07월 20일 15시,48,30.5,120.3,992,23,83,240,약,소형,서북서,29,170
2018년 07월 20일 15시,72,32.5,116.5,1002,14,50,0,-,-,북서,22,0
2018년 07월 20일 21시,0,24.4,130,985,27,97,280,중,소형,북북서,25,null
2018년 07월 20일 21시,24,28.2,124.9,980,29,104,290,중,소형,북서,27,110
2018년 07월 20일 21시,48,31,119.3,994,21,76,200,약,소형,서북서,26,170
2018년 07월 20일 21시,72,32.8,115.9,1004,12,43,0,-,-,북서,22,0
2018년 07월 21일 03시,0,25.4,129.2,985,27,97,270,중,소형,북서,23,null
2018년 07월 21일 03시,24,29.3,123.5,985,27,97,240,중,소형,북서,30,110
2018년 07월 21일 03시,48,31.8,118.6,996,20,72,200,약,소형,서북서,23,170
2018년 07월 21일 03시,72,33.4,115.7,1004,12,43,0,-,-,서북서,14,0
2018년 07월 21일 09시,0,26.8,128.1,985,27,97,270,중,소형,북서,32,null
2018년 07월 21일 09시,24,30,122.2,990,24,86,230,약,소형,서북서,28,110
2018년 07월 21일 09시,48,32.9,117.7,998,14,50,0,-,-,서북서,22,0
2018년 07월 21일 15시,0,27.8,126.5,985,27,97,220,중,소형,서북서,32,null
2018년 07월 21일 15시,24,30.8,121,990,24,86,160,약,소형,서북서,26,110
2018년 07월 21일 15시,48,34.2,117,998,14,50,0,-,-,서북서,25,0
2018년 07월 21일 21시,0,28.7,125.3,985,27,97,220,중,소형,북서,26,null
2018년 07월 21일 21시,24,32.1,120.1,992,20,72,130,약,소형,서북서,26,110
