일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2011년 08월 03일 15시,0,23.4,160.9,1000,18,65,150,약,소형,서,24,0
2011년 08월 03일 15시,24,24.1,156.4,990,24,86,200,약,소형,서,20,150
2011년 08월 03일 15시,48,26,153.5,985,27,97,220,중,소형,북서,15,250
2011년 08월 03일 15시,72,28.4,152.2,980,31,112,250,중,소형,북북서,13,400
2011년 08월 03일 15시,96,31.8,152.5,980,31,112,250,중,소형,북,16,550
2011년 08월 03일 15시,120,34.1,155.8,985,27,97,220,중,소형,북동,18,700
2011년 08월 03일 21시,0,23.7,160,1000,18,65,150,약,소형,서북서,17,0
2011년 08월 03일 21시,24,25.2,156.5,990,24,86,200,약,소형,서북서,17,150
2011년 08월 03일 21시,48,27.3,154.1,985,27,97,220,중,소형,북서,14,250
2011년 08월 03일 21시,72,30.4,152.8,980,31,112,250,중,소형,북북서,16,400
2011년 08월 03일 21시,96,33.6,154.3,985,27,97,220,중,소형,북북동,17,550
2011년 08월 03일 21시,120,37.7,158.6,990,24,86,200,약,소형,북동,25,700
2011년 08월 04일 03시,0,23.6,159,1000,18,65,150,약,소형,서,18,0
2011년 08월 04일 03시,24,25.6,156.4,990,24,86,200,약,소형,북서,15,150
2011년 08월 04일 03시,48,28.2,153.9,985,27,97,220,중,소형,북서,16,250
2011년 08월 04일 03시,72,32,153.7,980,31,112,250,중,소형,북,18,400
2011년 08월 04일 03시,96,35.4,156.1,985,27,97,220,중,소형,북동,19,550
2011년 08월 04일 03시,120,38.3,160.4,990,24,86,200,약,소형,북동,21,700
2011년 08월 04일 09시,0,24.5,158.4,1000,18,65,150,약,소형,북서,20,0
2011년 08월 04일 09시,24,26.8,156.3,990,24,86,200,약,소형,북서,14,150
2011년 08월 04일 09시,48,29.6,155.7,985,27,97,220,중,소형,북북서,14,250
2011년 08월 04일 09시,72,32.7,157.3,980,31,112,250,중,소형,북북동,16,400
2011년 08월 04일 09시,96,36.2,160.8,985,27,97,220,중,소형,북동,21,550
2011년 08월 04일 09시,120,40.2,164.9,990,24,86,200,약,소형,북동,24,700
2011년 08월 04일 15시,0,24.6,157.4,998,18,65,180,약,소형,서,17,0
2011년 08월 04일 15시,24,27.1,156.1,990,24,86,200,약,소형,북북서,13,150
2011년 08월 04일 15시,48,29.8,155.6,985,27,97,220,중,소형,북,14,250
2011년 08월 04일 15시,72,32.8,157.3,980,31,112,250,중,소형,북북동,16,400
2011년 08월 04일 15시,96,36.5,160.7,985,27,97,220,중,소형,북동,22,550
2011년 08월 04일 15시,120,40.5,165.2,990,24,86,200,약,소형,북동,25,700
2011년 08월 04일 21시,0,24.9,156.8,998,18,65,180,약,소형,서북서,12,0
2011년 08월 04일 21시,24,27.2,155.2,990,24,86,200,약,소형,북서,13,150
2011년 08월 04일 21시,48,29.8,154.6,985,27,97,220,중,소형,북북서,13,250
2011년 08월 04일 21시,72,32.4,155.8,980,31,112,250,중,소형,북북동,13,400
2011년 08월 04일 21시,96,35.7,159.3,985,27,97,220,중,소형,북동,21,550
2011년 08월 04일 21시,120,39.4,163.8,990,24,86,200,약,소형,북동,24,700
2011년 08월 05일 03시,0,25.1,156.2,998,18,65,200,약,소형,서북서,11,0
2011년 08월 05일 03시,24,27.2,154.5,990,24,86,230,약,소형,북서,13,150
2011년 08월 05일 03시,48,29.4,154,980,31,112,280,중,소형,북,11,250
2011년 08월 05일 03시,72,31.9,154.9,975,34,122,300,강,중형,북북동,13,400
2011년 08월 05일 03시,96,35.6,157.6,985,27,97,250,중,소형,북동,21,550
2011년 08월 05일 03시,120,39.8,162,990,24,86,230,약,소형,북동,26,700
2011년 08월 05일 09시,0,25.5,155.2,996,19,68,200,약,소형,서북서,15,0
2011년 08월 05일 09시,24,27.5,153.5,985,27,97,250,중,소형,북서,12,150
2011년 08월 05일 09시,48,28.9,152,980,31,112,280,중,소형,북서,9,250
2011년 08월 05일 09시,72,30.7,152.8,975,34,122,300,강,중형,북북동,10,400
2011년 08월 05일 09시,96,34.5,156,985,27,97,250,중,소형,북동,22,550
2011년 08월 05일 09시,120,38.7,161.1,990,24,86,230,약,소형,북동,28,700
2011년 08월 05일 15시,0,26.8,155.3,990,24,86,250,약,소형,북,25,0
2011년 08월 05일 15시,24,28.8,153.1,980,31,112,300,중,중형,북서,14,150
2011년 08월 05일 15시,48,31.1,153.4,975,34,122,330,강,중형,북,11,250
2011년 08월 05일 15시,72,33.6,155.4,980,31,112,300,중,중형,북동,15,400
2011년 08월 05일 15시,96,37.1,158.9,985,27,97,280,중,소형,북동,21,550
2011년 08월 05일 15시,120,40.8,163.2,990,24,86,250,약,소형,북동,24,700
2011년 08월 05일 21시,0,27.3,154.8,990,24,86,250,약,소형,북서,11,0
2011년 08월 05일 21시,24,29.7,152.7,980,31,112,300,중,중형,북서,15,150
2011년 08월 05일 21시,48,32.2,154,975,34,122,330,강,중형,북북동,13,250
2011년 08월 05일 21시,72,34.4,156.2,980,31,112,300,중,중형,북동,14,400
2011년 08월 05일 21시,96,38.4,160.2,985,27,97,280,중,소형,북동,24,550
2011년 08월 05일 21시,120,43.4,165.5,990,24,86,250,약,소형,북동,30,700
2011년 08월 06일 03시,0,27.5,154.4,985,27,97,280,중,소형,서북서,8,0
2011년 08월 06일 03시,24,30.5,152.8,975,34,122,330,강,중형,북북서,16,150
2011년 08월 06일 03시,48,33,154.5,975,34,122,330,강,중형,북북동,14,250
2011년 08월 06일 03시,72,35.1,157.5,980,31,112,300,중,중형,북동,16,400
2011년 08월 06일 03시,96,39.1,161.2,985,27,97,280,중,소형,북동,24,550
2011년 08월 06일 03시,120,44.6,166.5,990,24,86,250,약,소형,북동,32,700
2011년 08월 06일 09시,0,28.1,154,985,27,97,280,중,소형,북서,13,0
2011년 08월 06일 09시,24,30.8,152.9,975,34,122,330,강,중형,북북서,14,150
2011년 08월 06일 09시,48,33.1,154.9,975,34,122,330,강,중형,북동,14,250
2011년 08월 06일 09시,72,36.5,158.5,980,31,112,300,중,중형,북동,21,400
2011년 08월 06일 09시,96,41.4,163.6,990,24,86,250,약,소형,북동,29,550
2011년 08월 06일 09시,120,46.5,168.5,996,19,68,200,약,소형,북동,29,700
2011년 08월 06일 15시,0,28.8,153.7,985,27,97,280,중,소형,북북서,14,0
2011년 08월 06일 15시,24,31.2,153.7,975,34,122,330,강,중형,북,12,150
2011년 08월 06일 15시,48,33.6,156,975,34,122,330,강,중형,북동,15,250
2011년 08월 06일 15시,72,38,160.5,980,31,112,300,중,중형,북동,27,400
2011년 08월 06일 15시,96,43.2,164.9,990,24,86,250,약,소형,북동,29,550
2011년 08월 06일 15시,120,49,170.9,1000,-1,-4,0,-,-,북동,34,0
2011년 08월 06일 21시,0,29.3,153.7,980,31,112,300,중,중형,북,10,0
2011년 08월 06일 21시,24,31.7,154.5,975,34,122,330,강,중형,북북동,12,150
2011년 08월 06일 21시,48,35,158,980,31,112,300,중,중형,북동,21,250
2011년 08월 06일 21시,72,40,162.3,990,24,86,250,약,소형,북동,28,400
2011년 08월 06일 21시,96,45.5,167,998,-1,-4,0,-,-,북동,31,0
2011년 08월 07일 03시,0,30.1,153.7,980,31,112,300,중,중형,북,15,0
2011년 08월 07일 03시,24,32.4,155.3,975,34,122,330,강,중형,북동,13,150
2011년 08월 07일 03시,48,36.5,159.6,980,31,112,300,중,중형,북동,26,250
2011년 08월 07일 03시,72,41.6,164.4,990,24,86,250,약,소형,북동,30,400
2011년 08월 07일 03시,96,47.5,169.1,1000,-1,-4,0,-,-,북동,32,0
2011년 08월 07일 09시,0,30.9,154,980,31,112,300,중,중형,북북동,16,0
2011년 08월 07일 09시,24,34,156.8,980,31,112,300,중,중형,북동,19,150
2011년 08월 07일 09시,48,38.6,161.1,985,27,97,280,중,소형,북동,27,250
2011년 08월 07일 09시,72,44.3,166.1,996,-1,-4,0,-,-,북동,32,0
2011년 08월 07일 15시,0,31.5,154.6,980,31,112,300,중,중형,북동,15,0
2011년 08월 07일 15시,24,35.5,157.7,980,31,112,300,중,중형,북동,23,150
2011년 08월 07일 15시,48,40.7,162.4,990,24,86,250,약,소형,북동,30,250
2011년 08월 07일 15시,72,46.6,167.5,1000,-1,-4,0,-,-,북동,33,0
2011년 08월 07일 21시,0,32.1,155,980,31,112,300,중,중형,북동,14,0
2011년 08월 07일 21시,24,36.6,158.6,985,27,97,280,중,소형,북동,25,150
2011년 08월 07일 21시,48,41.8,163.1,990,24,86,250,약,소형,북동,30,250
2011년 08월 07일 21시,72,48.2,168.7,1000,-1,-4,0,-,-,북동,35,0
2011년 08월 08일 03시,0,33.1,155.5,980,31,112,300,중,중형,북북동,21,0
2011년 08월 08일 03시,24,37.8,159.4,985,27,97,280,중,소형,북동,27,150
2011년 08월 08일 03시,48,43.5,164.1,990,24,86,250,약,소형,북동,32,250
2011년 08월 08일 03시,72,49.6,168.9,998,-1,-4,0,-,-,북동,33,0
2011년 08월 08일 09시,0,34,156.2,980,31,112,300,중,중형,북동,20,0
2011년 08월 08일 09시,24,38.8,160.1,990,24,86,250,약,소형,북동,27,150
2011년 08월 08일 09시,48,44.6,164.9,998,-1,-4,0,-,-,북동,32,0
2011년 08월 08일 15시,0,35.7,157.7,985,27,97,280,중,소형,북동,39,0
2011년 08월 08일 15시,24,41.7,161.8,990,24,86,230,약,소형,북북동,32,150
2011년 08월 08일 15시,48,48.4,168,1000,-1,-4,0,-,-,북동,38,0
2011년 08월 08일 21시,0,37.3,159.1,985,27,97,280,중,소형,북동,37,0
2011년 08월 08일 21시,24,43.3,163.5,990,24,86,230,약,소형,북동,32,150
2011년 08월 08일 21시,48,50.2,169.7,1000,-1,-4,0,-,-,북동,38,0
2011년 08월 09일 03시,0,38.9,160,985,27,97,280,중,소형,북북동,33,0
2011년 08월 09일 03시,24,43.2,164.3,1000,-1,-4,0,-,-,북동,25,0
2011년 08월 09일 09시,0,40.4,160.6,985,24,86,280,약,소형,북북동,30,0
2011년 08월 09일 09시,24,44.5,164.3,990,-1,-4,0,-,-,북동,23,0
2011년 08월 09일 15시,0,41.5,161.1,985,24,86,280,약,소형,북북동,22,0
2011년 08월 09일 15시,24,45.1,165.2,990,-1,-4,0,-,-,북동,22,0
2011년 08월 09일 21시,0,41.9,162.8,985,-1,-4,0,-,-,동북동,24,0
