일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2019년 11월 05일 21시,0,13.9,115.8,998,19,68,250,-,소형,동,5,null
2019년 11월 05일 21시,12,13.7,116.2,994,21,76,270,-,소형,동남동,4,48
2019년 11월 05일 21시,24,13.5,116.4,992,23,83,280,-,소형,남동,2,110
2019년 11월 05일 21시,36,13.3,116.4,990,24,86,290,-,소형,남,2,140
2019년 11월 05일 21시,48,13.1,116,985,27,97,300,중,중형,서남서,4,170
2019년 11월 05일 21시,72,13.1,115.1,980,29,104,310,중,중형,서,4,260
2019년 11월 05일 21시,96,13.2,113.3,975,32,115,320,중,중형,서,8,370
2019년 11월 05일 21시,120,13.6,110.7,975,32,115,320,중,중형,서,12,480
2019년 11월 06일 03시,0,13.8,116,998,19,68,260,-,소형,동남동,4,null
2019년 11월 06일 03시,12,13.6,116.3,992,23,83,270,-,소형,동남동,3,48
2019년 11월 06일 03시,24,13.4,116.5,990,24,86,280,-,소형,남남동,2,110
2019년 11월 06일 03시,36,13.2,116.3,985,27,97,290,중,소형,남서,3,140
2019년 11월 06일 03시,48,13.1,115.7,980,29,104,300,중,중형,서,5,170
2019년 11월 06일 03시,72,13.2,114,975,32,115,310,중,중형,서,8,260
2019년 11월 06일 03시,96,13.4,111.9,975,32,115,310,중,중형,서,9,370
2019년 11월 06일 03시,120,13.7,109.5,980,29,104,300,중,중형,서,11,480
2019년 11월 06일 09시,0,13.5,116.4,996,20,72,260,-,소형,동,7,null
2019년 11월 06일 09시,12,13.4,116.6,990,24,86,280,-,소형,동남동,2,48
2019년 11월 06일 09시,24,13.2,116.5,985,27,97,290,중,소형,남남서,2,110
2019년 11월 06일 09시,36,13.1,116.1,980,29,104,300,중,중형,서,4,140
2019년 11월 06일 09시,48,13.1,115.3,975,32,115,310,중,중형,서,7,170
2019년 11월 06일 09시,72,13.2,113.5,975,32,115,310,중,중형,서,8,260
2019년 11월 06일 09시,96,13.5,110.8,975,32,115,310,중,중형,서,12,370
2019년 11월 06일 09시,120,14.1,108.1,996,20,72,260,-,소형,서북서,12,480
2019년 11월 06일 15시,0,13.6,116.6,994,21,76,270,-,소형,동북동,11,null
2019년 11월 06일 15시,12,13.4,116.9,990,24,86,280,-,소형,동남동,3,48
2019년 11월 06일 15시,24,13.2,116.8,985,27,97,290,중,소형,남남서,3,110
2019년 11월 06일 15시,36,13,116.2,980,29,104,300,중,중형,서남서,6,140
2019년 11월 06일 15시,48,13,115.3,975,32,115,310,중,중형,서,8,170
2019년 11월 06일 15시,72,13,112.9,975,32,115,310,중,중형,서,11,260
2019년 11월 06일 15시,96,13.3,109.9,985,27,97,290,중,소형,서,13,370
2019년 11월 06일 15시,120,13.7,107.3,1000,15,54,0,-,-,서,12,0
2019년 11월 06일 21시,0,13.5,116.7,994,21,76,270,-,소형,동,4,null
2019년 11월 06일 21시,12,13.4,117,985,27,97,280,중,소형,동남동,3,48
2019년 11월 06일 21시,24,13.3,117.1,980,29,104,290,중,소형,남동,1,110
2019년 11월 06일 21시,36,13,116.5,975,32,115,300,중,중형,서남서,6,140
2019년 11월 06일 21시,48,12.9,115.6,975,32,115,300,중,중형,서,9,170
2019년 11월 06일 21시,72,12.9,112.6,980,29,104,290,중,소형,서,13,260
2019년 11월 06일 21시,96,13.4,109.5,985,27,97,280,중,소형,서,14,370
2019년 11월 06일 21시,120,13.8,106.8,1002,14,50,0,-,-,서,12,0
2019년 11월 07일 03시,0,13.4,117,992,23,83,270,-,소형,동,11,null
2019년 11월 07일 03시,12,13.4,117.1,985,27,97,280,중,소형,동남동,1,48
2019년 11월 07일 03시,24,13.2,116.9,980,29,104,290,중,소형,남서,3,110
2019년 11월 07일 03시,36,13,116.2,975,32,115,300,중,중형,서남서,6,140
2019년 11월 07일 03시,48,12.9,115,975,32,115,300,중,중형,서,11,170
2019년 11월 07일 03시,72,13.1,111.7,980,29,104,290,중,소형,서,15,260
2019년 11월 07일 03시,96,13.6,108.8,990,24,86,270,-,소형,서,13,370
2019년 11월 07일 03시,120,13.8,106.4,1004,17,61,0,-,-,서,11,0
2019년 11월 07일 09시,0,13.4,117.2,990,24,86,280,-,소형,남,4,null
2019년 11월 07일 09시,12,13.3,117.1,985,27,97,300,중,중형,남서,2,48
2019년 11월 07일 09시,24,13.1,116.6,980,29,104,310,중,중형,서남서,5,110
2019년 11월 07일 09시,36,12.9,116,975,32,115,320,중,중형,서남서,6,140
2019년 11월 07일 09시,48,13,114.2,975,32,115,320,중,중형,서,16,170
2019년 11월 07일 09시,72,13.4,111,980,29,104,290,중,소형,서,15,260
2019년 11월 07일 09시,96,13.9,108.7,992,23,83,270,-,소형,서북서,11,370
2019년 11월 07일 09시,120,14.4,107,1004,15,54,0,-,-,서북서,8,0
2019년 11월 07일 15시,0,13.4,117.1,985,27,97,280,중,소형,동,4,null
2019년 11월 07일 15시,12,13.2,116.8,980,29,104,300,중,중형,남서,3,48
2019년 11월 07일 15시,24,13.1,116.4,975,32,115,320,중,중형,서,4,110
2019년 11월 07일 15시,36,13.1,115.3,975,32,115,320,중,중형,서,11,140
2019년 11월 07일 15시,48,13.3,113.3,975,32,115,310,중,중형,서,18,170
2019년 11월 07일 15시,72,13.7,110.2,980,29,104,290,중,소형,서,14,260
2019년 11월 07일 15시,96,14.5,107.8,998,16,58,0,-,-,서북서,12,0
2019년 11월 07일 21시,0,13.3,117.1,980,29,104,290,중,소형,서,4,null
