일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2020년 08월 01일 15시,0,18.4,110.1,994,18,65,330,-,-,북북서,15,null
2020년 08월 01일 15시,12,19.2,107.6,992,20,72,350,-,중형,서북서,10,60
2020년 08월 01일 15시,24,19.6,106.2,992,20,72,350,-,중형,서북서,10,120
2020년 08월 01일 15시,36,19.8,105.2,996,19,68,300,-,중형,서북서,9,150
2020년 08월 01일 15시,48,20.4,104.2,998,15,54,0,-,-,서북서,9,0
2020년 08월 01일 21시,0,19.4,108.2,992,19,68,330,-,-,북서,28,null
2020년 08월 01일 21시,12,19.9,106.6,992,19,68,330,-,중형,서북서,10,60
2020년 08월 01일 21시,24,20,105.5,994,18,65,280,-,소형,서북서,9,120
2020년 08월 01일 21시,36,20.2,103.9,998,15,54,0,-,-,서북서,9,0
2020년 08월 02일 03시,0,19.8,107.3,992,19,68,330,-,-,서북서,17,null
2020년 08월 02일 03시,12,20,106,994,18,65,280,-,소형,서,12,60
2020년 08월 02일 03시,24,20.2,104.4,996,15,54,0,-,-,서,14,0
2020년 08월 02일 09시,0,19.9,106.7,994,19,68,280,-,-,서,10,null
2020년 08월 02일 09시,12,20.1,105.2,996,18,65,260,-,소형,서,13,60
2020년 08월 02일 09시,24,20.3,103.6,998,15,54,0,-,-,서,14,0
2020년 08월 02일 15시,0,19.6,105.9,994,19,68,200,-,-,서남서,17,null
2020년 08월 02일 15시,12,20,103.7,998,15,54,0,-,-,서,20,0
2020년 08월 02일 21시,0,19.6,104.8,994,15,54,0,-,-,서,21,null
