일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2011년 09월 13일 21시,0,22.2,137.1,998,18,65,200,약,소형,동북동,14,0
2011년 09월 13일 21시,24,24,134.7,994,21,76,250,약,소형,북서,14,150
2011년 09월 13일 21시,48,25.6,131.7,990,24,86,300,약,중형,서북서,15,250
2011년 09월 13일 21시,72,26.5,129.8,986,27,97,330,중,중형,서북서,10,400
2011년 09월 13일 21시,96,27.2,128.7,986,27,97,330,중,중형,서북서,6,550
2011년 09월 13일 21시,120,27.6,127.8,990,24,86,300,약,중형,서북서,5,700
2011년 09월 14일 03시,0,23.1,137.4,998,18,65,250,약,소형,북북동,18,0
2011년 09월 14일 03시,24,25.1,134.4,994,21,76,280,약,소형,북서,16,150
2011년 09월 14일 03시,48,26.8,131,990,24,86,300,약,중형,서북서,17,250
2011년 09월 14일 03시,72,27.3,129.3,985,27,97,350,중,중형,서북서,8,400
2011년 09월 14일 03시,96,27.5,128.4,985,27,97,350,중,중형,서북서,4,550
2011년 09월 14일 03시,120,27.3,127.7,990,24,86,300,약,중형,서남서,4,700
2011년 09월 14일 09시,0,23.9,137.6,996,19,68,260,약,소형,북북동,16,0
2011년 09월 14일 09시,24,26.1,134.2,992,22,79,290,약,소형,서북서,18,150
2011년 09월 14일 09시,48,27.4,130.9,990,24,86,300,약,중형,서북서,15,250
2011년 09월 14일 09시,72,27.7,129.2,985,27,97,350,중,중형,서,8,400
2011년 09월 14일 09시,96,27.7,128.3,985,27,97,350,중,중형,서,4,550
2011년 09월 14일 09시,120,27.4,127.4,990,24,86,300,약,중형,서남서,4,700
2011년 09월 14일 15시,0,24.6,136.9,996,19,68,260,약,소형,북서,18,0
2011년 09월 14일 15시,24,26.6,132.9,992,22,79,290,약,소형,서북서,20,150
2011년 09월 14일 15시,48,27.5,129.8,990,24,86,300,약,중형,서북서,14,250
2011년 09월 14일 15시,72,27.6,128.7,985,27,97,350,중,중형,서,5,400
2011년 09월 14일 15시,96,27.4,127.9,985,27,97,350,중,중형,서남서,4,550
2011년 09월 14일 15시,120,27,127.2,990,24,86,300,약,중형,서남서,4,700
2011년 09월 14일 21시,0,25.4,135.4,996,19,68,260,약,소형,서북서,30,0
2011년 09월 14일 21시,24,27,131,992,22,79,290,약,소형,서북서,20,150
2011년 09월 14일 21시,48,27.6,129.4,990,24,86,300,약,중형,서북서,8,250
2011년 09월 14일 21시,72,27.6,128.4,985,27,97,350,중,중형,서,5,400
2011년 09월 14일 21시,96,27.6,127.8,985,27,97,350,중,중형,서,3,550
2011년 09월 14일 21시,120,27.5,127.1,985,27,97,350,중,중형,서,3,700
2011년 09월 15일 03시,0,25.6,134,996,19,68,280,약,소형,서,24,0
2011년 09월 15일 03시,24,27,130.4,992,22,79,290,약,소형,서북서,17,150
2011년 09월 15일 03시,48,27.3,128.9,990,24,86,300,약,중형,서,7,250
2011년 09월 15일 03시,72,27.2,128.1,985,27,97,350,중,중형,서,4,400
2011년 09월 15일 03시,96,27,127.2,985,27,97,350,중,중형,서남서,4,550
2011년 09월 15일 03시,120,26.8,126.5,985,27,97,350,중,중형,서남서,4,700
2011년 09월 15일 09시,0,25.9,132.9,994,21,76,280,약,소형,서북서,20,0
2011년 09월 15일 09시,24,27,130,992,22,79,290,약,소형,서북서,13,150
2011년 09월 15일 09시,48,27.2,128.8,990,24,86,300,약,중형,서,6,250
2011년 09월 15일 09시,72,27,127.9,985,27,97,350,중,중형,서남서,4,400
2011년 09월 15일 09시,96,26.9,127.3,985,27,97,350,중,중형,서,3,550
2011년 09월 15일 09시,120,26.7,127,985,27,97,350,중,중형,서남서,2,700
2011년 09월 15일 15시,0,25.9,131.5,990,24,86,300,약,중형,서,24,0
2011년 09월 15일 15시,24,26.3,129.7,990,24,86,300,약,중형,서북서,8,150
2011년 09월 15일 15시,48,26.5,128.5,985,27,97,330,중,중형,서북서,6,250
2011년 09월 15일 15시,72,26.5,127.8,980,31,112,350,중,중형,서,3,400
2011년 09월 15일 15시,96,26.5,127.3,980,31,112,350,중,중형,서남서,2,550
2011년 09월 15일 15시,120,26.5,127,980,31,112,350,중,중형,서남서,2,700
2011년 09월 15일 21시,0,25.7,130.9,990,24,86,300,약,중형,서남서,11,0
2011년 09월 15일 21시,24,26.6,129.5,985,27,97,330,중,중형,서북서,8,150
2011년 09월 15일 21시,48,26.5,128.3,980,31,112,350,중,중형,서,5,250
2011년 09월 15일 21시,72,26.3,127.5,980,31,112,350,중,중형,서남서,4,400
2011년 09월 15일 21시,96,26.2,127.2,980,31,112,350,중,중형,서남서,2,550
2011년 09월 15일 21시,120,26.3,126.9,980,31,112,350,중,중형,서북서,2,700
2011년 09월 16일 03시,0,26,130.4,990,24,86,300,약,중형,서북서,11,0
2011년 09월 16일 03시,24,26.6,129.2,985,27,97,330,중,중형,서북서,6,150
2011년 09월 16일 03시,48,26.4,128.1,980,31,112,350,중,중형,서,5,250
2011년 09월 16일 03시,72,26.2,127.3,980,31,112,350,중,중형,서남서,4,400
2011년 09월 16일 03시,96,26.4,127.1,980,31,112,350,중,중형,북서,2,550
2011년 09월 16일 03시,120,26.8,127.2,980,31,112,350,중,중형,북북동,2,700
2011년 09월 16일 09시,0,26.4,130.1,985,27,97,330,중,중형,북북서,9,0
2011년 09월 16일 09시,24,26.5,128.9,985,27,97,330,중,중형,서,6,150
2011년 09월 16일 09시,48,26.3,127.9,980,31,112,350,중,중형,서남서,5,250
2011년 09월 16일 09시,72,26.1,127.4,975,34,122,380,강,중형,서남서,3,400
2011년 09월 16일 09시,96,26.3,126.8,975,34,122,380,강,중형,서북서,3,550
