일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2007년 05월 17일 15시,0,9.3,138.9,1000,18,65,180,약,소형,서,30,null
2007년 05월 17일 15시,24,10.1,136.1,990,23,83,200,약,소형,서북서,21,150
2007년 05월 17일 15시,48,14.2,134.5,980,29,104,250,중,소형,북북서,31,250
2007년 05월 17일 15시,72,17.5,135.2,965,35,126,300,강,중형,북북동,23,400
2007년 05월 17일 21시,0,9.8,137.9,1000,21,76,180,약,소형,서북서,20,null
2007년 05월 17일 21시,24,11.6,134.9,985,27,97,200,중,소형,서북서,25,150
2007년 05월 17일 21시,48,14.9,133.2,975,31,112,250,중,소형,북북서,26,250
2007년 05월 17일 21시,72,17.8,133.4,960,37,133,300,강,중형,북,20,400
2007년 05월 18일 09시,0,11.1,136.2,996,23,83,180,약,소형,북서,20,null
2007년 05월 18일 09시,24,14.5,132.9,980,25,90,200,중,소형,북서,33,150
2007년 05월 18일 09시,48,17.3,132.5,970,33,119,250,강,소형,북,19,250
2007년 05월 18일 09시,72,20.2,133.9,965,35,126,300,강,중형,북북동,21,400
2007년 05월 18일 21시,0,12.6,133.8,985,31,112,250,중,소형,북서,26,null
2007년 05월 18일 21시,24,16.5,132.7,970,33,119,280,강,소형,북북서,28,150
2007년 05월 18일 21시,48,20.1,134.9,965,35,126,300,강,중형,북북동,27,250
2007년 05월 18일 21시,72,23.7,139,970,33,119,300,강,중형,북동,33,400
2007년 05월 19일 09시,0,15.1,132.5,975,33,119,300,강,중형,북북서,17,null
2007년 05월 19일 09시,24,17.9,132.9,960,39,140,350,강,중형,북,19,150
2007년 05월 19일 09시,48,21.4,136.3,965,37,133,350,강,중형,북동,31,250
2007년 05월 19일 09시,72,25.5,140.8,980,29,104,300,중,중형,북동,36,400
2007년 05월 19일 21시,0,17.1,132.3,950,44,158,370,매우강,중형,북,19,null
2007년 05월 19일 21시,24,20.6,134.9,950,44,158,370,매우강,중형,북동,28,150
2007년 05월 19일 21시,48,24.8,139.6,970,39,140,350,강,중형,북동,38,250
2007년 05월 19일 21시,72,29.2,145.6,985,27,97,300,중,중형,북동,41,400
2007년 05월 20일 09시,0,18.2,133.4,950,45,162,370,매우강,중형,북동,17,null
2007년 05월 20일 09시,24,22.4,137.8,950,45,162,370,매우강,중형,북동,38,150
2007년 05월 20일 09시,48,26.8,143.3,975,33,119,330,강,중형,북동,41,250
2007년 05월 20일 09시,72,31.5,150.4,990,23,83,270,약,소형,동북동,45,400
2007년 05월 20일 21시,0,19.8,135.3,940,49,176,350,매우강,중형,북동,22,null
2007년 05월 20일 21시,24,23.7,139.8,935,51,184,370,매우강,중형,북동,36,150
2007년 05월 20일 21시,48,28.1,146.2,965,35,126,330,강,중형,북동,44,250
2007년 05월 20일 21시,72,32.1,154.2,990,23,83,270,약,소형,동북동,46,400
2007년 05월 21일 09시,0,21.7,137.8,935,49,176,250,매우강,소형,북동,28,null
2007년 05월 21일 09시,24,26.1,143.7,945,47,169,200,매우강,소형,북동,43,150
2007년 05월 21일 09시,48,30.3,151.5,970,33,119,180,강,소형,동북동,47,250
2007년 05월 21일 09시,72,34,160.4,995,null,null,null,null,null,동북동,47,0
2007년 05월 21일 21시,0,24,140.7,945,45,162,200,매우강,소형,북동,30,null
2007년 05월 21일 21시,24,27.6,146.7,970,35,126,160,강,소형,동북동,39,150
2007년 05월 21일 21시,48,31.6,156.8,995,null,null,null,null,null,동북동,56,0
2007년 05월 22일 09시,0,26.3,144.6,970,35,126,180,강,소형,동북동,43,null
2007년 05월 22일 09시,24,30.8,154.9,980,29,104,130,중,소형,동북동,59,150
2007년 05월 22일 09시,48,34.6,166.3,995,null,null,null,null,null,동북동,58,0
2007년 05월 22일 21시,0,28.8,149,985,25,90,130,중,소형,동북동,47,null
2007년 05월 22일 21시,24,33.1,160.9,1000,null,null,null,null,null,동북동,63,0
2007년 05월 23일 09시,0,31,156,992,null,null,null,null,null,동북동,56,null
