일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2001년 08월 14일 21시,0,18.9,145.8,996,18,65,280,약,소형,북북서,5,null
2001년 08월 14일 21시,24,21.5,147.1,null,null,null,null,null,null,null,null,170
2001년 08월 14일 21시,48,25,148.5,null,null,null,null,null,null,null,null,320
2001년 08월 15일 15시,0,20.4,142.3,985,25,90,650,중,대형,서북서,25,null
2001년 08월 15일 15시,24,21.2,141.2,null,null,null,null,null,null,null,null,180
2001년 08월 15일 15시,48,23.9,140.8,null,null,null,null,null,null,null,null,330
2001년 08월 16일 15시,0,20.9,139.2,975,30,108,800,중,초대형,서북서,16,null
2001년 08월 16일 15시,24,22.8,137,null,null,null,null,null,null,null,null,190
2001년 08월 16일 15시,48,25.1,135,null,null,null,null,null,null,null,null,310
2001년 08월 17일 03시,0,21.3,138.6,965,35,126,790,강,대형,서,3,null
2001년 08월 17일 03시,24,23.4,135.9,null,null,null,null,null,null,null,null,190
2001년 08월 17일 03시,48,25.5,133.5,null,null,null,null,null,null,null,null,310
2001년 08월 17일 15시,0,21.8,137.5,955,38,137,800,강,초대형,서북서,12,null
2001년 08월 17일 15시,24,23.3,135.6,null,null,null,null,null,null,null,null,190
2001년 08월 17일 15시,48,25.7,133.3,null,null,null,null,null,null,null,null,310
2001년 08월 18일 03시,0,22.3,137,955,38,137,830,강,초대형,북서,6,null
2001년 08월 18일 03시,24,24.1,134,null,null,null,null,null,null,null,null,190
2001년 08월 18일 03시,48,27.7,131.3,null,null,null,null,null,null,null,null,310
2001년 08월 18일 09시,0,22.8,136.8,960,38,137,800,강,초대형,북북서,10,null
2001년 08월 18일 09시,24,24.9,133.6,null,null,null,null,null,null,null,null,190
2001년 08월 18일 09시,48,28.7,131.5,null,null,null,null,null,null,null,null,310
2001년 08월 18일 15시,0,23.4,136.4,960,38,137,800,강,초대형,북서,10,null
2001년 08월 18일 15시,24,26,133.5,null,null,null,null,null,null,null,null,190
2001년 08월 18일 15시,48,30,132.1,null,null,null,null,null,null,null,null,310
2001년 08월 18일 21시,0,24.1,135.8,960,38,137,800,강,초대형,북북서,15,null
2001년 08월 18일 21시,24,27.2,133.7,null,null,null,null,null,null,null,null,190
2001년 08월 18일 21시,48,31.1,132.8,null,null,null,null,null,null,null,null,310
2001년 08월 19일 03시,0,24.7,135,960,35,126,800,강,초대형,북서,20,null
2001년 08월 19일 03시,24,27.8,133.3,null,null,null,null,null,null,null,null,190
2001년 08월 19일 03시,48,32.1,133.4,null,null,null,null,null,null,null,null,310
2001년 08월 19일 09시,0,25.3,134.5,960,35,126,800,강,초대형,북서,15,null
2001년 08월 19일 09시,24,28.6,132.6,null,null,null,null,null,null,null,null,190
2001년 08월 19일 09시,48,32.4,133.4,null,null,null,null,null,null,null,null,330
2001년 08월 19일 15시,0,26.2,133.8,960,35,126,700,강,대형,북서,18,null
2001년 08월 19일 15시,24,30.1,132.5,null,null,null,null,null,null,null,null,200
2001년 08월 19일 15시,48,33.2,134.2,null,null,null,null,null,null,null,null,390
2001년 08월 19일 21시,0,27,133.3,960,35,126,650,강,대형,북북서,18,null
2001년 08월 19일 21시,24,30.8,132.7,null,null,null,null,null,null,null,null,200
2001년 08월 19일 21시,48,34.1,135.2,null,null,null,null,null,null,null,null,390
2001년 08월 20일 03시,0,27.7,133,960,35,126,600,강,대형,북북서,16,null
2001년 08월 20일 03시,24,31.4,133.1,null,null,null,null,null,null,null,null,200
2001년 08월 20일 03시,48,34.9,136.3,null,null,null,null,null,null,null,null,380
2001년 08월 20일 09시,0,28.5,132.9,960,35,126,600,강,대형,북북서,16,null
2001년 08월 20일 09시,24,32.3,133.8,null,null,null,null,null,null,null,null,200
