일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2003년 05월 26일 09시,0,15.9,118,994,18,65,190,약,소형,동,5,null
2003년 05월 26일 09시,24,16.3,119.7,null,null,null,null,null,null,null,null,190
2003년 05월 26일 09시,48,16.9,122.5,null,null,null,null,null,null,null,null,330
2003년 05월 27일 09시,0,16.3,119.3,985,26,94,300,중,중형,동북동,5,null
2003년 05월 27일 09시,24,17.3,121.8,null,null,null,null,null,null,null,null,170
2003년 05월 27일 09시,48,18.5,124.4,null,null,null,null,null,null,null,null,310
2003년 05월 28일 09시,0,16.6,123.4,992,21,76,480,약,중형,북북동,14,null
2003년 05월 28일 09시,24,18.6,126,null,null,null,null,null,null,null,null,180
2003년 05월 28일 09시,48,22.3,128,null,null,null,null,null,null,null,null,330
2003년 05월 29일 09시,0,22.3,126,992,21,76,300,약,중형,북북동,22,null
2003년 05월 29일 09시,12,24,127.1,null,null,null,null,null,null,null,null,100
2003년 05월 29일 09시,24,26,128.7,null,null,null,null,null,null,null,null,200
2003년 05월 29일 09시,36,29.8,130.5,null,null,null,null,null,null,null,null,320
2003년 05월 29일 09시,48,34,133,null,null,null,null,null,null,null,null,440
2003년 05월 29일 21시,0,22.7,128.4,985,23,83,330,약,중형,동북동,22,null
2003년 05월 29일 21시,12,26,129.5,null,null,null,null,null,null,null,null,100
2003년 05월 29일 21시,24,30.1,131.2,null,null,null,null,null,null,null,null,200
2003년 05월 29일 21시,36,34.1,134,null,null,null,null,null,null,null,null,320
2003년 05월 29일 21시,48,38,137.5,null,null,null,null,null,null,null,null,440
2003년 05월 30일 09시,0,25.3,130.3,980,28,101,440,중,중형,북동,26,null
2003년 05월 30일 09시,12,30.7,131.5,null,null,null,null,null,null,null,null,150
2003년 05월 30일 09시,24,35.3,133.7,null,null,null,null,null,null,null,null,200
2003년 05월 30일 09시,36,37.4,136.7,null,null,null,null,null,null,null,null,300
2003년 05월 30일 09시,48,40.5,140.5,null,null,null,null,null,null,null,null,400
2003년 05월 30일 15시,0,27.6,130.8,985,26,94,390,중,중형,북,37,null
2003년 05월 30일 15시,12,32.4,132.3,null,null,null,null,null,null,null,null,100
2003년 05월 30일 15시,24,36,134,null,null,null,null,null,null,null,null,200
2003년 05월 30일 21시,0,30,131.4,980,26,94,400,중,중형,북,44,null
2003년 05월 30일 21시,12,34.7,132.7,null,null,null,null,null,null,null,null,100
2003년 05월 30일 21시,24,37,135.6,null,null,null,null,null,null,null,null,200
2003년 05월 31일 03시,0,32.1,132.2,980,25,90,410,중,중형,북,41,null
2003년 05월 31일 03시,12,35.5,134.3,null,null,null,null,null,null,null,null,150
2003년 05월 31일 03시,24,38,138,null,null,null,null,null,null,null,null,200
2003년 05월 31일 09시,0,34.3,133.5,988,null,null,null,null,null,북동,55,null
