일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2006년 10월 03일 21시,0,20.6,154,992,18,65,360,약,중형,북북서,8,null
2006년 10월 03일 21시,24,22.7,153.2,985,23,83,400,약,중형,북북서,14,150
2006년 10월 03일 21시,48,24.5,152,980,25,90,420,중,중형,북북서,13,250
2006년 10월 03일 21시,72,26.3,150.8,975,30,108,440,중,중형,북북서,13,400
2006년 10월 04일 03시,0,21.3,153.4,990,18,65,320,약,중형,북북서,15,null
2006년 10월 04일 03시,24,23,151.9,985,23,83,360,약,중형,북서,14,150
2006년 10월 04일 03시,48,25.1,150.8,980,25,90,400,중,중형,북북서,14,250
2006년 10월 04일 03시,72,27.2,149.4,975,27,97,430,중,중형,북북서,15,400
2006년 10월 04일 15시,0,21.9,152.5,985,23,83,340,약,중형,서북서,11,null
2006년 10월 04일 15시,24,23,151.2,980,25,90,360,중,중형,북서,10,150
2006년 10월 04일 15시,48,24.8,150,980,25,90,360,중,중형,북북서,13,250
2006년 10월 04일 15시,72,28.7,148.6,985,23,83,340,약,중형,북북서,24,400
2006년 10월 05일 03시,0,22.2,152.1,985,23,83,340,약,중형,북서,11,null
2006년 10월 05일 03시,24,24.2,150.7,980,25,90,360,중,중형,북서,15,150
2006년 10월 05일 03시,48,29,149.6,985,23,83,340,약,중형,북북서,29,250
2006년 10월 05일 03시,72,35.4,154.8,985,23,83,340,약,중형,북동,44,400
2006년 10월 05일 15시,0,23.2,152.4,985,23,83,340,약,중형,북,19,null
2006년 10월 05일 15시,24,27.5,150.8,985,23,83,300,약,중형,북북서,27,150
2006년 10월 05일 15시,48,35.1,153.9,990,21,76,280,약,소형,북북동,46,250
2006년 10월 05일 15시,72,38.9,166.2,995,null,null,null,null,null,동북동,57,0
2006년 10월 06일 03시,0,24.6,151.4,985,23,83,300,약,중형,북북서,18,null
2006년 10월 06일 03시,24,30.6,150,992,19,68,270,약,소형,북북서,36,300
2006년 10월 06일 03시,48,36.6,153.9,995,null,null,null,null,null,북북동,38,0
2006년 10월 06일 15시,0,30,151,994,null,null,null,null,null,북,30,null
