일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2002년 05월 16일 21시,0,12.4,142.9,1000,18,65,170,약,소형,북서,30,null
2002년 05월 16일 21시,24,12.8,142.3,null,null,null,null,null,null,null,null,170
2002년 05월 16일 21시,48,13,142,null,null,null,null,null,null,null,null,330
2002년 05월 17일 15시,0,13.3,139.9,985,25,90,200,중,소형,서북서,15,null
2002년 05월 17일 15시,24,14.5,139.5,null,null,null,null,null,null,null,null,170
2002년 05월 17일 15시,48,16.5,140,null,null,null,null,null,null,null,null,330
2002년 05월 18일 15시,0,16.1,139.3,965,36,130,280,강,소형,북,15,null
2002년 05월 18일 15시,24,19,141,null,null,null,null,null,null,null,null,185
2002년 05월 18일 15시,48,23.5,144,null,null,null,null,null,null,null,null,330
2002년 05월 19일 15시,0,18.5,141.2,940,46,166,330,매우강,중형,북동,17,null
2002년 05월 19일 15시,24,23.5,145,null,null,null,null,null,null,null,null,200
2002년 05월 19일 15시,48,34.5,156,null,null,null,null,null,null,null,null,420
2002년 05월 20일 15시,0,24.7,146.5,955,39,140,310,강,중형,북북동,50,null
2002년 05월 20일 15시,24,35.5,157.8,null,null,null,null,null,null,null,null,200
2002년 05월 20일 15시,36,41.2,166,null,null,null,null,null,null,null,null,340
2002년 05월 21일 15시,0,35.3,161,975,30,108,460,중,중형,북동,75,null
2002년 05월 21일 15시,24,41.7,177,null,null,null,null,null,null,null,null,200
2002년 05월 22일 03시,0,38.2,171.1,988,23,83,400,약,중형,동,102,null
