일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2015년 09월 07일 03시,0,21.6,139,1000,18,65,150,약,소형,북,11,0
2015년 09월 07일 03시,24,25.4,138.4,994,21,76,160,약,소형,북,18,140
2015년 09월 07일 03시,48,29.9,137.2,992,23,83,170,약,소형,북북서,22,230
2015년 09월 07일 03시,72,33.4,135.4,996,20,72,150,약,소형,북북서,16,320
2015년 09월 07일 03시,96,35.4,133.8,998,-1,-4,0,-,-,북서,10,0
2015년 09월 07일 09시,0,23,138.7,1000,18,65,150,약,소형,북북서,26,0
2015년 09월 07일 09시,24,26.4,138.2,994,21,76,160,약,소형,북,16,140
2015년 09월 07일 09시,48,30.6,137.2,992,23,83,170,약,소형,북북서,20,230
2015년 09월 07일 09시,72,34,134.9,996,20,72,150,약,소형,북서,18,320
2015년 09월 07일 09시,96,35.2,133.7,998,-1,-4,0,-,-,북서,7,0
2015년 09월 07일 15시,0,23.8,138.6,1000,18,65,150,약,소형,북,15,0
2015년 09월 07일 15시,24,27.4,138,992,23,83,160,약,소형,북,17,140
2015년 09월 07일 15시,48,31.8,136.6,990,24,86,170,약,소형,북북서,22,230
2015년 09월 07일 15시,72,34.9,134.3,996,20,72,140,약,소형,북서,16,320
2015년 09월 07일 15시,96,36,133,998,-1,-4,0,-,-,북서,7,0
2015년 09월 07일 21시,0,25,138.1,994,21,76,150,약,소형,북북서,24,0
2015년 09월 07일 21시,24,29.7,137.7,990,24,86,170,약,소형,북,22,140
2015년 09월 07일 21시,48,33.9,136.3,994,21,76,160,약,소형,북북서,20,230
2015년 09월 07일 21시,72,36.3,133.5,998,-1,-4,0,-,-,북서,15,0
2015년 09월 08일 03시,0,26.3,138.4,994,21,76,160,약,소형,북북동,25,0
2015년 09월 08일 03시,24,32,137.3,990,24,86,170,약,소형,북,27,140
2015년 09월 08일 03시,48,35.9,134.4,996,20,72,150,약,소형,북서,21,230
2015년 09월 08일 03시,72,37,132.8,998,-1,-4,0,-,-,북서,8,0
2015년 09월 08일 09시,0,27.5,138.1,994,21,76,160,약,소형,북북서,23,0
2015년 09월 08일 09시,24,32.7,137.1,990,24,86,170,약,소형,북,24,140
2015년 09월 08일 09시,48,35.6,135.5,996,-1,-4,0,-,-,북북서,15,0
2015년 09월 08일 15시,0,29.1,138.1,990,24,86,180,약,소형,북,30,0
2015년 09월 08일 15시,24,34.8,135.9,990,24,86,180,약,소형,북북서,28,140
2015년 09월 08일 15시,48,36.3,135.1,996,-1,-4,0,-,-,북북서,8,0
2015년 09월 08일 21시,0,31.2,138.4,985,27,97,180,중,소형,북,39,0
2015년 09월 08일 21시,24,36.4,135.3,992,-1,-4,0,-,-,북북서,27,0
2015년 09월 09일 03시,0,33,138.1,985,27,97,180,중,소형,북,34,0
2015년 09월 09일 03시,24,37.6,134.3,994,-1,-4,0,-,-,북서,26,0
2015년 09월 09일 09시,0,34.6,137.2,990,24,86,150,약,소형,북북서,33,0
2015년 09월 09일 09시,24,38.7,134.6,996,-1,-4,0,-,-,북북서,21,0
2015년 09월 09일 15시,0,36.8,136,994,21,76,130,약,소형,북북서,45,0
2015년 09월 09일 15시,24,40.1,134.3,998,-1,-4,0,-,-,북북서,15,0
2015년 09월 09일 21시,0,38,134.9,998,-1,-4,0,-,-,북서,28,0
