일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2018년 03월 25일 15시,0,6.4,140.7,1002,18,65,180,약,소형,서,24,0
2018년 03월 25일 15시,24,8,136.4,998,19,68,200,약,소형,서북서,23,140
2018년 03월 25일 15시,48,10.5,134.2,990,24,86,230,약,소형,북서,15,230
2018년 03월 25일 15시,72,13.5,133.5,980,29,104,270,중,소형,북북서,15,320
2018년 03월 25일 15시,96,16.6,135,985,27,97,250,중,소형,북북동,16,460
2018년 03월 25일 15시,120,19.2,137.4,990,24,86,230,약,소형,북동,16,550
2018년 03월 25일 21시,0,6.9,138.9,998,19,68,180,약,소형,서북서,34,0
2018년 03월 25일 21시,24,8.5,135.6,990,24,86,230,약,소형,서북서,21,140
2018년 03월 25일 21시,48,11.2,133.8,985,27,97,250,중,소형,북서,15,230
2018년 03월 25일 21시,72,14.5,133.8,980,29,104,270,중,소형,북,15,320
2018년 03월 25일 21시,96,17.4,135.5,985,27,97,250,중,소형,북북동,15,460
2018년 03월 25일 21시,120,19.7,138,990,24,86,230,약,소형,북동,15,550
2018년 03월 26일 03시,0,7.6,138.3,998,19,68,180,약,소형,북서,17,0
2018년 03월 26일 03시,24,9.2,135.3,990,24,86,230,약,소형,서북서,16,140
2018년 03월 26일 03시,48,12,133.8,985,27,97,250,중,소형,북북서,15,230
2018년 03월 26일 03시,72,15.5,134.3,980,29,104,270,중,소형,북,16,320
2018년 03월 26일 03시,96,18.1,136.5,985,27,97,250,중,소형,북동,16,460
2018년 03월 26일 03시,120,20.5,139.3,990,24,86,230,약,소형,북동,17,550
2018년 03월 26일 09시,0,7.8,137.4,998,19,68,180,약,소형,서북서,17,0
2018년 03월 26일 09시,24,10,135.1,990,24,86,230,약,소형,북서,15,140
2018년 03월 26일 09시,48,13.1,134.1,985,27,97,250,중,소형,북북서,15,230
2018년 03월 26일 09시,72,16.1,134.6,980,29,104,270,중,소형,북,14,320
2018년 03월 26일 09시,96,18.1,136.7,985,27,97,250,중,소형,북동,13,460
2018년 03월 26일 09시,120,20,139.6,990,24,86,230,약,소형,동북동,15,550
2018년 03월 26일 15시,0,8.2,136.5,998,19,68,180,약,소형,서북서,18,0
2018년 03월 26일 15시,24,10.6,134.4,990,24,86,230,약,소형,북서,15,140
2018년 03월 26일 15시,48,13.8,134.2,985,27,97,250,중,소형,북,15,230
2018년 03월 26일 15시,72,16.6,135,980,29,104,270,중,소형,북북동,13,320
2018년 03월 26일 15시,96,19,137,985,27,97,250,중,소형,북동,14,460
2018년 03월 26일 15시,120,20.3,139.8,990,24,86,230,약,소형,동북동,14,550
2018년 03월 26일 21시,0,8.7,136,998,19,68,180,약,소형,북서,13,0
2018년 03월 26일 21시,24,11.5,133.9,990,24,86,230,약,소형,북서,16,140
2018년 03월 26일 21시,48,14.7,134.1,985,27,97,250,중,소형,북,15,230
2018년 03월 26일 21시,72,17,134.9,980,29,104,270,중,소형,북북동,11,320
2018년 03월 26일 21시,96,19.5,137.1,985,27,97,250,중,소형,북동,15,460
2018년 03월 26일 21시,120,21.1,139.9,990,24,86,230,약,소형,동북동,14,550
2018년 03월 27일 03시,0,9.7,135.5,996,20,72,200,약,소형,북북서,21,0
2018년 03월 27일 03시,24,12,134.1,990,24,86,230,약,소형,북북서,12,140
2018년 03월 27일 03시,48,15.3,134.5,985,27,97,250,중,소형,북,15,230
2018년 03월 27일 03시,72,17.4,135.4,980,29,104,270,중,소형,북북동,11,320
2018년 03월 27일 03시,96,19.5,137.5,985,27,97,250,중,소형,북동,13,460
2018년 03월 27일 03시,120,21.1,140,990,24,86,230,약,소형,동북동,13,550
2018년 03월 27일 09시,0,9.8,134.9,996,20,72,200,약,소형,서,11,0
2018년 03월 27일 09시,24,12.3,133.7,990,24,86,230,약,소형,북북서,13,140
2018년 03월 27일 09시,48,15.1,133.8,985,27,97,250,중,소형,북,13,230
2018년 03월 27일 09시,72,17.7,135.4,980,29,104,270,중,소형,북북동,14,320
2018년 03월 27일 09시,96,19.8,137.6,985,27,97,250,중,소형,북동,14,460
2018년 03월 27일 09시,120,21.3,140.4,990,24,86,220,약,소형,동북동,14,550
2018년 03월 27일 15시,0,9.7,135.1,998,19,68,200,약,소형,동남동,4,0
2018년 03월 27일 15시,24,12.6,133.8,992,23,83,230,약,소형,북북서,15,140
2018년 03월 27일 15시,48,15.5,133.9,985,27,97,250,중,소형,북,14,230
2018년 03월 27일 15시,72,17.8,134.6,985,27,97,250,중,소형,북북동,11,320
2018년 03월 27일 15시,96,19.7,136.1,990,24,86,230,약,소형,북동,11,460
2018년 03월 27일 15시,120,20.8,138.7,994,21,76,200,약,소형,동북동,12,550
2018년 03월 27일 21시,0,10.1,135.5,998,19,68,200,약,소형,북동,10,0
2018년 03월 27일 21시,24,13.2,134.1,992,23,83,230,약,소형,북북서,16,140
2018년 03월 27일 21시,48,16.2,134,985,27,97,250,중,소형,북,14,230
2018년 03월 27일 21시,72,18.2,135.2,985,27,97,250,중,소형,북북동,10,320
2018년 03월 27일 21시,96,19.8,136.9,990,24,86,230,약,소형,북동,11,460
2018년 03월 27일 21시,120,20.8,139.3,994,21,76,180,약,소형,동북동,11,550
2018년 03월 28일 03시,0,11,135.3,998,19,68,200,약,소형,북북서,17,0
2018년 03월 28일 03시,24,14.1,134.9,992,23,83,220,약,소형,북,15,140
