일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2019년 07월 26일 09시,0,29.7,137.1,1000,18,65,180,-,소형,북북동,34,null
2019년 07월 26일 09시,12,31.8,136,1000,18,65,180,-,소형,북북서,21,48
2019년 07월 26일 09시,24,33.5,136,1002,18,65,150,-,소형,북,16,110
2019년 07월 26일 09시,36,34.6,136.6,1004,18,65,130,-,소형,북북동,11,140
2019년 07월 26일 09시,48,35.8,140.4,1008,15,54,0,-,-,동북동,31,0
2019년 07월 26일 15시,0,30.8,136.2,1000,18,65,180,-,소형,북서,22,null
2019년 07월 26일 15시,12,32.7,135.9,1002,18,65,160,-,소형,북,18,50
2019년 07월 26일 15시,24,34.1,136.1,1004,18,65,140,-,소형,북,13,110
2019년 07월 26일 15시,36,35.8,139.1,1008,15,54,0,-,-,동북동,28,0
2019년 07월 26일 21시,0,32,135.9,1000,18,65,180,-,소형,북북서,19,null
2019년 07월 26일 21시,12,33.6,135.9,1002,18,65,150,-,소형,북,15,50
2019년 07월 26일 21시,24,35.2,137.8,1006,15,54,0,-,-,북동,21,0
2019년 07월 27일 03시,0,33.3,135.8,998,18,65,150,-,소형,북,27,null
2019년 07월 27일 03시,12,34.7,136.7,1002,18,65,130,-,소형,북북동,15,50
2019년 07월 27일 03시,24,36.1,140.4,1006,14,50,0,-,-,동북동,31,0
2019년 07월 27일 09시,0,34.6,136.4,1000,16,58,0,-,-,북북동,26,null
