일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2004년 10월 16일 21시,0,10.9,155,996,18,65,220,약,소형,서남서,28,null
2004년 10월 16일 21시,24,11,153,990,23,83,null,약,null,null,null,150
2004년 10월 16일 21시,48,11.1,151,985,25,90,null,중,null,null,null,250
2004년 10월 16일 21시,72,11.2,148.5,null,null,null,null,null,null,null,null,400
2004년 10월 17일 15시,0,10.6,154.1,990,23,83,260,약,소형,서,5,null
2004년 10월 17일 15시,24,10.3,152,980,30,108,null,중,null,null,null,150
2004년 10월 17일 15시,48,10.5,149.2,970,35,126,null,강,null,null,null,280
2004년 10월 17일 15시,72,11.7,145.4,null,null,null,null,null,null,null,null,400
2004년 10월 18일 15시,0,10.2,151.8,970,33,119,330,강,중형,서,12,null
2004년 10월 18일 15시,24,10.4,148.9,960,39,140,null,강,null,null,null,150
2004년 10월 18일 15시,48,12.2,145.1,955,41,148,null,강,null,null,null,250
2004년 10월 18일 15시,72,15.3,141.3,null,null,null,null,null,null,null,null,400
2004년 10월 19일 15시,0,9.4,148.1,965,36,130,330,강,중형,서남서,14,null
2004년 10월 19일 15시,24,10.1,144.3,960,39,140,null,강,null,null,null,150
2004년 10월 19일 15시,48,13.1,140.4,955,41,148,null,강,null,null,null,250
2004년 10월 19일 15시,72,16,137.1,null,null,null,null,null,null,null,null,400
2004년 10월 20일 15시,0,11.5,144,955,39,140,330,강,중형,서북서,20,null
2004년 10월 20일 15시,24,14.7,140.1,950,43,155,null,강,null,null,null,150
2004년 10월 20일 15시,48,17.2,136.9,950,43,155,null,강,null,null,null,250
2004년 10월 20일 15시,72,19.8,132.9,null,null,null,null,null,null,null,null,400
2004년 10월 21일 15시,0,13.8,139,955,39,140,330,강,중형,서북서,24,null
2004년 10월 21일 15시,24,16.1,135.7,955,39,140,null,강,null,null,null,150
2004년 10월 21일 15시,48,17.9,131.6,955,39,140,null,강,null,null,null,250
2004년 10월 21일 15시,72,19.7,126.7,null,null,null,null,null,null,null,null,400
2004년 10월 22일 15시,0,15.9,135.7,955,38,137,330,강,중형,북서,17,null
2004년 10월 22일 15시,24,18.1,131.1,955,38,137,null,강,null,null,null,150
2004년 10월 22일 15시,48,19.8,125.9,955,40,144,null,강,null,null,null,250
2004년 10월 22일 15시,72,21.7,121.7,null,null,null,null,null,null,null,null,400
2004년 10월 23일 15시,0,18,130.9,945,45,162,390,매우강,중형,서북서,26,null
2004년 10월 23일 15시,24,19.5,125.7,950,40,144,null,강,null,null,null,150
2004년 10월 23일 15시,48,22.3,122.1,965,35,126,null,강,null,null,null,250
2004년 10월 23일 15시,72,25.3,122,null,null,null,null,null,null,null,null,400
2004년 10월 24일 15시,0,20.8,124.5,945,44,158,390,매우강,중형,서북서,30,null
2004년 10월 24일 15시,24,23.5,121.5,950,41,148,null,강,null,null,null,150
2004년 10월 24일 15시,48,26.2,123.7,960,37,133,null,강,null,null,null,250
2004년 10월 24일 15시,72,27.7,128.1,null,null,null,null,null,null,null,null,400
2004년 10월 25일 09시,0,24.2,122.2,970,36,130,370,강,중형,북,26,null
2004년 10월 25일 09시,12,26.4,123.1,975,33,119,null,강,null,null,null,100
2004년 10월 25일 09시,24,28,125.2,985,27,97,null,중,null,null,null,150
2004년 10월 25일 09시,36,28.7,129.2,990,23,83,null,약,null,null,null,200
2004년 10월 25일 09시,48,29.3,133.6,995,19,68,null,약,null,null,null,250
2004년 10월 25일 09시,72,30.1,141.3,null,null,null,null,null,null,null,null,400
2004년 10월 25일 21시,0,26.1,122.3,992,28,101,280,중,소형,북,13,null
2004년 10월 25일 21시,12,27.5,124.5,994,23,83,null,약,null,null,null,100
2004년 10월 25일 21시,24,29.2,130.1,996,17,61,null,약,null,null,null,150
2004년 10월 26일 09시,0,28.6,126,996,24,86,250,약,소형,동북동,43,null
2004년 10월 26일 09시,12,29.5,130.2,996,24,86,null,약,null,null,null,100
2004년 10월 26일 09시,24,30.3,135.2,998,20,72,null,약,null,null,null,150
2004년 10월 26일 12시,0,29,128,1000,null,null,null,null,null,동북동,65,null
