일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2001년 10월 13일 03시,0,17.9,129.8,996,18,65,290,약,소형,서북서,6,null
2001년 10월 13일 03시,24,18.3,128.9,null,null,null,null,null,null,null,null,170
2001년 10월 13일 03시,48,19.6,128,null,null,null,null,null,null,null,null,310
2001년 10월 14일 03시,0,18.6,129.8,985,25,90,490,중,중형,북서,6,null
2001년 10월 14일 03시,24,20,128.3,null,null,null,null,null,null,null,null,170
2001년 10월 14일 03시,48,21.3,126,null,null,null,null,null,null,null,null,330
2001년 10월 14일 21시,0,21.1,129.5,975,28,101,600,중,대형,북북서,13,null
2001년 10월 14일 21시,24,23,126.4,null,null,null,null,null,null,null,null,190
2001년 10월 14일 21시,48,24.3,123.4,null,null,null,null,null,null,null,null,310
2001년 10월 15일 09시,0,22.2,128.1,975,30,108,600,중,대형,북서,15,null
2001년 10월 15일 09시,24,23.9,123.8,null,null,null,null,null,null,null,null,190
2001년 10월 15일 09시,48,25.4,122.8,null,null,null,null,null,null,null,null,310
2001년 10월 15일 21시,0,23.2,125.8,970,30,108,650,중,대형,북서,16,null
2001년 10월 15일 21시,24,25.5,123.2,null,null,null,null,null,null,null,null,190
2001년 10월 15일 21시,48,27.8,125.7,null,null,null,null,null,null,null,null,310
2001년 10월 16일 09시,0,24.6,124.5,960,35,126,550,강,대형,북서,19,null
2001년 10월 16일 09시,24,26.4,124,null,null,null,null,null,null,null,null,170
2001년 10월 16일 09시,48,28.2,127.5,null,null,null,null,null,null,null,null,310
2001년 10월 16일 21시,0,26.4,125,965,33,119,550,강,대형,북북동,20,null
2001년 10월 16일 21시,24,29,130.3,null,null,null,null,null,null,null,null,170
2001년 10월 16일 21시,48,32,139.5,null,null,null,null,null,null,null,null,350
2001년 10월 17일 09시,0,27.6,127,970,30,108,460,중,중형,북동,22,null
2001년 10월 17일 09시,24,30.6,133.5,null,null,null,null,null,null,null,null,190
2001년 10월 17일 09시,48,35,145,null,null,null,null,null,null,null,null,440
2001년 10월 17일 21시,0,29.1,130.5,975,27,97,400,중,중형,동북동,37,null
2001년 10월 17일 21시,24,32.8,139.5,null,null,null,null,null,null,null,null,190
2001년 10월 18일 09시,0,30.7,136.5,985,23,83,280,약,소형,동북동,58,null
2001년 10월 18일 09시,24,35.5,150,null,null,null,null,null,null,null,null,200
2001년 10월 18일 21시,0,34,144.1,996,null,null,null,null,null,동북동,65,null
