일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2005년 09월 21일 09시,0,17.8,123,996,18,65,370,약,중형,북서,11,null
2005년 09월 21일 09시,24,18.5,120.9,994,20,72,370,약,중형,서북서,14,150
2005년 09월 21일 09시,48,19.3,119.7,990,23,83,400,약,중형,서북서,9,250
2005년 09월 21일 09시,72,19.8,118.1,985,27,97,420,중,중형,서북서,10,400
2005년 09월 22일 09시,0,19.2,120.4,990,23,83,410,약,중형,서,15,null
2005년 09월 22일 09시,24,20,117.7,980,30,108,430,중,중형,서북서,17,150
2005년 09월 22일 09시,48,20.2,114.5,975,33,119,450,강,중형,서,19,250
2005년 09월 22일 09시,72,20.1,111.1,975,33,119,450,강,중형,서,21,400
2005년 09월 23일 09시,0,19.8,118.4,990,23,83,480,약,중형,서남서,13,null
2005년 09월 23일 09시,24,19.7,114.1,985,27,97,480,중,중형,서,26,150
2005년 09월 23일 09시,48,19.9,109.2,985,27,97,450,중,중형,서,30,250
2005년 09월 23일 09시,72,20.7,104.3,994,20,72,350,약,중형,서,30,400
2005년 09월 24일 09시,0,20,115.2,980,28,101,480,중,중형,서남서,15,null
2005년 09월 24일 09시,24,20.1,111,985,26,94,450,중,중형,서,25,150
2005년 09월 24일 09시,48,20.5,106.1,995,19,68,350,약,중형,서,30,250
2005년 09월 24일 09시,72,21.4,100.9,998,null,null,null,null,null,서,31,0
2005년 09월 25일 09시,0,18.8,113.1,960,36,130,480,강,중형,서남서,11,null
2005년 09월 25일 09시,24,18.7,110.6,965,33,119,450,강,중형,서,15,150
2005년 09월 25일 09시,48,19.4,106.9,980,28,101,350,중,중형,서,23,250
2005년 09월 25일 09시,72,20.4,103.1,996,null,null,null,null,null,서북서,24,0
2005년 09월 26일 09시,0,18.5,109.9,965,36,130,440,강,중형,남서,17,null
2005년 09월 26일 09시,24,19.1,106.1,980,29,104,350,중,중형,서,24,150
2005년 09월 26일 09시,48,19.8,102.4,1000,null,null,null,null,null,서,23,0
2005년 09월 27일 09시,0,19.6,106.2,975,31,112,400,중,중형,서,15,null
2005년 09월 27일 09시,12,20,104.4,985,27,97,350,중,중형,서북서,22,100
2005년 09월 27일 09시,24,20.8,102.5,998,null,null,null,null,null,서북서,25,0
2005년 09월 28일 03시,0,19,103,1000,null,null,null,null,null,서,19,null
