일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2018년 07월 25일 03시,0,20.2,137,998,19,68,150,약,소형,북북서,14,null
2018년 07월 25일 03시,24,21.7,137.9,994,21,76,180,약,소형,북북동,9,110
2018년 07월 25일 03시,48,23.7,140.5,985,27,97,230,중,소형,북동,14,170
2018년 07월 25일 03시,72,29.8,143.2,980,29,104,250,중,소형,북북동,31,250
2018년 07월 25일 03시,96,34.3,140.4,985,27,97,230,중,소형,북북서,23,330
2018년 07월 25일 03시,120,37.6,135.9,996,20,72,150,약,소형,북서,23,450
2018년 07월 25일 09시,0,20.7,136.6,996,20,72,170,약,소형,북서,12,null
2018년 07월 25일 09시,24,22.2,138.3,990,24,86,180,약,소형,북동,10,110
2018년 07월 25일 09시,48,24.9,141.2,985,27,97,230,중,소형,북동,17,170
2018년 07월 25일 09시,72,31.2,143,980,29,104,250,중,소형,북북동,30,250
2018년 07월 25일 09시,96,35.2,139,985,27,97,230,중,소형,북서,24,330
2018년 07월 25일 09시,120,37.8,134,998,15,54,0,-,-,서북서,22,0
2018년 07월 25일 15시,0,21.6,137.1,996,20,72,170,약,소형,북북동,19,null
2018년 07월 25일 15시,24,22.8,138.8,985,27,97,230,중,소형,북동,9,110
2018년 07월 25일 15시,48,26.2,142,980,29,104,250,중,소형,북동,21,170
2018년 07월 25일 15시,72,32.4,142.4,980,29,104,250,중,소형,북북서,26,250
2018년 07월 25일 15시,96,35.9,137.6,990,24,86,200,약,소형,북서,25,330
2018년 07월 25일 15시,120,37.8,133.9,998,15,54,0,-,-,북,15,0
2018년 07월 25일 21시,0,21.8,137.4,994,21,76,170,약,소형,동북동,6,null
2018년 07월 25일 21시,24,23.3,139.4,985,27,97,230,중,소형,북동,11,110
2018년 07월 25일 21시,48,27.6,142.6,975,32,115,250,중,소형,북북동,28,170
2018년 07월 25일 21시,72,33.8,141.1,980,29,104,230,중,소형,북서,34,250
2018년 07월 25일 21시,96,36.1,137.1,992,23,83,180,약,소형,서북서,19,330
2018년 07월 25일 21시,120,37.6,133.6,1000,14,50,0,-,-,서북서,15,0
2018년 07월 26일 03시,0,21.9,137.5,985,27,97,180,중,소형,북동,3,null
2018년 07월 26일 03시,24,24.2,140.2,980,29,104,230,중,소형,북동,16,110
2018년 07월 26일 03시,48,29.9,143,970,35,126,270,강,소형,북,28,170
2018년 07월 26일 03시,72,35.8,137.5,990,24,86,220,약,소형,북서,35,250
2018년 07월 26일 03시,96,37.3,133.2,1000,15,54,0,-,-,서북서,14,0
2018년 07월 26일 09시,0,22,137.8,985,27,97,180,중,소형,동북동,5,null
2018년 07월 26일 09시,24,25.4,141.1,970,35,126,250,강,소형,북동,21,110
2018년 07월 26일 09시,48,31.6,142.6,965,37,133,270,강,소형,북북동,30,170
2018년 07월 26일 09시,72,36.4,136.2,990,24,86,220,약,소형,북서,33,250
2018년 07월 26일 09시,96,37.4,133.2,1000,15,54,0,-,-,서북서,12,0
2018년 07월 26일 15시,0,22.5,139.1,980,29,104,180,중,소형,동북동,24,null
2018년 07월 26일 15시,24,26.8,142.5,970,35,126,250,강,소형,북동,24,110
2018년 07월 26일 15시,48,33,141,975,32,115,270,중,소형,북북서,29,170
2018년 07월 26일 15시,72,36.1,134.1,992,15,54,0,-,-,서북서,30,0
2018년 07월 26일 21시,0,23.4,140.3,975,32,115,220,중,소형,북동,26,null
2018년 07월 26일 21시,24,28.3,142.6,970,35,126,270,강,소형,북북동,25,110
2018년 07월 26일 21시,48,34.1,139.5,975,32,115,250,중,소형,서북서,32,170
2018년 07월 26일 21시,72,36,132.7,994,15,54,0,-,-,북북서,21,0
2018년 07월 27일 03시,0,23.9,141.2,970,35,126,250,강,소형,동북동,18,null
2018년 07월 27일 03시,24,30.1,142.3,965,37,133,280,강,소형,북,29,110
2018년 07월 27일 03시,48,34.7,137.8,975,32,115,270,중,소형,서북서,25,170
2018년 07월 27일 03시,72,35.8,131.8,994,15,54,0,-,-,북서,21,0
2018년 07월 27일 09시,0,25,142.6,965,37,133,300,강,중형,북동,31,null
2018년 07월 27일 09시,24,32.4,141.4,965,37,133,300,강,중형,북,34,110
2018년 07월 27일 09시,48,34.8,135.1,985,27,97,200,중,소형,서북서,27,170
2018년 07월 27일 09시,72,34,130,994,15,54,0,-,-,서,20,0
2018년 07월 27일 15시,0,26.4,143.7,965,37,133,300,강,중형,북동,32,null
2018년 07월 27일 15시,24,33.5,140,965,37,133,300,강,중형,북서,34,110
2018년 07월 27일 15시,48,34.5,133.3,985,27,97,150,중,소형,서,26,170
2018년 07월 27일 15시,72,33.4,128.2,994,15,54,0,-,-,서남서,20,0
2018년 07월 27일 21시,0,28.3,144.6,960,39,140,300,강,중형,북북동,38,null
2018년 07월 27일 21시,24,34.2,138.5,970,35,126,270,강,소형,북서,37,110
2018년 07월 27일 21시,48,34.4,131.8,990,24,86,150,약,소형,서,26,170
2018년 07월 27일 21시,72,33.3,127.8,994,15,54,0,-,-,서북서,22,0
2018년 07월 28일 03시,0,30.3,144.3,960,39,140,300,강,중형,북,37,null
2018년 07월 28일 03시,24,34.7,136.8,975,32,115,270,중,소형,서북서,36,110
2018년 07월 28일 03시,48,34.1,130.5,990,20,72,120,약,소형,서,24,170
2018년 07월 28일 03시,72,33.3,127.5,994,15,54,0,-,-,서,11,0
2018년 07월 28일 09시,0,32,143.1,965,37,133,300,강,중형,북서,37,null
2018년 07월 28일 09시,24,34.6,134.7,985,25,90,230,중,소형,서,34,110
2018년 07월 28일 09시,48,33.7,129.4,994,15,54,0,-,-,서남서,16,0
2018년 07월 28일 15시,0,33.8,140.6,970,35,126,300,강,중형,북서,51,null
2018년 07월 28일 15시,24,34.5,132.9,990,22,79,200,약,소형,서,28,110
2018년 07월 28일 15시,48,33.5,129,994,15,54,0,-,-,서,25,0
2018년 07월 28일 21시,0,34.2,138.3,970,35,126,250,강,소형,서,36,null
2018년 07월 28일 21시,24,34.2,132,992,20,72,140,약,소형,서,19,110
2018년 07월 28일 21시,48,33.2,128.8,994,15,54,0,-,-,서남서,13,0
2018년 07월 29일 03시,0,34.6,135.9,975,27,97,170,중,소형,서,38,null
2018년 07월 29일 03시,24,33.8,130.3,992,19,68,100,약,소형,서남서,15,110
2018년 07월 29일 03시,48,32.6,128.3,994,15,54,0,-,-,서남서,9,0
2018년 07월 29일 09시,0,34.5,133.1,990,23,83,150,약,소형,서,43,null
2018년 07월 29일 09시,24,33.3,129,994,16,58,0,-,-,서남서,17,0
2018년 07월 29일 15시,0,34.2,131.7,994,16,58,0,-,-,서남서,22,null
